organisasjonsnummer,navn,organisasjonsform.kode,organisasjonsform.beskrivelse,naeringskode1.kode,naeringskode1.beskrivelse,naeringskode2.kode,naeringskode2.beskrivelse,naeringskode3.kode,naeringskode3.beskrivelse,hjelpeenhetskode.kode,hjelpeenhetskode.beskrivelse,harRegistrertAntallAnsatte,antallAnsatte,hjemmeside,postadresse.adresse,postadresse.poststed,postadresse.postnummer,postadresse.kommune,postadresse.kommunenummer,postadresse.land,postadresse.landkode,beliggenhetsadresse.adresse,beliggenhetsadresse.poststed,beliggenhetsadresse.postnummer,beliggenhetsadresse.kommune,beliggenhetsadresse.kommunenummer,beliggenhetsadresse.land,beliggenhetsadresse.landkode,registreringsdatoIEnhetsregisteret,frivilligMvaRegistrertBeskrivelser,registrertIMvaregisteret,oppstartsdato,datoEierskifte,overordnetEnhet,nedleggelsesdato
"972578797","KRISTIANSUND DYREKLINIKK AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","75.000","Veterinærtjenester","","","","","","","true","12","","","","","","","","","Langveien 51","KRISTIANSUND N","6510","KRISTIANSUND","1505","Norge","NO","1995-02-23","","false","1983-01-01","2023-01-01","930842125",""
"925898333","PLUM AND PEACHY AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","46.421","Engroshandel med klær","","","","","","","false","","","Postboks 6513 Rodeløkka","OSLO","0501","OSLO","0301","Norge","NO","Christian Michelsens gate 6","OSLO","0568","OSLO","0301","Norge","NO","2020-11-03","","false","2020-11-02","","925874906",""
"993647977","JOHANSEN MAGNUS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","03.111","Hav- og kystfiske","","","","","","","false","","","","","","","","","","OTERBERG","LAKSELV","9700","PORSANGER","5622","Norge","NO","2009-02-12","","false","2008-01-01","","869616532",""
"926833693","A. NYGAARD GE CONSULTING","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","74.909","Annen faglig, vitenskapelig og teknisk virksomhet ikke nevnt annet sted","","","","","","","false","","","","","","","","","","c/o Arnfinn Nygaard/nLusetjernveien 74B","OSLO","1253","OSLO","0301","Norge","NO","2021-03-20","","false","2021-03-15","","926731351",""
"983985645","ADVOKAT GUNNAR KLAUSEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","69.100","Juridisk tjenesteyting","","","","","","","false","","www.advokatene-ssh.no","Postboks 339","SKIEN","3701","SKIEN","4003","Norge","NO","Cappelens gate 6A","SKIEN","3717","SKIEN","4003","Norge","NO","2001-12-03","","false","2001-11-01","","983928641",""
"997576152","NORPLAY AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","46.495","Engroshandel med spill og leker","","","","","","","true","6","","","","","","","","","P.A.Gloslis vei 16","SELLEBAKK","1654","FREDRIKSTAD","3107","Norge","NO","2011-11-10","","false","2011-01-01","2013-01-01","999541240",""
"978488633","LARS OLAV TUNHEIM VALSØ","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","01.451","Sauehold","02.200","Avvirkning","","","","","false","","","","","","","","","","Valsøyvegen 100","VALSØYFJORD","6687","HEIM","5055","Norge","NO","1997-07-09","","false","1970-06-04","1998-12-28","981288815",""
"925380733","ORIFARM NORWAY AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","46.460","Engroshandel med sykepleie- og apotekvarer","","","","","","","true","7","","","","","","","","","Sandakerveien 138","OSLO","0484","OSLO","0301","Norge","NO","2020-07-22","","false","2020-07-01","","924595388",""
"929875710","SEILER SKOGDALEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","90.034","Selvstendig kunstnerisk virksomhet innen litteratur","","","","","","","false","","","","","","","","","","Granvegen 34B","CHARLOTTENLUND","7058","TRONDHEIM","5001","Norge","NO","2022-09-20","","false","2022-07-01","","929619587",""
"972128198","TUSENFRYD","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","01.190","Dyrking av ettårige vekster ellers","","","","","","","false","","","Kjerkveien 1","RAMBERG","8380","FLAKSTAD","1859","Norge","NO","Flakstadveien 260","RAMBERG","8380","FLAKSTAD","1859","Norge","NO","1995-02-23","","false","1988-06-01","","946785954",""
"977011973","BERGSDALEN SOKN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","94.910","Religiøse organisasjoner","","","","","","","false","","","","","","","","","","BERGSDALEN","DALEKVAM","5722","VAKSDAL","4628","Norge","NO","1997-01-27","","false","","","976995279",""
"927478625","ØYELEGE HENRIK BJØRKEKJÆR JOHANNESSEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.221","Spesialisert legetjeneste, unntatt psykiatrisk legetjeneste","","","","","","","false","","","","","","","","","","Gydas vei 20","KRISTIANSAND S","4633","KRISTIANSAND","4204","Norge","NO","2021-07-29","","false","2021-06-30","","927279142",""
"991706453","OVERSETTERHUSET V/Mariell Myran","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","74.300","Oversettelses- og tolkevirksomhet","","","","","","","false","","","","","","","","","","Kongens gate 51A","TRONDHEIM","7012","TRONDHEIM","5001","Norge","NO","2007-09-15","","false","2007-09-10","","991702059",""
"916980876","FASTLEGE TUVA KOLSTAD HERTZBERG","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.211","Allmenn legetjeneste","","","","","","","false","","Www.østensjølegesenter.no/","","","","","","","","Østensjø legesenter/nVetlandsveien 99","OSLO","0685","OSLO","0301","Norge","NO","2016-04-06","","false","2016-04-01","","916957491",""
"830685952","KINO AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","52.214","Drift av taxisentraler og annen formidling av persontransport","","","","","","","false","","","","","","","","","","Motzfeldts gate 5","OSLO","0187","OSLO","0301","Norge","NO","2023-01-21","","false","2023-01-02","","930657190",""
"921536941","BISLETT STUDIO DA","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","59.200","Produksjon og utgivelse av musikk- og lydopptak","","","","","","","false","","","","","","","","","","Pilestredet 75C","OSLO","0354","OSLO","0301","Norge","NO","2018-10-10","","false","2018-10-01","","921459025",""
"919408375","RUSH OSLO 1 AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","93.210","Drift av fornøyelses- og temaparker","","","","","","","true","52","","c/o Parc Invest AS/nPostboks 569","LYSAKER","1327","BÆRUM","3201","Norge","NO","Rosenholmveien 22","OSLO","1252","OSLO","0301","Norge","NO","2017-08-14","","false","2017-06-30","","919320389",""
"924535113","LEGENE BREKKE OG LARSEN DA","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.211","Allmenn legetjeneste","","","","","","","true","","","","","","","","","","Ringsveien 3","STABEKK","1368","BÆRUM","3201","Norge","NO","2020-02-03","","false","2020-01-01","","924504269",""
"930958433","COYS CAPITAL AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","00.000","Uoppgitt","","","","","","","false","","","","","","","","","","Gabels Gate 3A","OSLO","0272","OSLO","0301","Norge","NO","2023-03-06","","false","2023-02-27","","930955671",""
"927663953","DESIGNDONUT MIRJAM ØDEGÅRD","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","10.710","Produksjon av brød og ferske konditorvarer","","","","","","","false","","","Furulia 47","SANDE I VESTFOLD","3076","HOLMESTRAND","3903","Norge","NO","Langgaten 29","HOLMESTRAND","3080","HOLMESTRAND","3903","Norge","NO","2021-09-06","","false","2021-08-10","","927622785",""
"931229540","INVEST LANGNES AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","00.000","Uoppgitt","","","","","","","false","","","","","","","","","","Høylundsvingen 5","MYSEN","1850","INDRE ØSTFOLD","3118","Norge","NO","2023-04-19","","false","2023-03-03","","930940453",""
"924611308","EDDA WIND IV AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","42.220","Bygging av anlegg for elektrisitet og telekommunikasjon","","","","","","","false","","","","","","","","","","Spannavegen 152","HAUGESUND","5535","HAUGESUND","1106","Norge","NO","2020-02-17","","false","2020-02-17","","923862730",""
"920071287","NYGÅRD 37-189 AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","03.111","Hav- og kystfiske","","","","","68.209","Utleie av egen eller leid fast eiendom ellers","false","","","","","","","","","","c/o Berner Nygård/nViktenveien 23","NAPP","8382","FLAKSTAD","1859","Norge","NO","2017-12-13","","false","2017-11-14","","919971495",""
"993343757","AUTO PATSARIGOV M","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","49.320","Drosjebiltransport","","","","","","","false","","","","","","","","","","J. Schanche Olsens gate 13","SANDNES","4307","SANDNES","1108","Norge","NO","2008-11-22","","false","2008-12-01","","993327425",""
"921919174","CBK INVEST AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","70.220","Bedriftsrådgivning og annen administrativ rådgivning","","","","","","","false","","","","","","","","","","c/o Knut Johansson/nLychesvingen 9","SANDVIKA","1337","BÆRUM","3201","Norge","NO","2018-12-19","","false","2017-01-01","","939316876",""
"928341216","CES HOLDING AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.909","Andre helsetjenester","","","","","70.100","Hovedkontortjenester","false","","","","","","","","","","Barkveien 5","EGERSUND","4374","EIGERSUND","1101","Norge","NO","2021-12-15","","false","2021-09-29","","928137767",""
"922644799","TØMRER FUGELSØY AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","41.200","Oppføring av bygninger","","","","","","","true","9","","","","","","","","","Surnadalsvegen 1427","ØVRE SURNADAL","6653","SURNADAL","1566","Norge","NO","2019-04-16","","false","2019-05-01","2023-01-01","930475181",""
"915260934","SMART PUMP AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","46.693","Engroshandel med maskiner og utstyr til industri ellers","","","","","","","false","","","c/o Kongsvinger Regnskap AS/nPostboks 553","KONGSVINGER","2203","KONGSVINGER","3401","Norge","NO","Digerudvegen 1","KONGSVINGER","2208","KONGSVINGER","3401","Norge","NO","2015-04-18","","false","2015-04-07","","915243533",""
"981289668","ARMEC AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","25.110","Produksjon av metallkonstruksjoner og deler","","","","","","","true","12","www.armec.no","Postboks 60","FLISA","2271","ÅSNES","3418","Norge","NO","Sønsterud Industriområde/nFlismyrvegen 22","GJESÅSEN","2280","ÅSNES","3418","Norge","NO","1999-11-22","","false","1999-11-01","","981255178",""
"990266492","ÅMFOSS KAFETERIA AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.101","Drift av restauranter og kafeer","","","","","","","true","5","","","","","","","","","Gata 7","ÅMLI","4865","ÅMLI","4217","Norge","NO","2006-09-13","","false","2006-09-01","2008-11-01","993267279",""
"922889066","SAGE-SOLMUNDSSON AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","","","","","","","","Skaret 2","KNARREVIK","5355","ØYGARDEN","4626","Norge","NO","2019-06-13","","false","2019-06-01","","922623120",""
"918257063","VIBEKE HANASAND AKUPUNKTUR OG YOGA","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.909","Andre helsetjenester","","","","","","","false","","","","","","","","","","Hanasandveien 515","RENNESØY","4150","STAVANGER","1103","Norge","NO","2016-12-21","","false","2015-01-01","","998025184",""
"928881504","AMERICANA SKARNES AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.101","Drift av restauranter og kafeer","","","","","","","true","7","","","","","","","","","Stasjonsvegen 2","SKARNES","2100","SØR-ODAL","3415","Norge","NO","2022-03-07","","false","2022-02-01","","928867080",""
"932652536","GUSTEN AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.100","Kjøp og salg av egen fast eiendom","","","","","","","false","","","","","","","","","","C/o Fabian Stang/nNordraaks gate 4","OSLO","0266","OSLO","0301","Norge","NO","2023-12-19","","false","2022-01-01","","943574626",""
"919672544","SPORT OUTLET LILLEHAMMER 45 AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","47.641","Butikkhandel med sportsutstyr","","","","","","","true","8","","Ulvenvegen 344","HAGAVIK","5217","BJØRNAFJORDEN","4624","Norge","NO","Gudbrandsdalsvegen 188","LILLEHAMMER","2619","LILLEHAMMER","3405","Norge","NO","2017-10-05","","false","2017-08-10","","819563292",""
"986261478","LESS AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","32.500","Produksjon av medisinske og tanntekniske instrumenter og utstyr","","","","","","","true","8","www.less.no","Postboks 113","KAPP","2858","ØSTRE TOTEN","3442","Norge","NO","Kapp Næringshage","KAPP","2849","ØSTRE TOTEN","3442","Norge","NO","2003-11-20","","false","2003-09-18","","986224068",""
"932318539","JOBBA JOBBA JOBBA 2023 AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","00.000","Uoppgitt","","","","","","","false","","","","","","","","","","Att: Innovation Dock AS/nBryggerikaien 24","STAVANGER","4014","STAVANGER","1103","Norge","NO","2023-10-24","","false","2023-08-14","","932313685",""
"928202348","SAMEIET TESSEMS VEG 23","AAFY","Underenhet til ikke-næringsdrivende","97.000","Lønnet arbeid i private husholdninger","","","","","","","false","","","","","","","","","","Tessems veg 23A","TRONDHEIM","7045","TRONDHEIM","5001","Norge","NO","2021-11-23","","false","2021-08-18","","928187063",""
"973190636","SANDNES AUTO AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","45.200","Vedlikehold og reparasjon av motorvogner, unntatt motorsykler","","","","","","","true","26","","Postboks 83","HESSENG","9916","SØR-VARANGER","5605","Norge","NO","","HESSENG","9912","SØR-VARANGER","5605","Norge","NO","1995-02-23","","false","1965-12-31","","919859717",""
"923448446","TROMSØ MALEKLUBB","AAFY","Underenhet til ikke-næringsdrivende","94.991","Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted","","","","","","","false","","","c/o Wenche Helen Bakkelund/nUtsikten 308","TROMSØ","9018","TROMSØ","5501","Norge","NO","Skippergata 11B","TROMSØ","9008","TROMSØ","5501","Norge","NO","2019-09-24","","false","","","923308199",""
"983332048","YS LYD Yngve Leidulv Sætre","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","90.031","Selvstendig kunstnerisk virksomhet innen visuell kunst","","","","","","","false","","","","","","","","","","Breistølen 39","BERGEN","5034","BERGEN","4601","Norge","NO","2001-05-03","","false","1998-01-01","","923308199",""
"897155532","OLA EGIL LEIKVOLD","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","49.410","Godstransport på vei","","","","","","","false","","","","","","","","","","Hemsedalsvegen 66","GOL","3550","GOL","3324","Norge","NO","2011-07-19","","false","1995-08-15","","974902168",""
"998271266","NITU MANAGEMENT AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","70.220","Bedriftsrådgivning og annen administrativ rådgivning","","","","","","","true","8","","Postboks 407","TRONDHEIM","7404","TRONDHEIM","5001","Norge","NO","Kjøpmannsgata 23","TRONDHEIM","7013","TRONDHEIM","5001","Norge","NO","2012-04-19","","false","2012-03-22","","998259916",""
"926489798","MANNDAL MULTISERVICE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","43.120","Grunnarbeid","","","","","","","false","","","","","","","","","","Rektor Steens gate 18","TROMSØ","9008","TROMSØ","5501","Norge","NO","2021-01-30","","false","2020-12-02","","926110640",""
"928992381","NYSKUDD INVEST AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","00.000","Uoppgitt","","","","","","","false","","","","","","","","","","Ranheimsvegen 242","RANHEIM","7055","TRONDHEIM","5001","Norge","NO","2022-03-26","","false","2022-04-01","","928835480",""
"974020963","STOLSMO LARS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","01.190","Dyrking av ettårige vekster ellers","","","","","","","false","","","","","","","","","","LIKROKEN","KYRKSÆTERØRA","7200","HEIM","5055","Norge","NO","1995-02-23","","false","","","969602024",""
"913344081","MARKEDET LEGESENTER ADMINISTRASJON  AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.211","Allmenn legetjeneste","","","","","","","true","7","","","","","","","","","Skåregata 92","HAUGESUND","5528","HAUGESUND","1106","Norge","NO","2014-03-10","","false","2014-03-01","","913150465",""
"924835249","FONDET FOR 17. MAI I AURLAND","AAFY","Underenhet til ikke-næringsdrivende","94.991","Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted","","","","","","","false","","","","","","","","","","c/o Knut Fredrik Øi/nØvregata 4","AURLAND","5745","AURLAND","4641","Norge","NO","2020-03-25","","false","2020-03-25","","924833203",""
"929477715","BYGGFIRMA THOR ARILD AAS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","41.200","Oppføring av bygninger","","","","","","","false","","","","","","","","","","Engeslandsveien 878","ENGESLAND","4768","BIRKENES","4216","Norge","NO","2022-07-11","","false","2022-06-15","","929450450",""
"927482894","IMPACT SOLUTION NORWAY AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","46.431","Engroshandel med elektriske husholdningsapparater og -maskiner","","","","","","","false","","","","","","","","","","Skistua 4","NARVIK","8515","NARVIK","1806","Norge","NO","2021-07-29","","false","2021-06-21","","827243922",""
"982716934","TANNLEGE ESPEN GULLIEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.230","Tannhelsetjenester","","","","","","","false","","","","","","","","","","Bergrådveien 13","OSLO","0873","OSLO","0301","Norge","NO","2000-12-01","","false","1998-07-01","","982691362",""
"929332628","INGRID REPACI","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","47.912","Postordre-/Internetthandel med tekstiler, utstyrsvarer, klær, skotøy, reiseeffekter og lærvarer","","","","","","","false","","","","","","","","","","Ryghs vei 18B","OSLO","0785","OSLO","0301","Norge","NO","2022-06-11","","false","2022-04-06","","929166094",""
"991973362","MURER & FLISLEGGER KJELL R. JENSEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","43.990","Annen spesialisert bygge- og anleggsvirksomhet","","","","","","","false","","","","","","","","","","Elisestien 5","TROMSDALEN","9020","TROMSØ","5501","Norge","NO","2007-11-21","","false","2007-11-15","","991906363",""
"972550191","VIGDIS SALONG Vigdis Iren Nordli","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","96.020","Frisering og annen skjønnhetspleie","","","","","","","false","","","Svaneveien 35","ROLVSØY","1661","FREDRIKSTAD","3107","Norge","NO","Steinliveien 2","ROLVSØY","1663","FREDRIKSTAD","3107","Norge","NO","1995-02-22","","false","1981-12-01","1995-07-01","974983621",""
"915547125","DALEN NÆRINGSPARK HOLDING AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","c/o Herfo Eiendom AS/nPostboks 53 Sentrum","STAVANGER","4001","STAVANGER","1103","Norge","NO","Børehaugen 1B","STAVANGER","4006","STAVANGER","1103","Norge","NO","2015-06-17","","false","2015-06-01","","915542069",""
