organisasjonsnummer,navn,organisasjonsform.kode,organisasjonsform.beskrivelse,naeringskode1.kode,naeringskode1.beskrivelse,naeringskode2.kode,naeringskode2.beskrivelse,naeringskode3.kode,naeringskode3.beskrivelse,hjelpeenhetskode.kode,hjelpeenhetskode.beskrivelse,harRegistrertAntallAnsatte,antallAnsatte,hjemmeside,postadresse.adresse,postadresse.poststed,postadresse.postnummer,postadresse.kommune,postadresse.kommunenummer,postadresse.land,postadresse.landkode,forretningsadresse.adresse,forretningsadresse.poststed,forretningsadresse.postnummer,forretningsadresse.kommune,forretningsadresse.kommunenummer,forretningsadresse.land,forretningsadresse.landkode,institusjonellSektorkode.kode,institusjonellSektorkode.beskrivelse,sisteInnsendteAarsregnskap,registreringsdatoenhetsregisteret,stiftelsesdato,registrertIMvaRegisteret,frivilligMvaRegistrertBeskrivelser,registrertIFrivillighetsregisteret,registrertIForetaksregisteret,registrertIStiftelsesregisteret,konkurs,konkursdato,underAvvikling,underAvviklingDato,underTvangsavviklingEllerTvangsopplosning,tvangsopplostPgaManglendeDagligLederDato,tvangsopplostPgaManglendeRevisorDato,tvangsopplostPgaManglendeRegnskapDato,tvangsopplostPgaMangelfulltStyreDato,tvangsavvikletPgaManglendeSlettingDato,overordnetEnhet,maalform,vedtektsdato,vedtektsfestetFormaal,aktivitet
"926025813","MONICA OTTOSEN","ENK","Enkeltpersonforetak","85.599","Annen undervisning ikke nevnt annet sted","","","","","","","false","","","","","","","","","","Sørhallet 5B","STAVANGER","4018","STAVANGER","1103","Norge","NO","8200","Personlig næringsdrivende","","2020-12-08","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Kurs og foredragsholder innen temaet autisme."
"927209837","PRIME IMPORT AS","AS","Aksjeselskap","46.390","Engroshandel med bredt utvalg av nærings- og nytelsesmidler","","","","","","","false","","","c/o Susanne Opsahl/nBriskebyvegen 12B","HAMAR","2321","HAMAR","3403","Norge","NO","Briskebyvegen 12B","HAMAR","2321","HAMAR","3403","Norge","NO","2100","Private aksjeselskaper mv.","2021","2021-06-07","2021-05-18","false","","false","true","false","true","2024-01-15","false","","false","","","","","","","Bokmål","2023-04-20","Import og salg av dagligvarer og andre produkter som naturlig hører hjemme i en dagligvarebutikk, samt som naturlig faller sammen med dette, herunder deltakelse i andre selskaper med lignende virksomheter.","Import og salg av daglivarer. Daglivarebutikk."
"919756756","PARANEE HAIR STUDIO & WELNESS PARANEE SAODEE","ENK","Enkeltpersonforetak","96.020","Frisering og annen skjønnhetspleie","","","","","","","false","","","","","","","","","","Barkvegen 42B","HAUGESUND","5535","HAUGESUND","1106","Norge","NO","8200","Personlig næringsdrivende","","2017-10-20","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Frisering og annen skjønnhetspleie."
"924411449","AUREAS BRÆNDEN","ENK","Enkeltpersonforetak","47.990","Detaljhandel utenom utsalgssted ellers","","","","","","","false","","","","","","","","","","c/o Vidar Brænden/nDamtjernvegen 210","ELVERUM","2413","ELVERUM","3420","Norge","NO","8200","Personlig næringsdrivende","","2020-01-29","","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Provisjonssalg, og kjøp og salg av treforedlede produkter. Yter tjenester som sivilingeniør. Konsultasjon og tjenesteyting innen produktutvikling, salg, markedsføring, engineering, design, layout, konstruksjon og beregning. Prosjektledelse. Kunstagententur."
"994210211","NELLSPELL - WINTERBERG","ENK","Enkeltpersonforetak","90.031","Selvstendig kunstnerisk virksomhet innen visuell kunst","","","","","","","false","","","","","","","","","","Monssvevegen 12","GJØVIK","2825","GJØVIK","3407","Norge","NO","8200","Personlig næringsdrivende","","2023-11-07","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Maleri, tegning, digital kunst."
"982358914","GALLERI LIVETS KRYDDA DA","DA","Ansvarlig selskap med delt ansvar","47.789","Butikkhandel ikke nevnt annet sted","","","","","","","false","","","","","","","","","","Krepseveien 3","TOLVSRØD","3154","TØNSBERG","3905","Norge","NO","2300","Personlige foretak","","2000-10-11","2000-10-01","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2000-10-01","Butikkhandel med: salg/import av kunst, håntverk og interiør.","Butikkhandel med: salg/import av kunst, håntverk og interiør."
"918976515","ÅKRE AS","AS","Aksjeselskap","11.030","Produksjon av sider og annen fruktvin","","","","","","","true","5","","","","","","","","","c/o Gjermund Åkre/nÅkre","NÅ","5776","ULLENSVANG","4618","Norge","NO","2100","Private aksjeselskaper mv.","2022","2017-05-10","2017-04-28","true","","false","true","false","false","","false","","false","","","","","","","Nynorsk","2022-04-20","Drift av eplepresseri samt tilvirkning og omsetning av sider og annen alkoholfri og alkoholholdig drikke samt utstyr og råvarer som naturlig faller sammen med slik forretningsdrift. Selskapet vil også kunne delta i andre selskaper med lignende virksomhet, eller på annen måte gjøre seg interessert i andre foretagender.","Drift av eplepresseri samt tilvirkning og omsetning av sider og annen alkoholfri og alkoholholdig drikke samt utstyr og råvarer som naturlig faller sammen med slik forretningsdrift. Selskapet vil også kunne delta i andre selskaper med lignende virksomhet, eller på annen måte gjøre seg interessert i andre foretagender."
"815342712","BRAGE PELLE STIG BRAGE-ANDERSEN","ENK","Enkeltpersonforetak","90.031","Selvstendig kunstnerisk virksomhet innen visuell kunst","","","","","","","false","","www.parfyme.dk","Humlejordet 67","HØVÅG","4770","LILLESAND","4215","Norge","NO","Odderøyveien 32","KRISTIANSAND S","4610","KRISTIANSAND","4204","Norge","NO","8200","Personlig næringsdrivende","","2015-05-05","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Produksjon av kunst. Foredrag, konsultation og salg av kunst."
"981255178","ARMEC AS","AS","Aksjeselskap","25.110","Produksjon av metallkonstruksjoner og deler","","","","","","","true","12","www.armec.no","Postboks 60","FLISA","2271","ÅSNES","3418","Norge","NO","Sønsterud Industriområde/nFlismyrvegen 22","GJESÅSEN","2280","ÅSNES","3418","Norge","NO","2100","Private aksjeselskaper mv.","2022","1999-11-19","1999-11-01","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2000-03-31","Å drive med teknisk konsulenttjenester, produksjon og salg av metallvarer, maskiner og utstyr. Videre skal drives handel og annen økonomisk virksomhet av en hvilken som helst art.","Å drive med teknisk konsulenttjenester, produksjon og salg av metallvarer, maskiner og utstyr. Videre skal drives handel og annen økonomisk virksomhet av en hvilken som helst art."
"932083868","NANSETKRYSSET AS","AS","Aksjeselskap","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","Postboks 9740 Torget Vest","DRAMMEN","3010","DRAMMEN","3301","Norge","NO","Edvard Stangs gate 33","DRAMMEN","3014","DRAMMEN","3301","Norge","NO","2100","Private aksjeselskaper mv.","","2023-09-19","2023-06-19","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Bokmål","2023-06-19","Utvikling og utleie av fast eiendom.","Utleie av fast eiendom."
"929404912","SOLEM BUSINESS","ENK","Enkeltpersonforetak","47.911","Postordre-/Internetthandel med bredt vareutvalg","","","","","","","false","","","","","","","","","","Trollvikveien 340","FINNSNES","9307","SENJA","5530","Norge","NO","8200","Personlig næringsdrivende","","2022-06-23","","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Netthandel internasjonalt med bredt vareutvalg."
"928554198","ENGEN DETALJHANDEL","ENK","Enkeltpersonforetak","47.912","Postordre-/Internetthandel med tekstiler, utstyrsvarer, klær, skotøy, reiseeffekter og lærvarer","","","","","","","false","","","","","","","","","","Lyngdalsveien 810","FARSUND","4550","FARSUND","4206","Norge","NO","8200","Personlig næringsdrivende","","2022-01-17","","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Netthandel med diverse varer som klær og motetilbehør, slipsnåler, mansjettknapper og lignende. Generelle tjenester som for eksempel malerarbeid, hagearbeid og lignende."
"882703762","NAPER KRAGERØ AS","AS","Aksjeselskap","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","","","","","","","","Edvard Munchs vei 16","KRAGERØ","3770","KRAGERØ","4014","Norge","NO","2100","Private aksjeselskaper mv.","2022","2000-12-07","2000-10-01","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2015-03-25","Eie og drive fast eiendom og grafisk industri og hva dermed står i forbindelse, delta i andre foretak med samme formål, samt være et investeringsselskap. Selskapet skal også kunne tilby regnskaps- og administrative tjenester. Selskapet skal dessuten kunne delta i og/eller eie tilsvarende virksomheter.","Å eie og drive fast eiendom og grafisk industri og hva dermed står i forbindelse, samt delta i andre foretak med samme formål. Selskapet skal også kunne tilby regnskaps- og administrative tjenester."
"924738189","FORZA FUGLA AS","AS","Aksjeselskap","47.990","Detaljhandel utenom utsalgssted ellers","","","","","","","true","","","Postboks 215","LILLESTRØM","2001","LILLESTRØM","3205","Norge","NO","C. J. Hansens vei 3 B","KJELLER","2007","LILLESTRØM","3205","Norge","NO","2100","Private aksjeselskaper mv.","2022","2020-08-20","2020-08-10","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2020-08-10","Fremstilling/salg av supporter artikler ifm Lillestrøm Sportsklubb og Kanari-Fansen Lillestrøm og andre produkter som naturlig faller sammen med dette.","Salg av klær og andre supporter relaterte produkter ifm Lillestrøm Sportsklubb og Kanari-Fansen Lillestrøm."
"924372834","REINLAV AS","AS","Aksjeselskap","62.010","Programmeringstjenester","","","","","","","false","","","","","","","","","","Voksenkollveien 15C","OSLO","0790","OSLO","0301","Norge","NO","2100","Private aksjeselskaper mv.","","2023-01-02","2022-12-08","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2022-12-08","Selge tjenester og varer innen design og IT og annet som naturlig sammenfaller med dette samt deltakelse i andre selskaper, investeringer og nærliggende virksomhet.","Selge tjenester og varer innen design og IT og annet som naturlig sammenfaller med dette samt deltakelse i andre selskaper, investeringer og nærliggende virksomhet."
"998918782","HITCH HIKE STUDIO AS","AS","Aksjeselskap","74.101","Industridesign, produktdesign og annen teknisk designvirksomhet","","","","","","","false","","www.haikwithus.com","Bjerkealléen 27A","OSLO","0487","OSLO","0301","Norge","NO","Tyssøy","BJØRØYHAMN","5177","ØYGARDEN","4626","Norge","NO","2100","Private aksjeselskaper mv.","2022","2012-10-29","2012-09-24","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2012-09-24","Design, produksjon og salg av klær, andre tekstiler og tilbehør, samt å tilby konsulenttjenester, undervisning og kunstrelatert prosjekt arbeid.","Næringsvirksomheten som utføres er innen mote og kunstfeltet, ved design, produksjon og salg av klær, andre tekstiler og tilbehør, samt å tilby konsulenttjenester, undervisning og kunstrelatert prosjekt arbeid."
"891266022","INGVILD KATHRIN LOKØY","ENK","Enkeltpersonforetak","86.211","Allmenn legetjeneste","","","","","","","false","","","","","","","","","","c/o Ingvild Kathrin Lokøy/nOrtustranden 16","FYLLINGSDALEN","5143","BERGEN","4601","Norge","NO","8200","Personlig næringsdrivende","","2023-09-01","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Allmennlege."
"926060740","SOGNDAL EIENDOMSMEGLING AS","AS","Aksjeselskap","68.310","Eiendomsmegling","","","","","","","true","6","","postboks 171","SOGNDAL","6856","SOGNDAL","4640","Norge","NO","Fjørevegen 10","SOGNDAL","6856","SOGNDAL","4640","Norge","NO","2100","Private aksjeselskaper mv.","2022","2020-11-30","2020-11-03","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2023-11-15","Eiendomsmegling og virksomhet som naturlig til eiendomsmegling.","Eiendomsmegling og virksomhet som naturlig hører til eiendomsmegling."
"926782568","BK SERVICETJENESTER AS","AS","Aksjeselskap","62.020","Konsulentvirksomhet tilknyttet informasjonsteknologi","","","","","","","false","","","Rubina Ranas gate 1","OSLO","0190","OSLO","0301","Norge","NO","Ødegårds vei 13","LØRENSKOG","1470","LØRENSKOG","3222","Norge","NO","2100","Private aksjeselskaper mv.","2022","2021-03-12","2021-03-03","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2023-08-18","Salg og konsulentvirksomhet, samt alt som faller naturlig innenfor dette. Kjøp og salg av IT, bredbånd, telefoni og tilhørende produkter. Deltakelse i andre foretak, samt kjøp, salg og utleie av fast eiendom. Investering, kjøp og salg av aksjer og alt som faller naturlig innenfor dette.","Salg og konsulentvirksomhet, samt alt som faller naturlig innenfor dette: Kjøp og salg av IT, bredbånd, telefoni og tilhørende produkter. Deltakelse i andre foretak, samt kjøp, salg og utleie av fast eiendom. Investering, kjøp og salg av aksjer og alt som faller naturlig innenfor dette."
"960413342","HANS EIKEGARD","ENK","Enkeltpersonforetak","66.290","Andre tjenester tilknyttet forsikringsvirksomhet og pensjonskasser","","","","","","","false","","","Postboks 68","SARPSBORG","1701","SARPSBORG","3105","Norge","NO","Yvenveien 33D","YVEN","1715","SARPSBORG","3105","Norge","NO","4900","Øvrige finansielle foretak unntatt forsikring","","1995-02-20","","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Formidling og salg av forsikringer, lån, økonomisk rådgivning, deltakelse i annen virksomhet som står i naturlig forbindelse hermed. Styrearbeid og diverse vaktmestertjenester."
"925928704","BERGEN ETATBYGG AS","AS","Aksjeselskap","64.302","Alternative investeringsfond (AIF) som ikke er verdipapirfond","","","","","","","false","","","","","","","","","","c/o Njord Alternative Investments/nDronning Mauds gate 1","OSLO","0250","OSLO","0301","Norge","NO","4500","Alternative investeringsfond (AIF) unntatt verdipapirfond","2022","2020-11-06","2020-10-23","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2021-06-22","Utvikling, forvaltning og investering i andre selskaper, samt investering i fast eiendom og andre formuesgoder og alt som står i forbindelse med de forannevnte virksomheter.","Utleie av egen eller leid fast eiendom ellers."
"923713425","SKAPPEL ENGINEERING","ENK","Enkeltpersonforetak","68.310","Eiendomsmegling","","","","","","","false","","","","","","","","","","Dues vei 42","STAVANGER","4023","STAVANGER","1103","Norge","NO","8200","Personlig næringsdrivende","","2019-10-29","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Taksering av eiendom, byggevirksomhet, konsulenttjenester og investering."
"927097095","SIRIANNE GUNDERSEN","ENK","Enkeltpersonforetak","96.090","Personlig tjenesteyting ikke nevnt annet sted","","","","","","","false","","","","","","","","","","Briskebyveien 72B","OSLO","0259","OSLO","0301","Norge","NO","8200","Personlig næringsdrivende","","2021-05-10","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Coaching og personlig trening."
"923606629","GALAXELAN","FLI","Forening/lag/innretning","94.991","Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted","","","","","","","false","","","c/o Andre Jensen/nSkjelbekkåsen 19","SKIEN","3720","SKIEN","4003","Norge","NO","Eikåsvegen 10","SKIEN","3731","SKIEN","4003","Norge","NO","7000","Ideelle organisasjoner","","2019-10-15","2019-09-26","false","","true","false","false","false","","false","","false","","","","","","","Bokmål","","","Foreningen driver med datalan, lanparty, datatreff."
"931404350","MHAR AS","AS","Aksjeselskap","00.000","Uoppgitt","","","","","","","false","","","","","","","","","","Lillestrømveien 1307","FLATEBY","1911","ENEBAKK","3220","Norge","NO","2100","Private aksjeselskaper mv.","","2023-05-13","2023-04-24","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2023-04-24","Investere i selskaper og eiendom og alt annet som naturlig faller sammen med dette, herunder å delta i andre selskaper med lignende virksomhet, kjøp og salg av aksjer, eller på annen måte gjøre seg interessert i andre foretagende.","Investering i aksjer og verdipapirer."
"920942482","ANDREAS AALBY","ENK","Enkeltpersonforetak","85.510","Undervisning innen idrett og rekreasjon","","","","","","","false","","","","","","","","","","Gaustadveien 17A","OSLO","0372","OSLO","0301","Norge","NO","8200","Personlig næringsdrivende","","2018-06-04","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Undervisning i idrett, webutvikling/utvikling av nettsider og administrative tjenester."
"920070981","XAZAR YANAR","FLI","Forening/lag/innretning","94.991","Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted","","","","","","","false","","","c/o Nazmi/nLunderveien 4","BÅSTAD","1866","INDRE ØSTFOLD","3118","Norge","NO","c/o ATRUPAT SKOMAKER/nYoungstorget 6","OSLO","0181","OSLO","0301","Norge","NO","7000","Ideelle organisasjoner","","2018-04-27","2015-05-28","false","","true","false","false","false","","false","","false","","","","","","","Bokmål","","","Drive radiostasjon. Hjelpe aserberjanske (azerberjanske) innvandrere med forståelse av norsk kultur og integrering i Norge. Arbeider for å fremme FN sine menneskerettigheter."
"998590639","STIFTELSEN STEINLØFTET","STI","Stiftelse","94.991","Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted","","","","","","","false","","","c/o Torild Storvik Malmedal/nStølsvegen 2","ELNESVÅGEN","6440","HUSTADVIKA","1579","Norge","NO","","EIDE","6490","HUSTADVIKA","1579","Norge","NO","7000","Ideelle organisasjoner","2022","2012-07-21","2012-06-01","false","","true","false","true","false","","false","","false","","","","","","","Bokmål","","","Stiftelsen har som formål å fremme kunst og kultur i nærmiljøe i Eide kommune for barn, unge og voksne. Stiftelsen ""Steinløftet vil arrangere aktiviteter og kurs for befolkningen i området og innvolvere andre kulturer både lokalt og internasjonalt."
"923255664","AUTOHUSET VALDRES AS","AS","Aksjeselskap","45.200","Vedlikehold og reparasjon av motorvogner, unntatt motorsykler","","","","","","","true","12","","","","","","","","","Kongsvegen 4","LEIRA I VALDRES","2920","NORD-AURDAL","3451","Norge","NO","2100","Private aksjeselskaper mv.","2022","2019-08-26","2019-08-09","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2019-12-09","Kjøp, salg og reparasjon av motoriserte kjøretøy, samt salg av deler, verktøy, rekvisita og utstyr. Selskapet kan også drive annen næring som står i tilknytning til slik drift.","Kjøp, salg og reparasjon av motoriserte kjøretøy, samt salg av deler, verktøy, rekvisita og utstyr. Selskapet kan også drive annen næring som står i tilknytning til slik drift."
"914851262","NYKSUND EIENDOM AS","AS","Aksjeselskap","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","Storgata 39","MYRE","8430","ØKSNES","1868","Norge","NO","Nyksund","MYRE","8430","ØKSNES","1868","Norge","NO","2100","Private aksjeselskaper mv.","2022","2015-02-12","2015-01-12","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Bokmål","2015-01-12","Drift av faste eiendommer, samt kjøp og salg av eiendommer, samt tilknyttet virksomhet. Videre skal selskapet ved andelstegning eller annen måte kunne delta i annet foretakende med samme eller lignende formål.","Utleie av fast eiendom, samt kjøp og salg av eiendommer."
"999614914","TOMIC IT","ENK","Enkeltpersonforetak","62.010","Programmeringstjenester","","","","","","","false","","","","","","","","","","Odvar Solbergs vei 196","OSLO","0973","OSLO","0301","Norge","NO","8200","Personlig næringsdrivende","","2023-03-20","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Programmering. Konsulenttjenester innen IT."
"820464672","PRIMA FERDIG HEKK","NUF","Norskregistrert utenlandsk foretak","47.919","Postordre-/Internetthandel med annet spesialisert vareutvalg","","","","","","","false","","","c/o Scanvisio AS/nAndersrudveien 1","YTRE ENEBAKK","1914","ENEBAKK","3220","Norge","NO","Ravnshøjgyden 6/nSdr Højrup","DK-5750 RINGE","","","","Danmark","DK","","","","2018-03-12","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Salg av planter på nett."
"976126637","FJELL KAASA AUTOSERVICE","ENK","Enkeltpersonforetak","47.990","Detaljhandel utenom utsalgssted ellers","","","","","","","false","","","","","","","","","","Løvetannveien 27A","MYSEN","1850","INDRE ØSTFOLD","3118","Norge","NO","8200","Personlig næringsdrivende","","2020-06-05","","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Salg av bilpleieprodukter, lokal småskala handel."
