organisasjonsnummer,navn,organisasjonsform.kode,organisasjonsform.beskrivelse,naeringskode1.kode,naeringskode1.beskrivelse,naeringskode2.kode,naeringskode2.beskrivelse,naeringskode3.kode,naeringskode3.beskrivelse,hjelpeenhetskode.kode,hjelpeenhetskode.beskrivelse,harRegistrertAntallAnsatte,antallAnsatte,hjemmeside,postadresse.adresse,postadresse.poststed,postadresse.postnummer,postadresse.kommune,postadresse.kommunenummer,postadresse.land,postadresse.landkode,forretningsadresse.adresse,forretningsadresse.poststed,forretningsadresse.postnummer,forretningsadresse.kommune,forretningsadresse.kommunenummer,forretningsadresse.land,forretningsadresse.landkode,institusjonellSektorkode.kode,institusjonellSektorkode.beskrivelse,sisteInnsendteAarsregnskap,registreringsdatoenhetsregisteret,stiftelsesdato,registrertIMvaRegisteret,frivilligMvaRegistrertBeskrivelser,registrertIFrivillighetsregisteret,registrertIForetaksregisteret,registrertIStiftelsesregisteret,konkurs,konkursdato,underAvvikling,underAvviklingDato,underTvangsavviklingEllerTvangsopplosning,tvangsopplostPgaManglendeDagligLederDato,tvangsopplostPgaManglendeRevisorDato,tvangsopplostPgaManglendeRegnskapDato,tvangsopplostPgaMangelfulltStyreDato,tvangsavvikletPgaManglendeSlettingDato,overordnetEnhet,maalform,vedtektsdato,vedtektsfestetFormaal,aktivitet
"983588824","O.A. SKAAR AS","AS","Aksjeselskap","47.111","Butikkhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler","","","","","","","false","","","","","","","","","","Grytøyra","HELLEVIK I FJALER","6967","FJALER","4646","Norge","NO","2100","Private aksjeselskaper mv.","2020","2013-11-16","2013-11-07","false","","false","true","false","true","2022-07-06","false","","false","","","","","","","Nynorsk","2014-12-15","Detaljhandel med daglegvarer.","Detaljhandel med daglegvarer."
"929114647","NAUSTE CONSULTING","ENK","Enkeltpersonforetak","85.599","Annen undervisning ikke nevnt annet sted","","","","","","","false","","","","","","","","","","c/o Ingeborg Elmentine Nauste/nOskar Braatens gate 4A","OSLO","0474","OSLO","0301","Norge","NO","8200","Personlig næringsdrivende","","2022-04-28","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Konsulenttjenester innen undervisning og administrasjon."
"917505004","VIKA EIENDOM AS","AS","Aksjeselskap","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","Postboks 1","MO I RANA","8601","RANA","1833","Norge","NO","Søderlundmyra 18","MO I RANA","8622","RANA","1833","Norge","NO","2100","Private aksjeselskaper mv.","2022","1996-11-29","1996-10-10","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Bokmål","1997-03-03","Kjøp og drift av utleiebygg, samt hva herved står i forbindelse.","Utleiebygg."
"927583569","RIPL AS","AS","Aksjeselskap","00.000","Uoppgitt","","","","","","","false","","","Postboks 8038 Forus","STAVANGER","4068","STAVANGER","1103","Norge","NO","Vestre Svanholmen 14","SANDNES","4313","SANDNES","1108","Norge","NO","2100","Private aksjeselskaper mv.","2022","2020-09-25","2020-09-07","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2023-03-20","Å erverve, eie og forvalte aksjer og andeler i andre virksomheter, samt det som naturlig står i forbindelse med dette.","Å erverve, eie og forvalte aksjer og andeler i andre virksomheter, samt det som naturlig står i forbindelse med dette."
"923641394","KILDEN SAMFUNNSBYGG AS","AS","Aksjeselskap","64.302","Alternative investeringsfond (AIF) som ikke er verdipapirfond","","","","","","","false","","","Postboks 1833 Vika","OSLO","0123","OSLO","0301","Norge","NO","Haakon VIIs gate 5","OSLO","0161","OSLO","0301","Norge","NO","4500","Alternative investeringsfond (AIF) unntatt verdipapirfond","2022","2019-10-21","2019-08-26","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Bokmål","2021-02-23","Investering i eiendom, aksjer og andre eierandeler, samt all annen virksomhet som hermed står i forbindelse.","Investering i eiendom, aksjer og andre eierandeler, samt all annen virksomhet som hermed står i forbindelse."
"916095589","TEGN OPP. DAK STUDIO KARI BØ","ENK","Enkeltpersonforetak","71.129","Annen teknisk konsulentvirksomhet","","","","","","","false","","","","","","","","","","Seksjon 35/nLerkerinden 107","BERGEN","5099","BERGEN","4601","Norge","NO","8200","Personlig næringsdrivende","","2015-10-19","","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Teknisk tegning av bygninger i 2D og 3D."
"812196332","KJÆREVIK HOLDING AS","AS","Aksjeselskap","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","","","","","","","","Kjæraviksvegen 200","VARALDSØY","5636","KVINNHERAD","4617","Norge","NO","2100","Private aksjeselskaper mv.","2022","2013-07-30","2013-05-28","false","","false","true","false","false","","false","","false","","","","","","","Nynorsk","2021-11-12","Kjøp og salg av aksjer og andre verdipapirer, investering, utvikling og drifta av fast eiendom, herunder delta i lignende virksomheter.","Kjøp og salg av aksjer og andre verdipapirer, investering, utvikling og drifta av fast eiendom, herunder delta i lignende virksomheter."
"928741982","LULESAMISK HELSENETTVERK/ JULEVSÁME VARRESVUODAVÆRMDAHKA","FLI","Forening/lag/innretning","94.991","Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted","","","","","","","false","","","","","","","","","","c/o Anette Iren Langås Larsen/nSimen Workinns veg 20","TROMSØ","9016","TROMSØ","5501","Norge","NO","7000","Ideelle organisasjoner","","2022-02-15","2022-01-19","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Lulesamisk helsenettverk/ Julevsáme varresvuodaværmdahka skal være pådriver for holdningsskapende arbeid, kunnskapsformidling, kompetanseheving, prosjekter og forskning som fremmer likeverdig helsetjenester, samt være en høringsinnstans og utvikle samarbeid med relevante aktører."
"913173678","ELLO EIENDOM AS","AS","Aksjeselskap","68.100","Kjøp og salg av egen fast eiendom","","","","","","","true","","","PB 266","MÅLØY","6701","KINN","4602","Norge","NO","Fiskernes Hus/nGate 1 112","MÅLØY","6700","KINN","4602","Norge","NO","2100","Private aksjeselskaper mv.","2022","2021-07-05","2021-06-11","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2021-06-11","Kjøp, salg og utleie av fast eiendom og nærliggende aktivitet.","Kjøp, salg og utleie av fast eiendom og nærliggende aktivitet."
"920960073","LINDA DESALES ART","ENK","Enkeltpersonforetak","90.031","Selvstendig kunstnerisk virksomhet innen visuell kunst","","","","","","","false","","","","","","","","","","Apalhaugen 32","FJELL","5357","ØYGARDEN","4626","Norge","NO","8200","Personlig næringsdrivende","","2018-06-07","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Maler, akrylmalerier med formål for salg til kunder."
"929631498","STORAAS LANDBRUK- OG ANLEGGSTJENESTER","ENK","Enkeltpersonforetak","43.120","Grunnarbeid","","","","","","","false","","","","","","","","","","c/o Karin Mo/nSteinsdalsvegen 161","NORHEIMSUND","5600","KVAM","4622","Norge","NO","8200","Personlig næringsdrivende","","2022-08-23","","true","","false","false","false","false","","false","","false","","","","","","","Nynorsk","","","Anleggsbransjen: utleige av maskinførar og handmann. Landbrukstjenester: utleige av avløyser, traktorfører, og personell til andre oppgåver. Tømmerhogst/trefelling."
"992772530","NORTHERN NORWAY TRAVEL AS","AS","Aksjeselskap","79.120","Reisearrangørvirksomhet","","","","","","","true","40","www.northernnorwaytravel.no","Postboks 2229","TROMSØ","9268","TROMSØ","5501","Norge","NO","Samuel Arnesens gate 5","TROMSØ","9008","TROMSØ","5501","Norge","NO","2100","Private aksjeselskaper mv.","2022","2008-06-14","2008-06-02","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2019-11-03","Drift av døgnkontinuerlig operasjonssentral for persontransport, persontransportselskaper og turistnæring. Utvikling, salg og formidling av opplevevelses- og transportprodukter i Nord Norge, samt annet som står i forbindelse med dette. Selskapet kan også delta i annen virksomhet med økonomiske formål.","Drift av operasjonssentral/drosjesentral for persontransport. Utvikle og formidle opplevelse og transportprodukter."
"994202294","ONL INVEST AS","AS","Aksjeselskap","64.308","Familieeide egeninvesteringsselskaper","","","","","","","false","","","","","","","","","","Storemyrvegen 46","FØRDE","6819","SUNNFJORD","4647","Norge","NO","4900","Øvrige finansielle foretak unntatt forsikring","2022","2009-06-13","2009-05-01","false","","false","true","false","false","","false","","false","","","","","","","Nynorsk","2009-05-01","Deltagelse i andre selskaper, porteføljeinvesteringer og hva hermed står i forbindelse.","Porteføljeinvesteringer."
"912283992","PARTUM HOLDING AS","AS","Aksjeselskap","41.109","Utvikling og salg av egen fast eiendom ellers","","","","","","","false","","","Postboks 239","HOKKSUND","3301","ØVRE EIKER","3314","Norge","NO","Tangengata 2B","HOKKSUND","3300","ØVRE EIKER","3314","Norge","NO","2100","Private aksjeselskaper mv.","2022","2013-08-08","2013-07-01","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Bokmål","2018-12-20","Kjøp, utvikling, forvaltning og utleie av næringseiendom samt utvikling og salg av tomteområder til bolig og investering i selskaper med tilsvarende formål.","Kjøp, utvikling, forvaltning og utleie av næringseiendom samt utvikling og salg av tomteområder til bolig og investering i selskaper med tilsvarende formål."
"923944206","KALVEID VEL","FLI","Forening/lag/innretning","94.991","Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted","","","","","","","false","","","","","","","","","","v/Hilde Karin Vedøy Eiken/nKalveid","FITJAR","5419","FITJAR","4615","Norge","NO","7000","Ideelle organisasjoner","","2005-06-20","2005-03-30","false","","false","false","false","false","","false","","false","","","","","","","Nynorsk","","","Velforening."
"930842125","KRISTIANSUND DYREKLINIKK AS","AS","Aksjeselskap","75.000","Veterinærtjenester","","","","","","","true","12","www.dyreklinikk-kristiansund.no","","","","","","","","Langveien 51","KRISTIANSUND N","6510","KRISTIANSUND","1505","Norge","NO","2100","Private aksjeselskaper mv.","","2023-02-17","2023-01-19","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2024-01-04","Selge varer og tjenester innen veterinærtjenester og annet som naturlig sammenfaller med dette, samt deltakelse i andre selskaper, investeringer og nærliggende virksomhet.","Veterinærtjenester og salg av fôr og utstyr til dyr."
"926609890","OPPLEV NORGE AS","AS","Aksjeselskap","63.120","Drift av web-portaler","","","","","","","false","","www.info.opplevnorge.no","","","","","","","","Kystadvegen 3","TRONDHEIM","7024","TRONDHEIM","5001","Norge","NO","2100","Private aksjeselskaper mv.","2022","2021-02-17","2021-01-28","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2021-01-28","Utvikling og drift av nettbaserte markedsføringsplattformer tilpasset aktivitets- og opplevelsesbedrifter og bedrifter som er tilknyttet turist- og reiselivsnæringen, samt å tilby åpne søketjenester. Virksomheten vil også produsere markedsføringsmateriale i form av webtjenester, bilder og video, samt eventuelt å investere i andre selskaper.","Utvikling og drift av nettbaserte markedsføringsplattformer tilpasset aktivitets- og opplevelsesbedrifter og bedrifter som er tilknyttet turist- og reiselivsnæringen, samt å tilby åpne søketjenester. Virksomheten vil også produsere markedsføringsmateriale i form av webtjenester, bilder og video, samt eventuelt å investere i andre selskaper."
"930236705","HEER FRISØR AS","AS","Aksjeselskap","96.020","Frisering og annen skjønnhetspleie","","","","","","","true","","","","","","","","","","Seiersten Sentrum 2","DRØBAK","1443","FROGN","3214","Norge","NO","2100","Private aksjeselskaper mv.","2022","1995-02-19","1986-09-01","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2003-09-29","Håndverk, handel samt enhver annen virksomhet som står i naturlig forbindelse med dette. Herunder også deltakelse i andre selskaper.","Håndverk, handel samt enhver annen virksomhet som står i naturlig forbindelse med dette. Herunder også deltakelse i andre selskaper."
"996901165","EIERSEKSJONSSAMEIET SKIMAKERTUNET","ESEK","Eierseksjonssameie","","","","","","","","","false","","","Postboks 6666, St. Olavs plass","OSLO","0129","OSLO","0301","Norge","NO","Vangsvegen 143","HAMAR","2321","HAMAR","3403","Norge","NO","","","2022","2016-11-15","2016-10-27","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2018-04-25","Eierseksjonssameie","Eierseksjonssameie"
"922716919","BOOKFELLOWS AS","AS","Aksjeselskap","90.034","Selvstendig kunstnerisk virksomhet innen litteratur","","","","","","","false","","","","","","","","","","C/o Petter Færevaag/nGamle Ringeriksvei 47B","BEKKESTUA","1357","BÆRUM","3201","Norge","NO","2100","Private aksjeselskaper mv.","2022","2019-05-08","2019-04-02","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2019-04-02","Forlagstjenester til selvpubliseringsmarkedet.","Redaksjonell bistand. Tekstfaglig assistanse. Utforming. Teknisk produksjon. Lager og distribusjon. De beste rådene."
