organisasjonsnummer,navn,organisasjonsform.kode,organisasjonsform.beskrivelse,naeringskode1.kode,naeringskode1.beskrivelse,naeringskode2.kode,naeringskode2.beskrivelse,naeringskode3.kode,naeringskode3.beskrivelse,hjelpeenhetskode.kode,hjelpeenhetskode.beskrivelse,harRegistrertAntallAnsatte,antallAnsatte,hjemmeside,postadresse.adresse,postadresse.poststed,postadresse.postnummer,postadresse.kommune,postadresse.kommunenummer,postadresse.land,postadresse.landkode,beliggenhetsadresse.adresse,beliggenhetsadresse.poststed,beliggenhetsadresse.postnummer,beliggenhetsadresse.kommune,beliggenhetsadresse.kommunenummer,beliggenhetsadresse.land,beliggenhetsadresse.landkode,registreringsdatoIEnhetsregisteret,frivilligMvaRegistrertBeskrivelser,registrertIMvaregisteret,oppstartsdato,datoEierskifte,overordnetEnhet,nedleggelsesdato
"993390283","ENERGY RENT AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","77.390","Utleie og leasing av andre maskiner og annet utstyr og materiell ikke nevnt annet sted","","","","","","","true","6","energyrent.no","","","","","","","","Dragelandsveien 7","HAUGE I DALANE","4380","SOKNDAL","1111","Norge","NO","2008-12-04","","false","2008-12-03","","993359661",""
"971787694","VATNESTRØM MAT AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","47.111","Butikkhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler","","","","","","","true","6","","","","","","","","","Vatnestrømveien 87","VATNESTRØM","4730","IVELAND","4218","Norge","NO","1995-02-23","","false","1965-12-31","2004-08-01","987098511",""
"925852880","OLAVSGAARD GRUPPEN AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","55.101","Drift av hoteller, pensjonater og moteller med restaurant","","","","","70.100","Hovedkontortjenester","false","","","","","","","","","","Hvamstubben 11","SKJETTEN","2013","LILLESTRØM","3205","Norge","NO","2020-10-27","","false","2020-10-01","","958786689",""
"926881175","NAMDAL TOTALRENHOLD AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","10.710","Produksjon av brød og ferske konditorvarer","","","","","","","true","5","","Postboks 3","OVERHALLA","7864","OVERHALLA","5047","Norge","NO","c/o Magnar Kolstad/nMelavegen 342","SKAGE I NAMDALEN","7860","OVERHALLA","5047","Norge","NO","2021-03-29","","false","2021-03-16","","926858564",""
"826047712","VIBEKE RIEBER SOMMERSTEN OG BERNT SOMMERSTENS STIFTELSE TIL FREMME AV BÆREKRAFTIG UTVIKLING","AAFY","Underenhet til ikke-næringsdrivende","94.991","Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted","","","","","","","false","","www.gcrieber-fondene.no/","Postboks 990 Sentrum","BERGEN","5808","BERGEN","4601","Norge","NO","Solheimsgaten 15","BERGEN","5058","BERGEN","4601","Norge","NO","2020-11-26","","false","2020-09-25","","925816205",""
"924724757","VEST FOOD AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.101","Drift av restauranter og kafeer","","","","","","","true","10","","","","","","","","","Gjertrudvegen 4","STRAUME","5353","ØYGARDEN","4626","Norge","NO","2020-03-09","","false","2020-04-01","","924708069",""
"927945819","GRAVPASS AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","96.090","Personlig tjenesteyting ikke nevnt annet sted","","","","","","","false","","","","","","","","","","Wedel Jarlsbergs vei 36","JAR","1358","BÆRUM","3201","Norge","NO","2021-10-18","","false","2021-09-23","","924708069",""
"996871398","BRINGSVOR CONSULTING AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","62.020","Konsulentvirksomhet tilknyttet informasjonsteknologi","","","","","","","true","","www.bringsvor.com","Klostergata 4","OSLO","0656","OSLO","0301","Norge","NO","Leina 38B","SANDSHAMN","6089","SANDE","1514","Norge","NO","2011-05-02","","false","2011-04-05","","996835243",""
"929478215","DAN UGAS PACE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","63.120","Drift av web-portaler","","","","","","","false","","","","","","","","","","Ebbells gate 4B","OSLO","0183","OSLO","0301","Norge","NO","2022-07-11","","false","2021-01-01","","929192222",""
"925645427","KOKSTAD 176 AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.100","Kjøp og salg av egen fast eiendom","","","","","","","false","","","Postboks 583 Sentrum","BERGEN","5806","BERGEN","4601","Norge","NO","Nesttunbrekka 95","NESTTUN","5221","BERGEN","4601","Norge","NO","2020-09-17","","false","2020-05-01","","929192222",""
"996272648","HS MASKIN & UTEMILJØ AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","81.300","Beplantning av hager og parkanlegg","","","","","","","true","5","www.hsmaskinogutemiljo.no","","","","","","","","Vinanvegen 61","ÅSEN","7630","LEVANGER","5037","Norge","NO","2010-12-07","","false","2010-11-25","","996263444",""
"926986651","DAVID KARLSEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","47.990","Detaljhandel utenom utsalgssted ellers","","","","","","","false","","","","","","","","","","Sigurd Jorsalfars veg 3","TRONDHEIM","7052","TRONDHEIM","5001","Norge","NO","2022-02-16","","false","2022-01-08","","996263444",""
"928895653","JARLE FOSSAN MEDALEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","01.610","Tjenester tilknyttet planteproduksjon","","","","","","","false","","","","","","","","","","Rettedalsbakkane 9","FORSAND","4110","SANDNES","1108","Norge","NO","2022-03-09","","false","2021-09-01","","928126110",""
"923411178","EFLA BEDRIFTSIDRETTSLAG","AAFY","Underenhet til ikke-næringsdrivende","93.120","Idrettslag og -klubber","","","","","","","false","","","","","","","","","","Vollsveien 6","LYSAKER","1366","BÆRUM","3201","Norge","NO","2021-07-05","","false","2021-07-05","","928126110",""
"813216892","KS BRANNVERN & FØRSTEHJELP Kjetil Skamsar","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","85.599","Annen undervisning ikke nevnt annet sted","","","","","","","false","","","","","","","","","","Gamle Rovenvei 220","FETSUND","1900","LILLESTRØM","3205","Norge","NO","2014-02-17","","false","2013-01-01","","983588824",""
"929831497","CENTRUM HUD OG FOTTERAPISALONG","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","96.020","Frisering og annen skjønnhetspleie","","","","","","","false","","","Sørensvingen 18","DRAMMEN","3028","DRAMMEN","3301","Norge","NO","Inngang Schwenckegata/nNedre Storgate 13","DRAMMEN","3015","DRAMMEN","3301","Norge","NO","2005-02-22","","false","2005-02-01","","983588824",""
"929291174","NAUSTE CONSULTING","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","85.599","Annen undervisning ikke nevnt annet sted","","","","","","","false","","","","","","","","","","c/o Ingeborg Elmentine Nauste/nOskar Braatens gate 4A","OSLO","0474","OSLO","0301","Norge","NO","2022-06-02","","false","2022-04-20","","929114647",""
"929909216","KRISTIANE REINERTSEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.902","Fysioterapitjeneste","","","","","","","false","","","","","","","","","","Klappmyssveien 50","HUNDVÅG","4083","STAVANGER","1103","Norge","NO","2022-09-22","","false","2022-09-12","","929114647",""
"917521271","JOHN DE-SCHAI OLSEN OVERSETTELSE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","74.300","Oversettelses- og tolkevirksomhet","","","","","","","false","","","","","","","","","","Grytting 104","STOKMARKNES","8450","HADSEL","1866","Norge","NO","2016-08-01","","false","2016-07-01","","917505004",""
"971845163","NORGES POLITILEDERLAG","AAFY","Underenhet til ikke-næringsdrivende","94.200","Arbeidstakerorganisasjoner","","","","","","","false","","www.politilederen.no","Postboks 9029 Grønland","OSLO","0133","OSLO","0301","Norge","NO","Lakkegata 23","OSLO","0187","OSLO","0301","Norge","NO","1995-02-22","","false","1970-12-30","","917505004",""
"927788934","KOMMANDANTVOLD GEIR","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","49.320","Drosjebiltransport","","","","","","","false","","","Øivinds vei 1","OSLO","0590","OSLO","0301","Norge","NO","Trondheimsveien 100","OSLO","0565","OSLO","0301","Norge","NO","1999-11-10","","false","","","927583569",""
"927586835","PETTER FLØTTUM-ANGELTVEIT","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","73.110","Reklamebyråer","","","","","","","false","","","","","","","","","","Bolignummer H203/nSkytterveien 14","BERGEN","5038","BERGEN","4601","Norge","NO","2021-08-25","","false","2021-06-18","","927583569",""
"923727027","KILDEN SAMFUNNSBYGG AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","64.302","Alternative investeringsfond (AIF) som ikke er verdipapirfond","","","","","","","false","","","Postboks 1833 Vika","OSLO","0123","OSLO","0301","Norge","NO","Haakon VIIs gate 5","OSLO","0161","OSLO","0301","Norge","NO","2019-10-30","","false","2019-10-10","","923641394",""
"816110602","TEGN OPP. DAK STUDIO KARI BØ","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","71.129","Annen teknisk konsulentvirksomhet","","","","","","","false","","","","","","","","","","Seksjon 35/nLerkerinden 107","BERGEN","5099","BERGEN","4601","Norge","NO","2015-10-21","","false","2015-10-11","","916095589",""
"972150797","EIENDOMSMEGLER 1 INNLANDET AS AVD GJØVIK","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.310","Eiendomsmegling","","","","","","","true","5","","","","","","","","","Trondhjemsvegen 3","GJØVIK","2821","GJØVIK","3407","Norge","NO","1995-02-22","","false","1988-11-09","2016-01-01","916095589",""
"912260852","BRUNSBERG JAN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","49.410","Godstransport på vei","","","","","","","false","","","","","","","","","","Østre Granliveg 30","GRANLI","2210","KONGSVINGER","3401","Norge","NO","1995-02-22","","false","1971-12-29","","812196332",""
"930118842","VILLROS HUND OG HUSKY V/VILDE FINSERÅS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","96.090","Personlig tjenesteyting ikke nevnt annet sted","","","","","","","false","","","","","","","","","","Vanghagagutua 27","MESNALI","2610","RINGSAKER","3411","Norge","NO","2022-10-29","","false","2022-10-03","","812196332",""
"928743691","LULESAMISK HELSENETTVERK/ JULEVSÁME VARRESVUODAVÆRMDAHKA","AAFY","Underenhet til ikke-næringsdrivende","94.991","Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted","","","","","","","false","","","","","","","","","","c/o Anette Iren Langås Larsen/nSimen Workinns veg 20","TROMSØ","9016","TROMSØ","5501","Norge","NO","2022-02-15","","false","2022-02-15","","928741982",""
"913207882","ÅLESUND LAGERHOTELL AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","49.420","Flyttetransport","","","","","68.209","Utleie av egen eller leid fast eiendom ellers","false","","","","","","","","","","Langrabben 75","ÅLESUND","6013","ÅLESUND","1508","Norge","NO","2014-02-10","","false","2014-01-27","","913173678",""
"987770651","VIVERE MUSKEL, MASSASJE OG VANNTERAPI","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.909","Andre helsetjenester","","","","","","","false","","www.vivere.no","Kodalveien 101","SANDEFJORD","3220","SANDEFJORD","3907","Norge","NO","Stadionveien 15","SANDEFJORD","3214","SANDEFJORD","3907","Norge","NO","2005-01-22","","false","2005-01-20","","913173678",""
"832640662","LINDA DESALES ART","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","90.031","Selvstendig kunstnerisk virksomhet innen visuell kunst","","","","","","","false","","","","","","","","","","Apalhaugen 32","FJELL","5357","ØYGARDEN","4626","Norge","NO","2023-12-19","","false","2022-01-01","","920960073",""
"927825430","WESLEY UNITED FOOTBALL ACADEMY NORGE","AAFY","Underenhet til ikke-næringsdrivende","93.120","Idrettslag og -klubber","","","","","","","false","","www.facebook.com/wesleyunitedlr","","","","","","","","c/o Louretta Kerbbah Larry/nArnt Smistads veg 3","TRONDHEIM","7023","TRONDHEIM","5001","Norge","NO","2021-09-28","","false","2021-09-28","","920960073",""
"929944143","STORAAS LANDBRUK- OG ANLEGGSTJENESTER","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","43.120","Grunnarbeid","","","","","","","false","","","","","","","","","","c/o Karin Mo/nSteinsdalsvegen 161","NORHEIMSUND","5600","KVAM","4622","Norge","NO","2022-09-28","","false","2022-08-08","","929631498",""
"978240135","ESPEN A. RØED","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","01.110","Dyrking av korn (unntatt ris), belgvekster og oljeholdige vekster","","","","","","","false","","","","","","","","","","Kjærstad Vestre/nGarderveien 576","VESTBY","1544","VESTBY","3216","Norge","NO","1997-06-18","","false","1976-12-22","2007-01-25","929631498",""
"917041032","NORTHERN NORWAY TRAVEL AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","79.120","Reisearrangørvirksomhet","","","","","","","true","40","www.northernnorwaytravel.no","Postboks 2229","TROMSØ","9007","TROMSØ","5501","Norge","NO","Samuel Arnesens gate 5","TROMSØ","9008","TROMSØ","5501","Norge","NO","2016-04-18","","false","2016-04-01","","992772530",""
"919843462","KLYNGE AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","59.110","Produksjon av film, video og fjernsynsprogrammer","","","","","","","true","10","www.klynge.no","","","","","","","","Frøyas gate 15","OSLO","0273","OSLO","0301","Norge","NO","2017-11-02","","false","2017-09-28","","992772530",""
"986978542","KVINNHERAD KOMMUNE BARN OG FAMILIE VILLATOPPEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","87.304","Avlastningsboliger/-institusjoner","","","","","","","true","25","","Rådhuset/nRosendalsvegen 10","ROSENDAL","5470","KVINNHERAD","4617","Norge","NO","Husnestunet","HUSNES","5460","KVINNHERAD","4617","Norge","NO","2004-06-17","","false","2004-04-01","","994202294",""
"930418374","FK NYGATA EIENDOM AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","Postboks 504 Vestre Glemmen","FREDRIKSTAD","1612","FREDRIKSTAD","3107","Norge","NO","Storgata 5","FREDRIKSTAD","1607","FREDRIKSTAD","3107","Norge","NO","2022-12-13","","false","2021-01-01","","994202294",""
"812290762","PARTUM HOLDING AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","41.109","Utvikling og salg av egen fast eiendom ellers","","","","","","","false","","","Postboks 239","HOKKSUND","3301","ØVRE EIKER","3314","Norge","NO","Tangengata 2B","HOKKSUND","3300","ØVRE EIKER","3314","Norge","NO","2013-08-10","","false","2013-07-01","","912283992",""
"972578797","KRISTIANSUND DYREKLINIKK AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","75.000","Veterinærtjenester","","","","","","","true","12","","","","","","","","","Langveien 51","KRISTIANSUND N","6510","KRISTIANSUND","1505","Norge","NO","1995-02-23","","false","1983-01-01","2023-01-01","930842125",""
"927368226","FOSSEN ENK","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","79.903","Opplevelses-, arrangements- og aktivitetsarrangørvirksomhet","","","","","","","false","","","","","","","","","","c/o Tore Fossen/nØvre Kleivane 38A","FØRDE","6814","SUNNFJORD","4647","Norge","NO","2021-07-01","","false","2021-05-01","","930842125",""
"926837109","OPPLEV NORGE AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","63.120","Drift av web-portaler","","","","","","","false","","www.info.opplevnorge.no","","","","","","","","Kystadvegen 3","TRONDHEIM","7024","TRONDHEIM","5001","Norge","NO","2021-03-22","","false","2021-02-28","","926609890",""
"930238813","LYKKENS PORTAL SAMEIE","AAFY","Underenhet til ikke-næringsdrivende","97.000","Lønnet arbeid i private husholdninger","","","","","","","false","","","v/OBOS Eiendomsforvaltning AS/nPostboks 6666 St. Olavs plass","OSLO","0129","OSLO","0301","Norge","NO","Nedre Bakklandet 2A","TRONDHEIM","7014","TRONDHEIM","5001","Norge","NO","2022-11-15","","false","2022-10-11","","930236705",""
"932114593","BIGDELIGHOMI KONSULENTTJENESTER","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.904","Annen forebyggende helsetjeneste","","","","","","","false","","","","","","","","","","Laurits Grønlands vei 15","DRAMMEN","3035","DRAMMEN","3301","Norge","NO","2023-09-23","","false","2023-09-01","","930236705",""
"922894744","BOOKFELLOWS AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","90.034","Selvstendig kunstnerisk virksomhet innen litteratur","","","","","","","false","","","","","","","","","","C/o Petter Færevaag/nGamle Ringeriksvei 47B","BEKKESTUA","1357","BÆRUM","3201","Norge","NO","2019-06-15","","false","2019-05-15","","922716919",""
"984627033","NARVESEN BUTIKKEN 722","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","47.112","Kioskhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler","","","","","","","true","5","","c/o Mohamed Ahmad Almajzoub/nMidtunheia 8","NESTTUN","5224","BERGEN","4601","Norge","NO","Sartorvegen 12","STRAUME","5353","ØYGARDEN","4626","Norge","NO","2002-06-20","","false","2002-06-15","2022-10-05","929890841",""
"931222341","FIX IT PIUS-EZEH","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","95.220","Reparasjon av husholdningsvarer og hageredskaper","","","","","","","false","","","","","","","","","","Gamle Enebakkvei 47C","OSLO","1188","OSLO","0301","Norge","NO","2023-04-18","","false","2023-04-01","","930923877",""
"975794180","VERTSHUSET RESTAURANT AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.101","Drift av restauranter og kafeer","","","","","","","true","10","","","","","","","","","Ulefossgata 2","ULEFOSS","3830","NOME","4018","Norge","NO","1995-10-09","","false","1995-09-02","2009-01-01","930923877",""
"987391596","HAIR SALONG KRISTIANSAND AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","96.020","Frisering og annen skjønnhetspleie","","","","","","","true","","","","","","","","","","Skippergata 3","KRISTIANSAND S","4611","KRISTIANSAND","4204","Norge","NO","2004-10-20","","false","2004-10-01","2017-01-01","918539581",""
"987357711","VIKAN AUTO","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","45.112","Detaljhandel med biler og lette motorvogner, unntatt motorsykler","","","","","","","false","","","","","","","","","","Måltrostveien 30","KONGSBERG","3617","KONGSBERG","3303","Norge","NO","2004-10-12","","false","2004-07-01","","918539581",""
"911933446","PILARCZYK MALESERVICE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","43.341","Malerarbeid","","","","","","","true","","","Postboks 15","TRYSIL","2421","TRYSIL","3421","Norge","NO","co Trysil Økonomisenter AS/nSlettmovegen 30","TRYSIL","2420","TRYSIL","3421","Norge","NO","2013-05-13","","false","2013-05-07","","911929090",""
"993692913","WIKEN DESIGN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","74.102","Grafisk og visuell kommunikasjonsdesign","","","","","","","false","","","","","","","","","","Røggevegen 6","HEMSEDAL","3560","HEMSEDAL","3326","Norge","NO","2009-02-12","","false","2008-01-01","","911929090",""
"919672544","SPORT OUTLET LILLEHAMMER 45 AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","47.641","Butikkhandel med sportsutstyr","","","","","","","true","8","","Ulvenvegen 344","HAGAVIK","5217","BJØRNAFJORDEN","4624","Norge","NO","Gudbrandsdalsvegen 188","LILLEHAMMER","2619","LILLEHAMMER","3405","Norge","NO","2017-10-05","","false","2017-08-10","","819563292",""
"918334963","NORHUNT AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","33.110","Reparasjon av bearbeidede metallprodukter","","","","","","","false","","","","","","","","","","Rambygutua 25","KLØFTA","2040","ULLENSAKER","3209","Norge","NO","2017-01-09","","false","2016-12-01","","918199608",""
"927875616","SKJELJAVIK OG ROSSANES VELFOREINING","AAFY","Underenhet til ikke-næringsdrivende","94.991","Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted","","","","","","","false","","","","","","","","","","c/o Berit Irene Rambjørg/nApalvikvegen 148","BJOA","5584","VINDAFJORD","1160","Norge","NO","2021-10-05","","false","2021-10-05","","926749366",""
"914784743","KARSTEIN FEET","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","01.451","Sauehold","","","","","","","false","","","","","","","","","","","MARIFJØRA","6873","LUSTER","4644","Norge","NO","2015-01-12","","false","2013-07-01","","926749366",""
"922222835","BULL-HANSEN HELSE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","85.599","Annen undervisning ikke nevnt annet sted","","","","","","","false","","","","","","","","","","Bøkkerveien 40A","OSLO","0579","OSLO","0301","Norge","NO","2019-02-14","","false","2019-01-01","","922080755",""
"919126345","FRAM HOVFARET 10 AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","Postboks 515, Skøyen","OSLO","0214","OSLO","0301","Norge","NO","Karenslyst allé 2","OSLO","0278","OSLO","0301","Norge","NO","2017-06-13","","false","2016-09-01","","922080755",""
"925356158","YOUTH ACTIVITY ORGANIZATION WORLDWIDE","AAFY","Underenhet til ikke-næringsdrivende","94.910","Religiøse organisasjoner","","","","","","","false","","","Vålerveien 159","MOSS","1599","MOSS","3103","Norge","NO","Oslofjordveien 9","MELSOMVIK","3159","SANDEFJORD","3907","Norge","NO","2020-07-16","","false","2020-07-16","","925353566",""
"978454852","OLA ØDEMOTLAND","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","01.451","Sauehold","01.610","Tjenester tilknyttet planteproduksjon","","","","","false","","","","","","","","","","Audamotland 34","NÆRBØ","4365","HÅ","1119","Norge","NO","1997-07-07","","false","1988-03-16","2012-12-28","986975187",""
"996134318","DINNER 68 AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.101","Drift av restauranter og kafeer","","","","","","","true","","","","","","","","","","Storgata 68B","LILLEHAMMER","2609","LILLEHAMMER","3405","Norge","NO","2010-11-02","","false","2010-11-01","","996097471",""
"986261478","SØNDRE HØLAND BLANDEDE KOR","AAFY","Underenhet til ikke-næringsdrivende","90.011","Utøvende kunstnere og underholdningsvirksomhet innen musikk","","","","","","","false","","","Åsheim","HEMNES","1970","AURSKOG-HØLAND","3226","Norge","NO","","LØKEN","1960","AURSKOG-HØLAND","3226","Norge","NO","2018-01-09","","false","","","986224068",""
"892013152","REPA HOLDING AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","c/o Bonava Oslo AS/nPostboks 1031 Hoff","OSLO","0218","OSLO","0301","Norge","NO","c/o Residential Oslo AS/nHarbitzalléen 5","OSLO","0275","OSLO","0301","Norge","NO","2007-12-01","","false","2007-11-13","","892006342",""
"919533846","BORETTSLAGET SETESDALSVEIEN 64 A","AAFY","Underenhet til ikke-næringsdrivende","68.201","Borettslag","","","","","","","false","","","v/Sørlandet Boligbyggelag/nRådhusgata 14B","KRISTIANSAND S","4611","KRISTIANSAND","4204","Norge","NO","Setesdalsveien 64A","KRISTIANSAND S","4617","KRISTIANSAND","4204","Norge","NO","2017-09-09","","false","","","959921776",""
"974068583","SIGURD JAN WESSEL","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","01.410","Melkeproduksjon på storfe","","","","","","","true","","","","","","","","","","Ledal","KJØRSVIKBUGEN","6699","AURE","1576","Norge","NO","1995-02-23","","false","","2019-07-01","823821042",""
"922064989","JAMES FINUCANE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","90.031","Selvstendig kunstnerisk virksomhet innen visuell kunst","","","","","","","false","","","","","","","","","","Helgesens gate 46","OSLO","0553","OSLO","0301","Norge","NO","2019-01-16","","false","2019-01-03","","922056749",""
