organisasjonsnummer,navn,organisasjonsform.kode,organisasjonsform.beskrivelse,naeringskode1.kode,naeringskode1.beskrivelse,naeringskode2.kode,naeringskode2.beskrivelse,naeringskode3.kode,naeringskode3.beskrivelse,hjelpeenhetskode.kode,hjelpeenhetskode.beskrivelse,harRegistrertAntallAnsatte,antallAnsatte,hjemmeside,postadresse.adresse,postadresse.poststed,postadresse.postnummer,postadresse.kommune,postadresse.kommunenummer,postadresse.land,postadresse.landkode,forretningsadresse.adresse,forretningsadresse.poststed,forretningsadresse.postnummer,forretningsadresse.kommune,forretningsadresse.kommunenummer,forretningsadresse.land,forretningsadresse.landkode,institusjonellSektorkode.kode,institusjonellSektorkode.beskrivelse,sisteInnsendteAarsregnskap,registreringsdatoenhetsregisteret,stiftelsesdato,registrertIMvaRegisteret,frivilligMvaRegistrertBeskrivelser,registrertIFrivillighetsregisteret,registrertIForetaksregisteret,registrertIStiftelsesregisteret,konkurs,konkursdato,underAvvikling,underAvviklingDato,underTvangsavviklingEllerTvangsopplosning,tvangsopplostPgaManglendeDagligLederDato,tvangsopplostPgaManglendeRevisorDato,tvangsopplostPgaManglendeRegnskapDato,tvangsopplostPgaMangelfulltStyreDato,tvangsavvikletPgaManglendeSlettingDato,overordnetEnhet,maalform,vedtektsdato,vedtektsfestetFormaal,aktivitet
"924411449","AUREAS BRÆNDEN","ENK","Enkeltpersonforetak","47.990","Detaljhandel utenom utsalgssted ellers","","","","","","","false","","","","","","","","","","c/o Vidar Brænden/nDamtjernvegen 210","ELVERUM","2413","ELVERUM","3420","Norge","NO","8200","Personlig næringsdrivende","","2020-01-29","","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Provisjonssalg, og kjøp og salg av treforedlede produkter. Yter tjenester som sivilingeniør. Konsultasjon og tjenesteyting innen produktutvikling, salg, markedsføring, engineering, design, layout, konstruksjon og beregning. Prosjektledelse. Kunstagententur."
"929404912","SOLEM BUSINESS","ENK","Enkeltpersonforetak","47.911","Postordre-/Internetthandel med bredt vareutvalg","","","","","","","false","","","","","","","","","","Trollvikveien 340","FINNSNES","9307","SENJA","5530","Norge","NO","8200","Personlig næringsdrivende","","2022-06-23","","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Netthandel internasjonalt med bredt vareutvalg."
"882703762","NAPER KRAGERØ AS","AS","Aksjeselskap","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","","","","","","","","Edvard Munchs vei 16","KRAGERØ","3770","KRAGERØ","4014","Norge","NO","2100","Private aksjeselskaper mv.","2022","2000-12-07","2000-10-01","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2015-03-25","Eie og drive fast eiendom og grafisk industri og hva dermed står i forbindelse, delta i andre foretak med samme formål, samt være et investeringsselskap. Selskapet skal også kunne tilby regnskaps- og administrative tjenester. Selskapet skal dessuten kunne delta i og/eller eie tilsvarende virksomheter.","Å eie og drive fast eiendom og grafisk industri og hva dermed står i forbindelse, samt delta i andre foretak med samme formål. Selskapet skal også kunne tilby regnskaps- og administrative tjenester."
"998590639","STIFTELSEN STEINLØFTET","STI","Stiftelse","94.991","Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted","","","","","","","false","","","c/o Torild Storvik Malmedal/nStølsvegen 2","ELNESVÅGEN","6440","HUSTADVIKA","1579","Norge","NO","","EIDE","6490","HUSTADVIKA","1579","Norge","NO","7000","Ideelle organisasjoner","2022","2012-07-21","2012-06-01","false","","true","false","true","false","","false","","false","","","","","","","Bokmål","","","Stiftelsen har som formål å fremme kunst og kultur i nærmiljøe i Eide kommune for barn, unge og voksne. Stiftelsen ""Steinløftet vil arrangere aktiviteter og kurs for befolkningen i området og innvolvere andre kulturer både lokalt og internasjonalt."
"923255664","AUTOHUSET VALDRES AS","AS","Aksjeselskap","45.200","Vedlikehold og reparasjon av motorvogner, unntatt motorsykler","","","","","","","true","12","","","","","","","","","Kongsvegen 4","LEIRA I VALDRES","2920","NORD-AURDAL","3451","Norge","NO","2100","Private aksjeselskaper mv.","2022","2019-08-26","2019-08-09","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2019-12-09","Kjøp, salg og reparasjon av motoriserte kjøretøy, samt salg av deler, verktøy, rekvisita og utstyr. Selskapet kan også drive annen næring som står i tilknytning til slik drift.","Kjøp, salg og reparasjon av motoriserte kjøretøy, samt salg av deler, verktøy, rekvisita og utstyr. Selskapet kan også drive annen næring som står i tilknytning til slik drift."
"829153742","STUDIO FJELDAL MARTINSEN","ENK","Enkeltpersonforetak","71.112","Arkitekttjenester vedrørende byggverk","","","","","","","false","","","","","","","","","","Kuholmsveien 110A","KRISTIANSAND S","4632","KRISTIANSAND","4204","Norge","NO","8200","Personlig næringsdrivende","","2022-05-05","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Arkitekttjenester vedrørende byggverk."
"994210211","NELLSPELL - WINTERBERG","ENK","Enkeltpersonforetak","90.031","Selvstendig kunstnerisk virksomhet innen visuell kunst","","","","","","","false","","","","","","","","","","Monssvevegen 12","GJØVIK","2825","GJØVIK","3407","Norge","NO","8200","Personlig næringsdrivende","","2023-11-07","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Maleri, tegning, digital kunst."
"994202294","ONL INVEST AS","AS","Aksjeselskap","64.308","Familieeide egeninvesteringsselskaper","","","","","","","false","","","","","","","","","","Storemyrvegen 46","FØRDE","6819","SUNNFJORD","4647","Norge","NO","4900","Øvrige finansielle foretak unntatt forsikring","2022","2009-06-13","2009-05-01","false","","false","true","false","false","","false","","false","","","","","","","Nynorsk","2009-05-01","Deltagelse i andre selskaper, porteføljeinvesteringer og hva hermed står i forbindelse.","Porteføljeinvesteringer."
"956503523","BROTHERS AS","AS","Aksjeselskap","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","true","","","Postboks 444","MÅLØY","6701","KINN","4602","Norge","NO","","MÅLØY","6700","KINN","4602","Norge","NO","2100","Private aksjeselskaper mv.","2022","1995-02-19","1990-01-28","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2020-12-01","Eie aksjer og andeler i andre selskaper, eie og drive faste eiendommer samt gjøre seg næring av å kjøpe og selge valuta, ihendehaverobligasjoner og andre verdipapirer. Selskapet skal kunne investere deler av kapitalen i prosjekter med høy risiko, men dog skal der alltid tas hensyn til at man gjennom spredning av investeringene søker å redu- sere risikoen.","Eie aksjer og andeler i andre selskaper, eie og drive faste eiendommer samt gjøre seg næring av å kjøpe og selge valuta, ihendehaverobligasjoner og andre verdipapirer. Selskapet skal kunne investere deler av kapitalen i prosjekter med høy risiko, men dog skal der alltid tas hensyn til at man gjennom spredning av investeringene søker å redu- sere risikoen."
"926948695","MÅRTEN BERGET","ENK","Enkeltpersonforetak","90.031","Selvstendig kunstnerisk virksomhet innen visuell kunst","","","","","","","false","","www.maartenberget.com","","","","","","","","Skogfaret 8","SKOTTERUD","2230","EIDSKOG","3416","Norge","NO","8200","Personlig næringsdrivende","","2007-09-29","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Utøvende kunstnervirksomhet, musiker og musikkproduksjon."
"918397981","LEAN FREELANCE CONSULTING AS","AS","Aksjeselskap","70.220","Bedriftsrådgivning og annen administrativ rådgivning","","","","","","","false","","www.leanfreelance.no","","","","","","","","Lyngneset 7","AUKLANDSHAMN","5551","SVEIO","4612","Norge","NO","2100","Private aksjeselskaper mv.","2022","2017-01-19","2017-01-03","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2017-01-03","Konsulentvirksomhet innen organisasjonsutvikling og kursvirksomhet for virksomheter og annet som naturlig faller sammen med dette.","Konsulentvirksomhet innen organisasjonsutvikling og kursvirksomhet. Ledertrening og kvalitetsledelse-TQM, LEAN filosofi, TPM (Total Productive Mantenance) og teamtrening."
"911899884","OPSETH EIGEDOM AS","AS","Aksjeselskap","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","true","","","C/O Tor Opseth/nPrestebøen 15E","FØRDE","6809","SUNNFJORD","4647","Norge","NO","Prestebøen 15E","FØRDE","6809","SUNNFJORD","4647","Norge","NO","2100","Private aksjeselskaper mv.","2022","1995-03-12","1969-01-02","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Nynorsk","2019-05-28","Å eige, drive eller vere interessentar i fast eigedom og liknande verksemd, samt tilby rådgjevingstenester.","Å eige, drive eller vere interessentar i fast eigedom og liknande verksemd, samt tilby rådgjevingstenester."
"982358914","ROSETH BYGG OG VEDLIKEHALD","ENK","Enkeltpersonforetak","41.200","Oppføring av bygninger","","","","","","","false","","","","","","","","","","Asalvegen 8","ØRSTA","6153","ØRSTA","1520","Norge","NO","8200","Personlig næringsdrivende","","2020-03-20","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Tømrer og vaktmestertjeneste. Utleige av verktøy og stillas."
"918976515","ÅKRE AS","AS","Aksjeselskap","11.030","Produksjon av sider og annen fruktvin","","","","","","","true","5","","","","","","","","","c/o Gjermund Åkre/nÅkre","NÅ","5776","ULLENSVANG","4618","Norge","NO","2100","Private aksjeselskaper mv.","2022","2017-05-10","2017-04-28","true","","false","true","false","false","","false","","false","","","","","","","Nynorsk","2022-04-20","Drift av eplepresseri samt tilvirkning og omsetning av sider og annen alkoholfri og alkoholholdig drikke samt utstyr og råvarer som naturlig faller sammen med slik forretningsdrift. Selskapet vil også kunne delta i andre selskaper med lignende virksomhet, eller på annen måte gjøre seg interessert i andre foretagender.","Drift av eplepresseri samt tilvirkning og omsetning av sider og annen alkoholfri og alkoholholdig drikke samt utstyr og råvarer som naturlig faller sammen med slik forretningsdrift. Selskapet vil også kunne delta i andre selskaper med lignende virksomhet, eller på annen måte gjøre seg interessert i andre foretagender."
"822427332","BIOTRANSPORT SINDRE BRÅTHEN","ENK","Enkeltpersonforetak","49.410","Godstransport på vei","01.110","Dyrking av korn (unntatt ris), belgvekster og oljeholdige vekster","","","","","false","","","","","","","","","","Skaugeveien 27","SARPSBORG","1708","SARPSBORG","3105","Norge","NO","8200","Personlig næringsdrivende","","2019-03-21","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Gårdsdrift med kornproduksjon. Lastebiltransport, anleggsvirksomhet, gjenvinning, reparasjon og service av maskiner og utstyr."
"931149717","AASERDA Aase R D Andreassen","ENK","Enkeltpersonforetak","85.599","Annen undervisning ikke nevnt annet sted","","","","","","","false","","","","","","","","","","Leilighet 2016/nÅsengata 4C","OSLO","0480","OSLO","0301","Norge","NO","8200","Personlig næringsdrivende","","2000-11-29","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Undervisning: Kurs og opplæringsvirksomhet. Utvikling av undervisningsopplegg. Foredrag Artikler (blader/aviser/tidsskrifter/verdensveven(Web)). Reportasjer. Foto-arbeider (blader/aviser/tidsskrifter/verdensveven(Web)).Annen litterær virksomhet."
"960893506","SOTRA RENHOLD FLORCZYNSKA","ENK","Enkeltpersonforetak","81.210","Rengjøring av bygninger","","","","","","","false","","","","","","","","","","Torvhaugen 30","RONG","5337","ØYGARDEN","4626","Norge","NO","8200","Personlig næringsdrivende","","2022-02-09","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Renhold av kontorer og hus."
"920954278","ADAPTEO AS","AS","Aksjeselskap","77.320","Utleie og leasing av bygge- og anleggsmaskiner og -utstyr","","","","","","","true","19","","Postboks 2006 Strømsø","DRAMMEN","3003","DRAMMEN","3301","Norge","NO","Strømsø torg 9","DRAMMEN","3044","DRAMMEN","3301","Norge","NO","2100","Private aksjeselskaper mv.","2022","2018-06-06","2018-05-09","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2023-11-28","Designe, produsere, selge, leie ut, eksportere og importere løsninger for modul lokaler og fleksible modulenheter og andre flyttbare lokaler, samt tilknyttet installasjon av utstyr og salg av bygningmaterialer. Selskapet kan også eie og investere i aksjer i andre selskaper, herunder eiendomsselskaper, samt kjøpe, selge og leie ut fast eiendom.","Design, produksjon utleie, eksportert og import av løsninger for modullokaler og fleksible modulenheter og andre flyttbare lokaler, samt tilknyttet installasjon av utstyr og salg av bygningmaterialer. Investering i aksjer og fast eiendom."
"916372221","SESHEN ARTS YURI MURAYAMA","ENK","Enkeltpersonforetak","90.011","Utøvende kunstnere og underholdningsvirksomhet innen musikk","","","","","","","false","","","","","","","","","","Hegdehaugsveien 14B","OSLO","0167","OSLO","0301","Norge","NO","8200","Personlig næringsdrivende","","2015-12-10","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Frilansmusiker og danser. Undervisning og workshops."
"921967810","SOLICITU KAJALUND AS","AS","Aksjeselskap","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","","","","","","","","Munkedamsveien 35","OSLO","0250","OSLO","0301","Norge","NO","2100","Private aksjeselskaper mv.","2022","2019-01-11","2018-11-27","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2018-11-27","Investering i eiendom, aksjer og andre eierandeler i andre selskaper og foretak samt all annen virksomhet som hermed står i forbindelse.","Investering i eiendom, aksjer og andre eierandeler i andre selskaper og foretak samt all annen virksomhet som hermed står i forbindelse."
"915542069","MILJØTERAPAUT KRISTINE FINKENHAGEN","ENK","Enkeltpersonforetak","88.991","Barneverntjenester","","","","","","","false","","","","","","","","","","Bjørkegata 7","BREVIK","3950","PORSGRUNN","4001","Norge","NO","8200","Personlig næringsdrivende","","2023-05-13","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Barnevernstjenester."
"911881357","SANDBÆK TEKST","ENK","Enkeltpersonforetak","90.034","Selvstendig kunstnerisk virksomhet innen litteratur","","","","","","","false","","","","","","","","","","Gamle Drammensvei 368","ASKER","1383","ASKER","3203","Norge","NO","8200","Personlig næringsdrivende","","2013-04-29","","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Selvstendig kunstnerisk virksomhet innen litteratur."
"914907373","KNIPEN AS","AS","Aksjeselskap","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","","","","","","","","Vikaneveien 348","GRESSVIK","1622","FREDRIKSTAD","3107","Norge","NO","2100","Private aksjeselskaper mv.","2022","2015-02-03","2015-01-15","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2015-01-15","Investering i aksjer og eiendom.","Investering i aksjer og eiendom."
"995628090","JOHNSGÅRD AS","AS","Aksjeselskap","90.011","Utøvende kunstnere og underholdningsvirksomhet innen musikk","","","","","","","false","","www.johnsgard.net","","","","","","","","Fjordvegen 45A","OTTESTAD","2312","STANGE","3413","Norge","NO","2100","Private aksjeselskaper mv.","2022","2010-06-16","2010-06-02","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2010-06-02","Underholdning, foredrag og konsulentvirksomhet rettet mot privatmarked og bedrifter samt alt som står i forbindelse med dette, herunder eie aksjer i andre selskaper.","Underholdning, foredrag og konsulentvirksomhet rettet mot privatmarked og bedrifter samt alt som står i forbindelse med dette."
"918973486","DESIGNER BENDIK KRISTIANSEN","ENK","Enkeltpersonforetak","74.102","Grafisk og visuell kommunikasjonsdesign","","","","","","","false","","","","","","","","","","Lagmann Dreyers gate 2","TRONDHEIM","7068","TRONDHEIM","5001","Norge","NO","8200","Personlig næringsdrivende","","2017-05-09","","false","","false","false","false","false","","false","","false","","","","","","","Nynorsk","","","Tjenester innen visuell kommunikasjon."
"922821461","THOMAS ERMA MØLLER","ENK","Enkeltpersonforetak","90.032","Selvstendig kunstnerisk virksomhet innen musikk","","","","","","","false","","","","","","","","","","Godals vei 29","OSLO","0871","OSLO","0301","Norge","NO","8200","Personlig næringsdrivende","","2011-05-31","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Arrangering og komponering av musikk. Noteskriving på det digitale noteprogrammet SIBELIUS 6. Orkesterpartitur, enkeltstemmer, pianonoter, kornoter, sangnoter, viser etc. Undervisning i pianospill, musikkteori, satslære, musikkhistorie etc. Annen kulturvirksomhet. Skribentvirksomhet: Anmeldelser av konserter, CD-er og DVD-er. Tekster til konsertprogramhefter og sesongprogramhefter for kor, orkestre og andre musikkinstitusjoner. Essay, artikler, intervjuer, reportasjer og andre tekster om musikk. Annen skribentvirksomhet."
"914610524","OLYMPIC TAURUS AS","AS","Aksjeselskap","09.109","Andre tjenester tilknyttet utvinning av råolje og naturgass","","","","","77.340","Utleie og leasing av sjøtransportmateriell","false","","www.olympic.no","Postboks 234","FOSNAVÅG","6099","HERØY","1515","Norge","NO","","FOSNAVÅG","6090","HERØY","1515","Norge","NO","2100","Private aksjeselskaper mv.","2022","2014-12-12","2014-11-26","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2018-10-25","Eie og utleie av offshorefartøy samt det som naturlig hører til dette.","Eie og utleie av offshorefartøy samt det som naturlig hører til dette."
"969497476","INTERARMA SKINNARLAND","ENK","Enkeltpersonforetak","80.300","Etterforskning","","","","","","","false","","","","","","","","","","Keysers gate 14B","SKIEN","3725","SKIEN","4003","Norge","NO","8200","Personlig næringsdrivende","","2020-05-11","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Digitale etterforskningstjenester."
"815342712","BRAGE PELLE STIG BRAGE-ANDERSEN","ENK","Enkeltpersonforetak","90.031","Selvstendig kunstnerisk virksomhet innen visuell kunst","","","","","","","false","","www.parfyme.dk","Humlejordet 67","HØVÅG","4770","LILLESAND","4215","Norge","NO","Odderøyveien 32","KRISTIANSAND S","4610","KRISTIANSAND","4204","Norge","NO","8200","Personlig næringsdrivende","","2015-05-05","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Produksjon av kunst. Foredrag, konsultation og salg av kunst."
"981255178","ARMEC AS","AS","Aksjeselskap","25.110","Produksjon av metallkonstruksjoner og deler","","","","","","","true","12","www.armec.no","Postboks 60","FLISA","2271","ÅSNES","3418","Norge","NO","Sønsterud Industriområde/nFlismyrvegen 22","GJESÅSEN","2280","ÅSNES","3418","Norge","NO","2100","Private aksjeselskaper mv.","2022","1999-11-19","1999-11-01","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2000-03-31","Å drive med teknisk konsulenttjenester, produksjon og salg av metallvarer, maskiner og utstyr. Videre skal drives handel og annen økonomisk virksomhet av en hvilken som helst art.","Å drive med teknisk konsulenttjenester, produksjon og salg av metallvarer, maskiner og utstyr. Videre skal drives handel og annen økonomisk virksomhet av en hvilken som helst art."
"932083868","NANSETKRYSSET AS","AS","Aksjeselskap","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","Postboks 9740 Torget Vest","DRAMMEN","3010","DRAMMEN","3301","Norge","NO","Edvard Stangs gate 33","DRAMMEN","3014","DRAMMEN","3301","Norge","NO","2100","Private aksjeselskaper mv.","","2023-09-19","2023-06-19","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Bokmål","2023-06-19","Utvikling og utleie av fast eiendom.","Utleie av fast eiendom."
"997671457","KJØRBEKKDALEN 13 AS","AS","Aksjeselskap","00.000","Uoppgitt","","","","","","","false","","","","","","","","","","Kjørbekkdalen 13B","SKIEN","3735","SKIEN","4003","Norge","NO","2100","Private aksjeselskaper mv.","2022","2011-12-01","2011-11-30","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Bokmål","2022-01-03","Investere i fast eiendom eller selskaper som eier fast eiendom, og alt som dermed står i forbindelse.","Investere i fast eiendom eller selskaper som eier fast eiendom, og alt som dermed står i forbindelse."
"921107048","GNT AS","AS","Aksjeselskap","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","","","","","","","","Solveien 33C","OSLO","1177","OSLO","0301","Norge","NO","2100","Private aksjeselskaper mv.","2022","2018-07-03","2018-06-23","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2018-06-23","Investeringsvirksomhet, herunder investering i fast eiendom og andre selskaper, samt konsulentvirksomhet og annet som naturlig faller sammen med dette.","Investeringsvirksomhet, herunder investering i fast eiendom og andre selskaper, samt konsulentvirksomhet og annet som naturlig faller sammen med dette."
"917650284","AL KRAFTMONTAGE AB","NUF","Norskregistrert utenlandsk foretak","43.210","Elektrisk installasjonsarbeid","","","","","","","false","","","c/o Köping AB/nBox 297","SE-731 33 KÖPING","","","","Sverige","SE","Barnhemsgatan 56","SE-731 33 KÖPING","","","","Sverige","SE","","","","2016-09-19","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Elektro montering, installasjonsledelse."
"924738189","FORZA FUGLA AS","AS","Aksjeselskap","47.990","Detaljhandel utenom utsalgssted ellers","","","","","","","true","","","Postboks 215","LILLESTRØM","2001","LILLESTRØM","3205","Norge","NO","C. J. Hansens vei 3 B","KJELLER","2007","LILLESTRØM","3205","Norge","NO","2100","Private aksjeselskaper mv.","2022","2020-08-20","2020-08-10","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2020-08-10","Fremstilling/salg av supporter artikler ifm Lillestrøm Sportsklubb og Kanari-Fansen Lillestrøm og andre produkter som naturlig faller sammen med dette.","Salg av klær og andre supporter relaterte produkter ifm Lillestrøm Sportsklubb og Kanari-Fansen Lillestrøm."
