organisasjonsnummer,navn,organisasjonsform.kode,organisasjonsform.beskrivelse,naeringskode1.kode,naeringskode1.beskrivelse,naeringskode2.kode,naeringskode2.beskrivelse,naeringskode3.kode,naeringskode3.beskrivelse,hjelpeenhetskode.kode,hjelpeenhetskode.beskrivelse,harRegistrertAntallAnsatte,antallAnsatte,hjemmeside,postadresse.adresse,postadresse.poststed,postadresse.postnummer,postadresse.kommune,postadresse.kommunenummer,postadresse.land,postadresse.landkode,forretningsadresse.adresse,forretningsadresse.poststed,forretningsadresse.postnummer,forretningsadresse.kommune,forretningsadresse.kommunenummer,forretningsadresse.land,forretningsadresse.landkode,institusjonellSektorkode.kode,institusjonellSektorkode.beskrivelse,sisteInnsendteAarsregnskap,registreringsdatoenhetsregisteret,stiftelsesdato,registrertIMvaRegisteret,frivilligMvaRegistrertBeskrivelser,registrertIFrivillighetsregisteret,registrertIForetaksregisteret,registrertIStiftelsesregisteret,konkurs,konkursdato,underAvvikling,underAvviklingDato,underTvangsavviklingEllerTvangsopplosning,tvangsopplostPgaManglendeDagligLederDato,tvangsopplostPgaManglendeRevisorDato,tvangsopplostPgaManglendeRegnskapDato,tvangsopplostPgaMangelfulltStyreDato,tvangsavvikletPgaManglendeSlettingDato,overordnetEnhet,maalform,vedtektsdato,vedtektsfestetFormaal,aktivitet
"921459025","BISLETT STUDIO DA","DA","Ansvarlig selskap med delt ansvar","59.200","Produksjon og utgivelse av musikk- og lydopptak","","","","","","","false","","","","","","","","","","Pilestredet 75C","OSLO","0354","OSLO","0301","Norge","NO","2300","Personlige foretak","","2018-09-26","2018-09-12","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2018-09-12","Produksjon og innspilling av alle typer lydmedia. Tjenester innen lyd- og musikkproduksjon. Undervisning i musikk.","Produksjon og innspilling av alle typer lydmedia. Tjenester innen lyd- og musikkproduksjon."
"919320389","RUSH OSLO 1 AS","AS","Aksjeselskap","93.210","Drift av fornøyelses- og temaparker","","","","","","","true","52","","c/o Parc Invest AS/nPostboks 569","LYSAKER","1327","BÆRUM","3201","Norge","NO","Rosenholmveien 22","OSLO","1252","OSLO","0301","Norge","NO","2100","Private aksjeselskaper mv.","2022","2017-07-20","2017-06-30","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2019-07-05","Drive handelsvirksomhet, samt eie og drive trampolinepark.","Eie og drive trampolinepark."
"913309766","GRANITOR ELECTRO AB","NUF","Norskregistrert utenlandsk foretak","43.210","Elektrisk installasjonsarbeid","","","","","","","false","","","c/o Mazars Revisjon AS/nFridtjof Nansens vei 19","OSLO","0369","OSLO","0301","Norge","NO","","SE-811 25 SANDVIKEN","","","","Sverige","SE","","","","2014-03-04","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Installasjon, service og material salg innen elektronikk og dertil forenlig virksomhet."
"924504269","LEGENE BREKKE OG LARSEN DA","DA","Ansvarlig selskap med delt ansvar","86.211","Allmenn legetjeneste","","","","","","","true","","","","","","","","","","Ringsveien 3","STABEKK","1368","BÆRUM","3201","Norge","NO","2300","Personlige foretak","","2020-01-29","2020-01-01","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2020-01-01","Drift av legekontor, allmennpraksis og virksomhet som står i forbindelse med dette.","Drift av legekontor."
"912996271","PER ERIK RØRVIK","ENK","Enkeltpersonforetak","01.420","Oppdrett av annet storfe","","","","","","","false","","","","","","","","","","Roligheta/nSkreksrudvegen 279","ÅRNES","2150","NES","3228","Norge","NO","8200","Personlig næringsdrivende","","2013-12-23","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Kjøttproduksjon på storfe. Fôrproduksjon, gressproduksjon. Dyrking av korn. Tømrer, oppføring og vedlikehold av bygninger. Reparasjon av maskiner til landbruk/skogbruk, bygg- og anlegg og industri ellers."
"930955671","COYS CAPITAL AS","AS","Aksjeselskap","00.000","Uoppgitt","","","","","","","false","","","","","","","","","","Gabels Gate 3A","OSLO","0272","OSLO","0301","Norge","NO","2100","Private aksjeselskaper mv.","","2023-03-06","2023-02-20","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2023-02-20","Investeringer i finansielle instrumenter og eiendom.","Investering i aksjer og verdipapirer."
"927622785","DESIGNDONUT MIRJAM ØDEGÅRD","ENK","Enkeltpersonforetak","10.710","Produksjon av brød og ferske konditorvarer","","","","","","","false","","","Furulia 47","SANDE I VESTFOLD","3076","HOLMESTRAND","3903","Norge","NO","Langgaten 29","HOLMESTRAND","3080","HOLMESTRAND","3903","Norge","NO","8200","Personlig næringsdrivende","","2021-08-31","","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Produksjon og salg av bakevarer, kaker og lefser."
"930940453","INVEST LANGNES AS","AS","Aksjeselskap","00.000","Uoppgitt","","","","","","","false","","","","","","","","","","Høylundsvingen 5","MYSEN","1850","INDRE ØSTFOLD","3118","Norge","NO","2100","Private aksjeselskaper mv.","","2023-03-03","2023-02-15","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2023-02-15","Å investere i andre selskaper.","Eie og investere i andre selskaper."
"923862730","EDDA WIND IV AS","AS","Aksjeselskap","42.220","Bygging av anlegg for elektrisitet og telekommunikasjon","","","","","","","false","","","","","","","","","","Spannavegen 152","HAUGESUND","5535","HAUGESUND","1106","Norge","NO","2100","Private aksjeselskaper mv.","2022","2019-11-21","2019-11-12","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2022-11-28","Direkte eller indirekte, eie og drive virksomhet innenfor shipping og andre aktiviteter i den forbindelse, herunder eierskap og drift av skip, samt deltakelse og eierskap i andre selskaper.","Direkte eller indirekte, eie og drive virksomhet innenfor shipping og andre aktiviteter i den forbindelse, herunder eierskap og drift av skip, samt deltakelse og eierskap i andre selskaper."
"919971495","NYGÅRD 37-189 AS","AS","Aksjeselskap","03.111","Hav- og kystfiske","","","","","68.209","Utleie av egen eller leid fast eiendom ellers","false","","","","","","","","","","c/o Berner Nygård/nViktenveien 23","NAPP","8382","FLAKSTAD","1859","Norge","NO","2100","Private aksjeselskaper mv.","2022","2017-11-27","2017-11-14","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Bokmål","2017-11-14","Drift og utleie av fast eiendom, herunder å delta i andre selskaper med lignende virksomhet.","Drift og utleie av fast eiendom."
"993327425","AUTO PATSARIGOV M","ENK","Enkeltpersonforetak","49.320","Drosjebiltransport","","","","","","","false","","","","","","","","","","J. Schanche Olsens gate 13","SANDNES","4307","SANDNES","1108","Norge","NO","8200","Personlig næringsdrivende","","2008-11-18","","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Drosje kjøring. Kjøp og salg av bruktbiler."
"939316876","CBK INVEST AS","AS","Aksjeselskap","70.220","Bedriftsrådgivning og annen administrativ rådgivning","","","","","","","false","","","","","","","","","","c/o Knut Johansson/nLychesvingen 9","SANDVIKA","1337","BÆRUM","3201","Norge","NO","2100","Private aksjeselskaper mv.","2022","1995-02-19","1985-12-20","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2014-08-26","Investeringsvirksomhet, samt hva hermed står i forbindelse, herunder å delta i andre selskaper med lignende virksomhet.","Ivareta og utvikle aksjonærenes investerings- virksomhet, samt hva hermed står i forbindelse, herunder å delta i andre selskaper med lignende virksomhet."
"928137767","CES HOLDING AS","AS","Aksjeselskap","86.909","Andre helsetjenester","","","","","70.100","Hovedkontortjenester","false","","","","","","","","","","Barkveien 5","EGERSUND","4374","EIGERSUND","1101","Norge","NO","2100","Private aksjeselskaper mv.","2022","2021-11-15","2021-09-29","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2022-03-25","Deltakelse i andre virksomheter av enhvert art, kjøp og salg av aksjer eller på annen måte gjøre seg interessert i andre foretak og andre produkter/tjenester som naturlig hører sammen med dette.","Deltakelse i andre virksomheter av enhvert art, kjøp og salg av aksjer eller på annen måte gjøre seg interessert i andre foretak og andre produkter/tjenester som naturlig hører sammen med dette."
"930475181","TØMRER FUGELSØY AS","AS","Aksjeselskap","41.200","Oppføring av bygninger","","","","","","","true","9","","","","","","","","","Surnadalsvegen 1427","ØVRE SURNADAL","6653","SURNADAL","1566","Norge","NO","2100","Private aksjeselskaper mv.","","2022-12-14","2022-11-02","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2022-11-02","Tømrerarbeid.","Tømrerarbeid."
"915243533","SMART PUMP AS","AS","Aksjeselskap","46.693","Engroshandel med maskiner og utstyr til industri ellers","","","","","","","false","","","c/o Kongsvinger Regnskap AS/nPostboks 553","KONGSVINGER","2203","KONGSVINGER","3401","Norge","NO","Digerudvegen 1","KONGSVINGER","2208","KONGSVINGER","3401","Norge","NO","2100","Private aksjeselskaper mv.","2022","2015-04-15","2015-04-07","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2020-08-07","Salg av betongpumper,utleie av betongpumper. Kjøp og salg av fast eiendom, leiligheter og hus og utleie av fast eiendom, leiligheter og hus med tilhørende virksomhet.","Salg av betongpumper,utleie av betongpumper. Kjøp og salg av fast eiendom, leiligheter og hus og utleie av fast eiendom, leiligheter og hus med tilhørende virksomhet."
