organisasjonsnummer,navn,organisasjonsform.kode,organisasjonsform.beskrivelse,naeringskode1.kode,naeringskode1.beskrivelse,naeringskode2.kode,naeringskode2.beskrivelse,naeringskode3.kode,naeringskode3.beskrivelse,hjelpeenhetskode.kode,hjelpeenhetskode.beskrivelse,harRegistrertAntallAnsatte,antallAnsatte,hjemmeside,postadresse.adresse,postadresse.poststed,postadresse.postnummer,postadresse.kommune,postadresse.kommunenummer,postadresse.land,postadresse.landkode,forretningsadresse.adresse,forretningsadresse.poststed,forretningsadresse.postnummer,forretningsadresse.kommune,forretningsadresse.kommunenummer,forretningsadresse.land,forretningsadresse.landkode,institusjonellSektorkode.kode,institusjonellSektorkode.beskrivelse,sisteInnsendteAarsregnskap,registreringsdatoenhetsregisteret,stiftelsesdato,registrertIMvaRegisteret,frivilligMvaRegistrertBeskrivelser,registrertIFrivillighetsregisteret,registrertIForetaksregisteret,registrertIStiftelsesregisteret,konkurs,konkursdato,underAvvikling,underAvviklingDato,underTvangsavviklingEllerTvangsopplosning,tvangsopplostPgaManglendeDagligLederDato,tvangsopplostPgaManglendeRevisorDato,tvangsopplostPgaManglendeRegnskapDato,tvangsopplostPgaMangelfulltStyreDato,tvangsavvikletPgaManglendeSlettingDato,overordnetEnhet,maalform,vedtektsdato,vedtektsfestetFormaal,aktivitet
"936708021","OLAV BRUNBORGS VEI 13 AS","AS","Aksjeselskap","71.121","Byggeteknisk konsulentvirksomhet","","","","","","","false","","","v/ Sondre Nenseter/nRøaveien 17","OSLO","0752","OSLO","0301","Norge","NO","Røaveien 17","OSLO","0752","OSLO","0301","Norge","NO","2100","Private aksjeselskaper mv.","2022","1995-02-19","1985-01-02","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2016-08-25","Erverve og leie ut fast eiendom samt hva hermed står i forbindelse, herunder delta i andre sel- skaper med lignende virksomhet.","Drive teknisk konsulentvirksomhet og annen virksom het som naturlig står i forbindelse med dette."
"930520187","SÆTERSDALEN FORVALTNING AS","AS","Aksjeselskap","70.220","Bedriftsrådgivning og annen administrativ rådgivning","","","","","","","false","","","c/o Advokatfirma Tofte AS/nPostboks 759","KRISTIANSAND S","4666","KRISTIANSAND","4204","Norge","NO","c/o Advokatfirma Tofte AS/nFjellgata 6","KRISTIANSAND S","4612","KRISTIANSAND","4204","Norge","NO","2100","Private aksjeselskaper mv.","","2022-12-21","2022-11-01","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2023-02-27","Kjøp, salg og utvikling av eiendom, investering i andre selskaper, samt utføring av management- og driftstjenester på vegne av andre.","Bedriftsrådgivning og det som står i naturlig forbindelse med dette."
"919331097","NORDLAKS HOLDING AS","AS","Aksjeselskap","03.211","Produksjon av matfisk og skalldyr i hav- og kystbasert fiskeoppdrett","","","","","70.100","Hovedkontortjenester","false","","","Postboks 224","STOKMARKNES","8455","HADSEL","1866","Norge","NO","Industriveien 14","STOKMARKNES","8450","HADSEL","1866","Norge","NO","2100","Private aksjeselskaper mv.","2022","2017-07-24","2017-06-07","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Bokmål","2019-01-21","Investering i aksjer og andre verdipapirer.","Investering i aksjer og andre verdipapirer."
"918777210","ARNES BLOMSTERVERDEN AS","AS","Aksjeselskap","47.761","Butikkhandel med blomster og planter","","","","","","","true","10","","","","","","","","","Gate 1 52","MÅLØY","6700","KINN","4602","Norge","NO","2100","Private aksjeselskaper mv.","2022","2017-03-28","2017-03-15","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2018-12-19","Handel med blomster, planter, hageartikler, gaver og andre produkter/tjenester som naturlig hører til dette, herunder å delta i andre selskap med lignende virksomhet, og kjøp og salg av aksjer eller på annen måte gjøre seg interessert i andre foretak. Selskapet kan også drive med kjøp/drift av fast eiendom.","Handel med blomster, planter, hageartikler, gaver og andre produkter/tjenester som naturlig hører til dette, herunder å delta i andre selskap med lignende virksomhet, og kjøp og salg av aksjer eller på annen måte gjøre seg interessert i andre foretak. Selskapet kan også drive med kjøp/drift av fast eiendom."
"925369608","NORWEGIAN SEAFOOD TRUST AS","AS","Aksjeselskap","74.909","Annen faglig, vitenskapelig og teknisk virksomhet ikke nevnt annet sted","","","","","","","false","","","Postboks 639  Sentrum","TRONDHEIM","7406","TRONDHEIM","5001","Norge","NO","Dronningens gate 7","TRONDHEIM","7011","TRONDHEIM","5001","Norge","NO","2100","Private aksjeselskaper mv.","2022","2020-08-03","2020-06-17","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2020-06-17","Tilby et standardisert sporingsverktøy/sjømatnettverk tilpasset norsk sjømatnæring. Konseptutvikling og inkludering av offentlige tjenester og funksjoner, som hever nytten av sporingsverktøyet og som bidrar til å automatisere offentlige tjenester mot næringen. Engasjere seg i andre virksomheter som naturlig hører sammen med selskapets virksomhet. Legge til rette for smarte, bærekraftige løsninger og økt kvalitet av norsk sjømat ut i markedet. Sammen med nettverksmedlemmene bidra til sunn og fremoverlent utvikling av norsk sjømatnæring.","Levere digital sporingstjeneste mot norsk sjømatnæring. Rådgiving og tjenesteyting mot norsk sjømatnæring."
"929192222","DAN UGAS PACE","ENK","Enkeltpersonforetak","63.120","Drift av web-portaler","","","","","","","false","","","","","","","","","","Ebbells gate 4B","OSLO","0183","OSLO","0301","Norge","NO","8200","Personlig næringsdrivende","","2022-05-13","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Administrerer en abonnementsbasert medietjeneste på Internett. Kunstner, fotograf og modell. Et digitalt galleri av mine egne verk."
"996263444","HS MASKIN & UTEMILJØ AS","AS","Aksjeselskap","81.300","Beplantning av hager og parkanlegg","","","","","","","true","5","www.hsmaskinogutemiljo.no","","","","","","","","Vinanvegen 61","ÅSEN","7630","LEVANGER","5037","Norge","NO","2100","Private aksjeselskaper mv.","2022","2010-12-06","2010-11-25","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2021-06-11","Anleggsgartnervirksomhet, grunnarbeid, transport og det som naturlig følger med slik virksomhet, samt delta i andre selskap.","Anleggsgartnervirksomhet, grunnarbeid og transport."
"928126110","JARLE FOSSAN MEDALEN","ENK","Enkeltpersonforetak","01.610","Tjenester tilknyttet planteproduksjon","","","","","","","false","","","","","","","","","","Rettedalsbakkane 9","FORSAND","4110","SANDNES","1108","Norge","NO","8200","Personlig næringsdrivende","","2022-02-09","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Utleie av meg selv til jordbruksvirksomhet. Utleie av meg selv og utstyr til  minisagbruk."
"983588824","O.A. SKAAR AS","AS","Aksjeselskap","47.111","Butikkhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler","","","","","","","false","","","","","","","","","","Grytøyra","HELLEVIK I FJALER","6967","FJALER","4646","Norge","NO","2100","Private aksjeselskaper mv.","2020","2013-11-16","2013-11-07","false","","false","true","false","true","2022-07-06","false","","false","","","","","","","Nynorsk","2014-12-15","Detaljhandel med daglegvarer.","Detaljhandel med daglegvarer."
"812196332","FAME SOLUTION NAEEM","ENK","Enkeltpersonforetak","90.019","Utøvende kunstnere og underholdningsvirksomhet ikke nevnt annet sted","","","","","","","false","","","","","","","","","","Tårnbyveien 47","SKJETTEN","2013","LILLESTRØM","3205","Norge","NO","8200","Personlig næringsdrivende","","2023-04-19","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Foredrag, workshop og seminar rettet mot minoriteter og storsamfunnet.  "
"928741982","LULESAMISK HELSENETTVERK/ JULEVSÁME VARRESVUODAVÆRMDAHKA","FLI","Forening/lag/innretning","94.991","Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted","","","","","","","false","","","","","","","","","","c/o Anette Iren Langås Larsen/nSimen Workinns veg 20","TROMSØ","9016","TROMSØ","5501","Norge","NO","7000","Ideelle organisasjoner","","2022-02-15","2022-01-19","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Lulesamisk helsenettverk/ Julevsáme varresvuodaværmdahka skal være pådriver for holdningsskapende arbeid, kunnskapsformidling, kompetanseheving, prosjekter og forskning som fremmer likeverdig helsetjenester, samt være en høringsinnstans og utvikle samarbeid med relevante aktører."
"954750426","BIRGER BRAATHEN DØDSBO","ENK","Enkeltpersonforetak","33.120","Reparasjon av maskiner","","","","","","","false","","","","","","","","","","Kirkesvingen 1","TRANBY","3408","LIER","3312","Norge","NO","8200","Personlig næringsdrivende","","1995-03-12","","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Salg og reprasjon av interne transportmatriell."
"913173678","ELLO EIENDOM AS","AS","Aksjeselskap","68.100","Kjøp og salg av egen fast eiendom","","","","","","","true","","","PB 266","MÅLØY","6701","KINN","4602","Norge","NO","Fiskernes Hus/nGate 1 112","MÅLØY","6700","KINN","4602","Norge","NO","2100","Private aksjeselskaper mv.","2022","2021-07-05","2021-06-11","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2021-06-11","Kjøp, salg og utleie av fast eiendom og nærliggende aktivitet.","Kjøp, salg og utleie av fast eiendom og nærliggende aktivitet."
"911929090","NORDSTRAND KOBBER & BLIKK AS","AS","Aksjeselskap","25.620","Bearbeiding av metaller","","","","","","","true","8","","Postboks 337","FREDRIKSTAD","1601","FREDRIKSTAD","3107","Norge","NO","Freskoveien 16","FREDRIKSTAD","1605","FREDRIKSTAD","3107","Norge","NO","2100","Private aksjeselskaper mv.","2022","1998-03-17","1998-01-01","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2013-01-01","Kobber og blikkenslager, samt alt som står i naturlig forbindelse med dette, herunder kjøp og salg av fast eiendom og å kunne gjøre seg interessert i andre foretak.","Blikkenslagerverksted."
"819563292","SPORT OUTLET LILLEHAMMER 45 AS","AS","Aksjeselskap","47.641","Butikkhandel med sportsutstyr","","","","","","","true","8","","Ulvenvegen 344","HAGAVIK","5217","BJØRNAFJORDEN","4624","Norge","NO","Gudbrandsdalsvegen 188","LILLEHAMMER","2619","LILLEHAMMER","3405","Norge","NO","2100","Private aksjeselskaper mv.","2022","2017-09-14","2017-08-10","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2017-12-21","Engroshandel og detaljhandel av sportsutstyr og andre produkter, herunder å delta i andre selskap med lignende virksomhet.","Engroshandel og detaljhandel med sportsutstyr."
"918199608","NORHUNT AS","AS","Aksjeselskap","33.110","Reparasjon av bearbeidede metallprodukter","","","","","","","false","","","","","","","","","","Rambygutua 25","KLØFTA","2040","ULLENSAKER","3209","Norge","NO","2100","Private aksjeselskaper mv.","2022","2016-12-16","2016-10-25","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2016-10-25","Våpensmed. Import, eksport, bearbeiding, kjøp og salg av våpen, ammunisjon, sports og fritidsutstyr, og alt som står i denne forbindelse, via utsalgssted og internett. Kjøp og salg av eiendom, verdipapirer og aksjer, eller på annen måte gjøre seg interessert i andre foretak.","Våpensmed, sport jakt, fiske og friluft."
"912782298","FORFATTERNE BAK AS","AS","Aksjeselskap","90.034","Selvstendig kunstnerisk virksomhet innen litteratur","","","","","","","true","8","forfatternebak.no","","","","","","","","Ullensakergata 11A","OSLO","0655","OSLO","0301","Norge","NO","2100","Private aksjeselskaper mv.","2022","2013-11-23","2013-10-18","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2013-10-18","Å drive med noe med media, som å levere manus og produsere innhold til alle tenkelige og utenkelige medier og annet som naturlig faller sammen med dette, herunder å delta i andre selskaper med lignende virksomhet, kjøp og salg av aksjer, eller på annen måte gjøre seg interessert i andre foretagender.","Produksjon av innhold til tv, film, radio, bøker og andre relevante medier"
"921107048","MAGNUS HERMANSSON AS","AS","Aksjeselskap","62.010","Programmeringstjenester","","","","","","","true","","","","","","","","","","Kornveien 10","DRAMMEN","3039","DRAMMEN","3301","Norge","NO","2100","Private aksjeselskaper mv.","2022","2012-02-07","2012-01-15","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2022-08-09","Programutvikling, -endring, -test og - support med henblikk på å oppfylle en bestemt kundes behov: kundespesifisert programvare. Selskapets foremål er også konsulentvirksomhet vedrørende maskinvare og programvare og informasjonsteknologi (inkludert opplæring).","Programmeringstjenester. Andre tjenester tilknyttet informasjonsteknologi."
"999184847","STOVEBAKKEN 4 BOLIGSAMEIE","ESEK","Eierseksjonssameie","","","","","","","","","false","","","Stovebakken 2D","STRAUME","5354","ØYGARDEN","4626","Norge","NO","Stovebakken 4A","STRAUME","5354","ØYGARDEN","4626","Norge","NO","","","","2012-12-12","2012-11-02","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Eierseksjonssameie"
"979406126","LERGROVIK EIENDOM AS","AS","Aksjeselskap","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","Postboks 411","MOLDE","6401","MOLDE","1506","Norge","NO","Storgata 36-40","MOLDE","6413","MOLDE","1506","Norge","NO","2100","Private aksjeselskaper mv.","2022","1998-01-14","1997-11-17","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Bokmål","2018-06-04","Å eie og forvalte fast eiendom samt alt som står i forbindelse med dette, herunder deltakelse i andre selskaper med lignende virksomhet.  ","Eie og drive fast eiendom.  "
"869522082","NERVIK LARS","ENK","Enkeltpersonforetak","01.410","Melkeproduksjon på storfe","","","","","","","false","","","","","","","","","","Buengvegen 100","FLATÅSEN","7099","TRONDHEIM","5001","Norge","NO","8200","Personlig næringsdrivende","","1995-02-20","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","",""
"926941844","SEA KING MARINE AS","AS","Aksjeselskap","47.642","Butikkhandel med fritidsbåter og -utstyr","","","","","","","true","","","","","","","","","","Mosseveien 37A","FREDRIKSTAD","1610","FREDRIKSTAD","3107","Norge","NO","2100","Private aksjeselskaper mv.","2022","2012-11-28","2012-11-14","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2012-11-14","Omsetning av varer, samt deltagelse i annen virksomhet ved aksjetegning eller på annen måte.","Varehandel med teknisk materiell."
"927921979","OTRA CONSULT AS","AS","Aksjeselskap","62.020","Konsulentvirksomhet tilknyttet informasjonsteknologi","","","","","","","false","","","","","","","","","","c/o CoWorx AS/nMarkens gate 8","KRISTIANSAND S","4611","KRISTIANSAND","4204","Norge","NO","2100","Private aksjeselskaper mv.","2022","2021-10-13","2021-09-20","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2023-10-27","Arbeid som IT-konsulent, arbeid med droner og konsulentarbeid innen byggteknikk.","Arbeid som IT-konsulent, arbeid med droner og konsulentarbeid innen byggteknikk."
"926788329","ODINS AS","AS","Aksjeselskap","31.090","Produksjon av møbler ellers","","","","","","","false","","","Baneveien 34","LIER","3405","LIER","3312","Norge","NO","Justadveien 32","LIER","3404","LIER","3312","Norge","NO","2100","Private aksjeselskaper mv.","2022","2020-10-14","2020-09-24","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2020-09-24","Produksjon, salg og utleie av møbler. Promotering og reklamering. Kjøp av eiendom, maskiner og redskaper for utleie, samt annen virksomhet som står i forbindelse med dette herunder å eie eller delta i andre selskaper.","Produksjon av møbler for salg og utleie."
"984243219","GARDER KURS OG KONFERANSESENTER AS","AS","Aksjeselskap","55.101","Drift av hoteller, pensjonater og moteller med restaurant","","","","","","","true","16","","","","","","","","","Garder/nSogndalsvegen 3","GARDERMOEN","2060","ULLENSAKER","3209","Norge","NO","2100","Private aksjeselskaper mv.","2022","2002-02-27","2002-02-04","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Bokmål","2002-02-04","Drift av hotell og konferansesenter samt dertil beslektet virksomhet, samt investering i andre selskaper.","Drift av hotell og konferansesenter."
"924557273","KARTERUD GÅRD V/OLSEN","ENK","Enkeltpersonforetak","01.420","Oppdrett av annet storfe","10.710","Produksjon av brød og ferske konditorvarer","","","","","false","","","","","","","","","","Trettebergstugutua 80","LØTEN","2340","LØTEN","3412","Norge","NO","8200","Personlig næringsdrivende","","2004-11-16","","true","","false","false","false","false","","false","","false","","","","","","","Nynorsk","","","Produksjon av næringsmidler. Gårdsdrift med kjøtt og grasproduksjon."
"927965003","LIBIDO AS","AS","Aksjeselskap","70.220","Bedriftsrådgivning og annen administrativ rådgivning","","","","","","","false","","","","","","","","","","c/o Sarah Jane H Egeland/nHåkenbyveien 494","HALDEN","1764","HALDEN","3101","Norge","NO","2100","Private aksjeselskaper mv.","2022","2021-10-21","2021-09-09","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2022-11-11","Konsulenttjenester innenfor administrasjon, kundebehandling og IT mot næringsliv og andre. I tillegg rådgivning og veiledning innen sexologi og parterapi. I tillegg kurs, undervisning, foredrag og terapitimer med enkeltpersoner og par. Salg og kjøp av fagartikler, bøker og annet materiell i den forbindelse.","Konsulenttjenester innenfor administrasjon, kundebehandling og IT mot næringsliv og andre. I tillegg rådgivning og veiledning innen sexologi og parterapi. I tillegg kurs, undervisning, foredrag og terapitimer med enkeltpersoner og par. Salg og kjøp av fagartikler, bøker og annet materiell i den forbindelse."
"969551209","DISCOVER IT AS","AS","Aksjeselskap","62.020","Konsulentvirksomhet tilknyttet informasjonsteknologi","","","","","","","false","","","","","","","","","","Åkravegen 116","ÅKREHAMN","4270","KARMØY","1149","Norge","NO","2100","Private aksjeselskaper mv.","","2023-02-17","2023-01-31","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2023-01-31","Kjøp, salg IT-utstyr - Support og drift av It-miljø - IT-rådgivning og utvikling -Deltakelse i andre selskaper, investeringer og nærliggende virksomhet.","Konsulenttjenester innen IT. Reparasjon av datamaskiner. Drift av web-portaler. Bedriftsrådgivning, administrativt. Investering i aksjer og verdipapirer."
"932819031","BRENDEN MONTERING OG HÅNDTVERKSTJENESTER","ENK","Enkeltpersonforetak","95.290","Reparasjon av andre husholdningsvarer og varer til personlig bruk","","","","","","","false","","","","","","","","","","Helgerødgata 54","MOSS","1515","MOSS","3103","Norge","NO","8200","Personlig næringsdrivende","","2024-01-12","","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Service, vedlikehold, reparasjon og tilpasning av ski, sykler og tilhørende produkter. Montering og håndverkstjenester."
