organisasjonsnummer,navn,organisasjonsform.kode,organisasjonsform.beskrivelse,naeringskode1.kode,naeringskode1.beskrivelse,naeringskode2.kode,naeringskode2.beskrivelse,naeringskode3.kode,naeringskode3.beskrivelse,hjelpeenhetskode.kode,hjelpeenhetskode.beskrivelse,harRegistrertAntallAnsatte,antallAnsatte,hjemmeside,postadresse.adresse,postadresse.poststed,postadresse.postnummer,postadresse.kommune,postadresse.kommunenummer,postadresse.land,postadresse.landkode,beliggenhetsadresse.adresse,beliggenhetsadresse.poststed,beliggenhetsadresse.postnummer,beliggenhetsadresse.kommune,beliggenhetsadresse.kommunenummer,beliggenhetsadresse.land,beliggenhetsadresse.landkode,registreringsdatoIEnhetsregisteret,frivilligMvaRegistrertBeskrivelser,registrertIMvaregisteret,oppstartsdato,datoEierskifte,overordnetEnhet,nedleggelsesdato
"928225364","STØTTEFORENING FOR HALDEN HV","AAFY","Underenhet til ikke-næringsdrivende","94.991","Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted","","","","","","","false","","","","","","","","","","Høstbakken 11","TISTEDAL","1793","HALDEN","3101","Norge","NO","2021-11-26","","false","2021-11-26","","928224414",""
"922512434","PRESTHÅGGÅN VEILAG","AAFY","Underenhet til ikke-næringsdrivende","68.320","Eiendomsforvaltning","","","","","","","false","","","","","","","","","","c/o Erik Børseth/nPresthåggån 19","STADSBYGD","7105","INDRE FOSEN","5054","Norge","NO","2019-03-25","","false","","","928224414",""
"973190636","SANDNES AUTO AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","45.200","Vedlikehold og reparasjon av motorvogner, unntatt motorsykler","","","","","","","true","26","","Postboks 83","HESSENG","9916","SØR-VARANGER","5605","Norge","NO","","HESSENG","9912","SØR-VARANGER","5605","Norge","NO","1995-02-23","","false","1965-12-31","","919859717",""
"929985435","TVEITAGARDEN THOMAS LÆGREID","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","01.451","Sauehold","","","","","","","false","","","","","","","","","","Fitjarvegen 1449","FITJAR","5419","FITJAR","4615","Norge","NO","2022-10-06","","false","2022-08-01","","919859717",""
"887203652","SCHØNINGSGATE 7 AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","c/o Frognerbygg AS/nDrammensveien 127","OSLO","0277","OSLO","0301","Norge","NO","Drammensveien 127","OSLO","0277","OSLO","0301","Norge","NO","2004-09-01","","false","2001-02-14","2020-12-21","825669302",""
"996585336","SØKO V/ØYVIND LAHR","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.100","Kjøp og salg av egen fast eiendom","","","","","","","false","","","","","","","","","","Vollebergvegen 28","BRENNÅSEN","4647","KRISTIANSAND","4204","Norge","NO","2011-02-18","","false","2010-01-01","2014-11-13","825669302",""
"925448206","NORWEGIAN SEAFOOD TRUST AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","74.909","Annen faglig, vitenskapelig og teknisk virksomhet ikke nevnt annet sted","","","","","","","false","","","Postboks 639  Sentrum","TRONDHEIM","7406","TRONDHEIM","5001","Norge","NO","Dronningens gate 7","TRONDHEIM","7011","TRONDHEIM","5001","Norge","NO","2020-08-08","","false","2020-07-01","","925369608",""
"929478215","DAN UGAS PACE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","63.120","Drift av web-portaler","","","","","","","false","","","","","","","","","","Ebbells gate 4B","OSLO","0183","OSLO","0301","Norge","NO","2022-07-11","","false","2021-01-01","","929192222",""
"925645427","KOKSTAD 176 AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.100","Kjøp og salg av egen fast eiendom","","","","","","","false","","","Postboks 583 Sentrum","BERGEN","5806","BERGEN","4601","Norge","NO","Nesttunbrekka 95","NESTTUN","5221","BERGEN","4601","Norge","NO","2020-09-17","","false","2020-05-01","","929192222",""
"996272648","HS MASKIN & UTEMILJØ AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","81.300","Beplantning av hager og parkanlegg","","","","","","","true","5","www.hsmaskinogutemiljo.no","","","","","","","","Vinanvegen 61","ÅSEN","7630","LEVANGER","5037","Norge","NO","2010-12-07","","false","2010-11-25","","996263444",""
"926986651","DAVID KARLSEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","47.990","Detaljhandel utenom utsalgssted ellers","","","","","","","false","","","","","","","","","","Sigurd Jorsalfars veg 3","TRONDHEIM","7052","TRONDHEIM","5001","Norge","NO","2022-02-16","","false","2022-01-08","","996263444",""
"928895653","JARLE FOSSAN MEDALEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","01.610","Tjenester tilknyttet planteproduksjon","","","","","","","false","","","","","","","","","","Rettedalsbakkane 9","FORSAND","4110","SANDNES","1108","Norge","NO","2022-03-09","","false","2021-09-01","","928126110",""
"923411178","ROKKE HAGESERVICE AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","81.101","Vaktmestertjenester","","","","","","","true","9","www.rokkehageservice.no","Isebakkeveien 50","HALDEN","1788","HALDEN","3101","Norge","NO","Isebakkeveien 55","HALDEN","1788","HALDEN","3101","Norge","NO","2015-05-06","","false","2015-04-13","","928126110",""
"813216892","KS BRANNVERN & FØRSTEHJELP Kjetil Skamsar","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","85.599","Annen undervisning ikke nevnt annet sted","","","","","","","false","","","","","","","","","","Gamle Rovenvei 220","FETSUND","1900","LILLESTRØM","3205","Norge","NO","2014-02-17","","false","2013-01-01","","983588824",""
"929831497","CENTRUM HUD OG FOTTERAPISALONG","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","96.020","Frisering og annen skjønnhetspleie","","","","","","","false","","","Sørensvingen 18","DRAMMEN","3028","DRAMMEN","3301","Norge","NO","Inngang Schwenckegata/nNedre Storgate 13","DRAMMEN","3015","DRAMMEN","3301","Norge","NO","2005-02-22","","false","2005-02-01","","983588824",""
"912260852","BRUNSBERG JAN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","49.410","Godstransport på vei","","","","","","","false","","","","","","","","","","Østre Granliveg 30","GRANLI","2210","KONGSVINGER","3401","Norge","NO","1995-02-22","","false","1971-12-29","","812196332",""
"930118842","VILLROS HUND OG HUSKY V/VILDE FINSERÅS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","96.090","Personlig tjenesteyting ikke nevnt annet sted","","","","","","","false","","","","","","","","","","Vanghagagutua 27","MESNALI","2610","RINGSAKER","3411","Norge","NO","2022-10-29","","false","2022-10-03","","812196332",""
"928743691","LULESAMISK HELSENETTVERK/ JULEVSÁME VARRESVUODAVÆRMDAHKA","AAFY","Underenhet til ikke-næringsdrivende","94.991","Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted","","","","","","","false","","","","","","","","","","c/o Anette Iren Langås Larsen/nSimen Workinns veg 20","TROMSØ","9016","TROMSØ","5501","Norge","NO","2022-02-15","","false","2022-02-15","","928741982",""
"987391596","SAMEIET ANKERHAGEN BYGG A","AAFY","Underenhet til ikke-næringsdrivende","97.000","Lønnet arbeid i private husholdninger","","","","","","","true","","","c/o Bate Boligbyggelag/nPostboks 88 Sentrum","STAVANGER","4001","STAVANGER","1103","Norge","NO","c/o Bate Boligbyggelag/nZetlitzveien 2","STAVANGER","4017","STAVANGER","1103","Norge","NO","2019-02-19","","false","","","918539581",""
"987357711","VIKAN AUTO","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","45.112","Detaljhandel med biler og lette motorvogner, unntatt motorsykler","","","","","","","false","","","","","","","","","","Måltrostveien 30","KONGSBERG","3617","KONGSBERG","3303","Norge","NO","2004-10-12","","false","2004-07-01","","918539581",""
"920299725","FRAMNES FORELDREKORPS","AAFY","Underenhet til ikke-næringsdrivende","90.011","Utøvende kunstnere og underholdningsvirksomhet innen musikk","","","","","","","false","","www.framnesforeldrekorps.no","","","","","","","","c/o Bente Borge/nNordre Gjekstadskog 28","SANDEFJORD","3236","SANDEFJORD","3907","Norge","NO","2018-01-26","","false","","","886076762",""
"922730466","NG KIWI VEST AS AVD 810 HOLME","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","47.111","Butikkhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler","","","","","","","true","19","","","","","","","","","Melandsvegen 6","FREKHAUG","5919","ALVER","4631","Norge","NO","2019-05-11","","false","2019-06-01","","886076762",""
"871781842","TINGSTAD AS AVD OSLO","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","46.740","Engroshandel med jernvarer, rørleggerartikler og oppvarmingsutstyr","","","","","","","true","10","","","","","","","","","Stålfjæra 17","OSLO","0975","OSLO","0301","Norge","NO","1995-02-22","","false","1965-12-31","2005-02-28","961138329",""
"874089192","TINGSTAD AS AVD ÅLESUND","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","46.740","Engroshandel med jernvarer, rørleggerartikler og oppvarmingsutstyr","","","","","","","true","60","","Postboks 1504","ÅLESUND","6025","ÅLESUND","1508","Norge","NO","Breivika industriveg 4","ÅLESUND","6018","ÅLESUND","1508","Norge","NO","1995-02-23","","false","","","961138329",""
"919533846","BORETTSLAGET SETESDALSVEIEN 64 A","AAFY","Underenhet til ikke-næringsdrivende","68.201","Borettslag","","","","","","","false","","","v/Sørlandet Boligbyggelag/nRådhusgata 14B","KRISTIANSAND S","4611","KRISTIANSAND","4204","Norge","NO","Setesdalsveien 64A","KRISTIANSAND S","4617","KRISTIANSAND","4204","Norge","NO","2017-09-09","","false","","","959921776",""
"924885688","KRL VENTURE AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","46.693","Engroshandel med maskiner og utstyr til industri ellers","","","","","70.100","Hovedkontortjenester","false","","","","","","","","","","Dvergsnesåsen 87","KRISTIANSAND S","4639","KRISTIANSAND","4204","Norge","NO","2020-04-02","","false","2020-03-18","","959921776",""
"916889623","VARE XPRESSEN ROMERIKE Trond E Westbye","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","49.410","Godstransport på vei","","","","","","","false","","","","","","","","","","Rennespillet 17","BLAKER","1925","LILLESTRØM","3205","Norge","NO","2016-03-16","","false","2015-11-01","","958289340",""
"922457441","FREIDIG MANNSKOR","AAFY","Underenhet til ikke-næringsdrivende","90.011","Utøvende kunstnere og underholdningsvirksomhet innen musikk","","","","","","","false","","","","","","","","","","c/o Kjetil Bjørnsen/nStorbekkveien 89","BARDU","9360","BARDU","5520","Norge","NO","2019-03-25","","false","","","958289340",""
"977171172","AD:NUM AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","70.220","Bedriftsrådgivning og annen administrativ rådgivning","","","","","","","false","","","c/o Solanum AS/nPostboks 55 Sentrum","HØNEFOSS","3502","RINGERIKE","3305","Norge","NO","Fredrik Brochs vei 1","HØNEFOSS","3510","RINGERIKE","3305","Norge","NO","1997-01-24","","false","1997-01-21","","977159520",""
"918455825","TRANSPORTMANNEN AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","49.410","Godstransport på vei","","","","","","","true","","","","","","","","","","c/o Henning Valle/nRaveien 33","SORTLAND","8406","SORTLAND","1870","Norge","NO","2017-01-28","","false","2017-01-01","","918367160",""
"931609807","MAGNUSSEN SPESIALSKO KONGSGÅRD ALLE KRISTIANSAND","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","47.721","Butikkhandel med skotøy","","","","","","","true","","","Svend Haugs gate 9","DRAMMEN","3013","DRAMMEN","3301","Norge","NO","Kongsgård alle 53","KRISTIANSAND S","4632","KRISTIANSAND","4204","Norge","NO","2023-06-21","","false","2023-05-01","","918367160",""
"993736201","MIDTRE SKAUGDAL SAMDRIFT DA","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","01.410","Melkeproduksjon på storfe","","","","","","","false","","","","","","","","","","Einbakkveien 173","RISSA","7100","INDRE FOSEN","5054","Norge","NO","2009-02-12","","false","2009-01-19","","993573450",""
"929970713","RØES AUTO","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","49.410","Godstransport på vei","","","","","","","false","","","","","","","","","","Moavegen 28","SURNADAL","6650","SURNADAL","1566","Norge","NO","2022-10-03","","false","2022-10-01","","993573450",""
"981639723","LINDAS FRISØRSTUE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","96.020","Frisering og annen skjønnhetspleie","","","","","","","false","","","","","","","","","","Hangargata 55","MANDAL","4514","LINDESNES","4205","Norge","NO","2000-03-02","","false","1999-12-08","","993573450",""
"972563293","BIRGER BRAATHEN DØDSBO","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","33.120","Reparasjon av maskiner","","","","","","","false","","","","","","","","","","Kirkesvingen 1","TRANBY","3408","LIER","3312","Norge","NO","1995-02-22","","false","1982-10-01","","954750426",""
"921868324","SIVERTSEN CREATIONS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","47.919","Postordre-/Internetthandel med annet spesialisert vareutvalg","","","","","","","false","","","","","","","","","","c/o Simon Sivertsen/nTverrveien 6B","KRISTIANSAND S","4620","KRISTIANSAND","4204","Norge","NO","2018-12-12","","false","2018-11-15","","954750426",""
"917489424","SHOPFITTERS NORWAY APS","AAFY","Underenhet til ikke-næringsdrivende","43.320","Snekkerarbeid","","","","","","","false","","","","","","","","","","Århusvej 290/nObdrup","DK-8570 Trustrup","","","","Danmark","DK","2016-07-20","","false","","","954750426",""
"924268174","HOVNES AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","52.100","Lagring","","","","","","","false","","","","","","","","","","Franshusvegen 77","VORMSUND","2160","NES","3228","Norge","NO","2017-08-28","","false","2017-05-02","","999184847",""
"919085320","STENS BELTER V/GEIR BORGERSEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","14.190","Produksjon av klær og tilbehør ellers","","","","","","","false","","","","","","","","","","Hovslagerveien 31","FREDRIKSTAD","1615","FREDRIKSTAD","3107","Norge","NO","2002-02-28","","false","2001-12-08","2023-05-01","999184847",""
"920082130","STIFTELSEN SIKT","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","94.992","Fond/legater som støtter veldedige og allmennyttige formål","","","","","","","false","","","Det kongelige slott","OSLO","0010","OSLO","0301","Norge","NO","Slottsplassen 1","OSLO","0010","OSLO","0301","Norge","NO","2017-12-15","","false","2016-01-01","","999184847",""
"985119899","LERGROVIK EIENDOM AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","Postboks 411","MOLDE","6401","MOLDE","1506","Norge","NO","Storgata 36-40","MOLDE","6413","MOLDE","1506","Norge","NO","2002-11-25","","false","2000-01-01","","979406126",""
"977958342","NERVIK LARS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","01.410","Melkeproduksjon på storfe","","","","","","","false","","","","","","","","","","Buengvegen 100","FLATÅSEN","7099","TRONDHEIM","5001","Norge","NO","1997-06-13","","false","1975-11-20","","869522082",""
"997751728","MARIUS WARVIK TAXI","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","49.320","Drosjebiltransport","","","","","","","false","","","","","","","","","","Redervegen 14A","TROMSØ","9014","TROMSØ","5501","Norge","NO","2011-12-21","","false","2012-01-31","","869522082",""
"920007945","INTERNATIONAL SPORT AND SOCIETY EDUCATION AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","71.200","Teknisk prøving og analyse","","","","","","","false","","","","","","","","","","Juterudåsen 41","SLEPENDEN","1341","BÆRUM","3201","Norge","NO","2017-12-02","","false","2017-10-16","","869522082",""
"927028174","NUNUS J K HAAKONSEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","96.020","Frisering og annen skjønnhetspleie","","","","","","","false","","","","","","","","","","Holbergsallmenningen 11","BERGEN","5004","BERGEN","4601","Norge","NO","2021-04-27","","false","2021-05-01","","926941844",""
"922495602","HOVDEÅSEN VELLFORENING","AAFY","Underenhet til ikke-næringsdrivende","68.320","Eiendomsforvaltning","","","","","","","false","","","","","","","","","","Brennejordet 35","VØYENENGA","1339","BÆRUM","3201","Norge","NO","2019-03-25","","false","","","926941844",""
"926835327","KUNZT AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","90.034","Selvstendig kunstnerisk virksomhet innen litteratur","","","","","","","true","","","c/o Silje Sigurdsen/nFjordveien 6","OSLO","0139","OSLO","0301","Norge","NO","c/o Factory Tøyen/nKjølberggata 21","OSLO","0653","OSLO","0301","Norge","NO","2021-03-22","","false","2021-03-12","","926788329",""
"832563552","LV-INVEST AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","00.000","Uoppgitt","","","","","","","false","","","","","","","","","","Bergslia 117","HELL","7517","STJØRDAL","5035","Norge","NO","2023-12-04","","false","2023-10-30","","926788329",""
"973692429","HOVEDORGANISASJONEN KA","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","94.110","Næringslivs- og arbeidsgiverorganisasjoner","","","","","","","true","34","","Postboks 1034 Sentrum","OSLO","0104","OSLO","0301","Norge","NO","Rådhusgaten 1-3","OSLO","0151","OSLO","0301","Norge","NO","1995-02-22","","false","","","971273003",""
"976805437","GARDER KURS OG KONFERANSESENTER AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","55.101","Drift av hoteller, pensjonater og moteller med restaurant","","","","","","","true","16","","","","","","","","","Garder/nSogndalsvegen 3","GARDERMOEN","2060","ULLENSAKER","3209","Norge","NO","1996-10-15","","false","1996-10-08","2002-02-28","984243219",""
"832849952","INNLANDET FIREWOOD ANDERSEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","16.100","Saging, høvling og impregnering av tre","","","","","","","false","","","","","","","","","","Raden 14B","FÅBERG","2625","LILLEHAMMER","3405","Norge","NO","2024-01-18","","false","2023-11-19","","984243219",""
"917818649","FRANK HÅLAND","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","01.190","Dyrking av ettårige vekster ellers","","","","","","","false","","","","","","","","","","Moisund","HORNNES","4737","EVJE OG HORNNES","4219","Norge","NO","1998-04-15","","false","1990-01-01","2020-02-28","917650284",""
"920078524","ARILD ØRNHOLT","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","59.110","Produksjon av film, video og fjernsynsprogrammer","","","","","","","false","","","","","","","","","","Grenseveien 26","OSLO","0571","OSLO","0301","Norge","NO","2017-12-15","","false","2016-01-01","","912171515",""
"874306142","TELEN AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","58.130","Utgivelse av aviser","","","","","","","true","10","","","","","","","","","Heddalsvegen 11","NOTODDEN","3674","NOTODDEN","4005","Norge","NO","1995-03-12","","false","","","929569849",""
"931756613","HENTIÅSEN VELFORENING","AAFY","Underenhet til ikke-næringsdrivende","94.991","Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted","","","","","","","false","","","","","","","","","","Kjørbekkvegen 46","SKIEN","3735","SKIEN","4003","Norge","NO","2023-07-21","","false","2023-07-21","","931754769",""
"996871398","FAKKELTOG","AAFY","Underenhet til ikke-næringsdrivende","94.991","Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted","","","","","","","true","7","www.fakkeltog.com","","","","","","","","Østerdalsgata 1B","OSLO","0658","OSLO","0301","Norge","NO","2018-08-08","","false","","","996835243",""
"923454470","SPINNERIVEIEN 9 AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","Nordlysvegen 21","OTTESTAD","2312","STANGE","3413","Norge","NO","Spinneriveien 9","GAMLE FREDRIKSTAD","1632","FREDRIKSTAD","3107","Norge","NO","2019-09-24","","false","2019-08-28","","923324615",""
"919236353","OLAV BRUNBORGS VEI 13 AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","71.121","Byggeteknisk konsulentvirksomhet","","","","","","","false","","","v/ Sondre Nenseter/nRøaveien 17","OSLO","0752","OSLO","0301","Norge","NO","Røaveien 17","OSLO","0752","OSLO","0301","Norge","NO","2017-07-05","","false","2016-01-01","","936708021",""
"931009044","SÆTERSDALEN FORVALTNING AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","70.220","Bedriftsrådgivning og annen administrativ rådgivning","","","","","","","false","","","c/o Advokatfirma Tofte AS/nPostboks 759","KRISTIANSAND S","4666","KRISTIANSAND","4204","Norge","NO","c/o Advokatfirma Tofte AS/nFjellgata 6","KRISTIANSAND S","4612","KRISTIANSAND","4204","Norge","NO","2023-03-13","","false","2023-03-01","","930520187",""
"819422222","NORDLAKS HOLDING AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","03.211","Produksjon av matfisk og skalldyr i hav- og kystbasert fiskeoppdrett","","","","","70.100","Hovedkontortjenester","false","","","Postboks 224","STOKMARKNES","8455","HADSEL","1866","Norge","NO","Industriveien 14","STOKMARKNES","8450","HADSEL","1866","Norge","NO","2017-08-16","","false","2017-07-06","","919331097",""
"918845658","ARNES BLOMSTERVERDEN AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","47.761","Butikkhandel med blomster og planter","","","","","","","true","10","","","","","","","","","Gate 1 52","MÅLØY","6700","KINN","4602","Norge","NO","2017-04-10","","false","2017-03-15","","918777210",""
"913207882","ÅLESUND LAGERHOTELL AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","49.420","Flyttetransport","","","","","68.209","Utleie av egen eller leid fast eiendom ellers","false","","","","","","","","","","Langrabben 75","ÅLESUND","6013","ÅLESUND","1508","Norge","NO","2014-02-10","","false","2014-01-27","","913173678",""
"987770651","VIVERE MUSKEL, MASSASJE OG VANNTERAPI","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.909","Andre helsetjenester","","","","","","","false","","www.vivere.no","Kodalveien 101","SANDEFJORD","3220","SANDEFJORD","3907","Norge","NO","Stadionveien 15","SANDEFJORD","3214","SANDEFJORD","3907","Norge","NO","2005-01-22","","false","2005-01-20","","913173678",""
"825347682","KIROPRAKTOR SYNNE FREDHEIM ARONSEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.909","Andre helsetjenester","","","","","","","false","","","","","","","","","","Lyderhornsveien 293","LODDEFJORD","5171","BERGEN","4601","Norge","NO","2020-07-15","","false","2020-06-18","","913173678",""
"911933446","PILARCZYK MALESERVICE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","43.341","Malerarbeid","","","","","","","true","","","Postboks 15","TRYSIL","2421","TRYSIL","3421","Norge","NO","co Trysil Økonomisenter AS/nSlettmovegen 30","TRYSIL","2420","TRYSIL","3421","Norge","NO","2013-05-13","","false","2013-05-07","","911929090",""
"993692913","WIKEN DESIGN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","74.102","Grafisk og visuell kommunikasjonsdesign","","","","","","","false","","","","","","","","","","Røggevegen 6","HEMSEDAL","3560","HEMSEDAL","3326","Norge","NO","2009-02-12","","false","2008-01-01","","911929090",""
"919672544","SPORT OUTLET LILLEHAMMER 45 AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","47.641","Butikkhandel med sportsutstyr","","","","","","","true","8","","Ulvenvegen 344","HAGAVIK","5217","BJØRNAFJORDEN","4624","Norge","NO","Gudbrandsdalsvegen 188","LILLEHAMMER","2619","LILLEHAMMER","3405","Norge","NO","2017-10-05","","false","2017-08-10","","819563292",""
"918334963","NORHUNT AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","33.110","Reparasjon av bearbeidede metallprodukter","","","","","","","false","","","","","","","","","","Rambygutua 25","KLØFTA","2040","ULLENSAKER","3209","Norge","NO","2017-01-09","","false","2016-12-01","","918199608",""
