organisasjonsnummer,navn,organisasjonsform.kode,organisasjonsform.beskrivelse,naeringskode1.kode,naeringskode1.beskrivelse,naeringskode2.kode,naeringskode2.beskrivelse,naeringskode3.kode,naeringskode3.beskrivelse,hjelpeenhetskode.kode,hjelpeenhetskode.beskrivelse,harRegistrertAntallAnsatte,antallAnsatte,hjemmeside,postadresse.adresse,postadresse.poststed,postadresse.postnummer,postadresse.kommune,postadresse.kommunenummer,postadresse.land,postadresse.landkode,forretningsadresse.adresse,forretningsadresse.poststed,forretningsadresse.postnummer,forretningsadresse.kommune,forretningsadresse.kommunenummer,forretningsadresse.land,forretningsadresse.landkode,institusjonellSektorkode.kode,institusjonellSektorkode.beskrivelse,sisteInnsendteAarsregnskap,registreringsdatoenhetsregisteret,stiftelsesdato,registrertIMvaRegisteret,frivilligMvaRegistrertBeskrivelser,registrertIFrivillighetsregisteret,registrertIForetaksregisteret,registrertIStiftelsesregisteret,konkurs,konkursdato,underAvvikling,underAvviklingDato,underTvangsavviklingEllerTvangsopplosning,tvangsopplostPgaManglendeDagligLederDato,tvangsopplostPgaManglendeRevisorDato,tvangsopplostPgaManglendeRegnskapDato,tvangsopplostPgaMangelfulltStyreDato,tvangsavvikletPgaManglendeSlettingDato,overordnetEnhet,maalform,vedtektsdato,vedtektsfestetFormaal,aktivitet
"892006342","EGELAND PROPERTY AS","AS","Aksjeselskap","68.100","Kjøp og salg av egen fast eiendom","","","","","","","false","","","","","","","","","","Tamburveien 1B","SKI","1406","ÅS","3218","Norge","NO","2100","Private aksjeselskaper mv.","2022","2019-02-11","2019-01-18","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2019-01-18","Boligbygging og andre produkter/tjenester som naturlig hører til dette, herunder å delta i andre selskap med lignende virksomhet samt kjøp og salg av aksjer i andre foretak. Selskapet kan også drive med kjøp/drift av fast eiendom og andre administrative tjenester.","Kjøp og salg av egen fast eiendom."
"985163286","MILLUM AS","AS","Aksjeselskap","63.110","Databehandling, datalagring og tilknyttede tjenester","","","","","","","true","35","www.millum.no","Postboks 1","FORNEBU","1330","BÆRUM","3201","Norge","NO","Martin Linges vei 25","FORNEBU","1364","BÆRUM","3201","Norge","NO","2100","Private aksjeselskaper mv.","2022","2002-12-06","2002-12-01","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Bokmål","2024-01-11","Drift og salg av elektroniske markedsplasser og andre produkter som naturlig faller sammen med dette, herunder delta i andre selskaper med lignende virksomhet.","Drift og salg av elektroniske markedsplasser og andre produkter som naturlig faller sammen med dette, herunder delta i andre selskaper med lignende virksomhet."
"926749366","DVERGSDAL FELLESFJØS AS","AS","Aksjeselskap","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","","","","","","","","C/O Samuel Dvergsdal/nNikolai Astrups veg 1965","SKEI I JØLSTER","6843","SUNNFJORD","4647","Norge","NO","2100","Private aksjeselskaper mv.","2022","2008-03-18","2008-02-20","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Nynorsk","2022-10-28","Å byggje og leige ut driftsbygning for mjølkeproduksjon og oppdrett av ungdyr/slaktedyr, samt utstyr og maskiner for produksjon og utleige.","Å byggje og leige ut driftsbygning for mjølkeproduksjon og oppdrett av ungdyr/slaktedyr, samt utstyr og maskiner for produksjon og utleige."
"924708069","VEST FOOD AS","AS","Aksjeselskap","56.101","Drift av restauranter og kafeer","","","","","","","true","10","","","","","","","","","Leirvikflaten 11","GODVIK","5179","BERGEN","4601","Norge","NO","2100","Private aksjeselskaper mv.","2022","2020-03-05","2020-01-27","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2020-01-27","Drift av restaurant, samt det som står i naturlig forbindelse med dette og annen næringsvirksomhet.","Drift av restaurant, samt det som står i naturlig forbindelse med dette og annen næringsvirksomhet"
"922056749","JAMES FINUCANE","ENK","Enkeltpersonforetak","90.031","Selvstendig kunstnerisk virksomhet innen visuell kunst","","","","","","","false","","","","","","","","","","Helgesens gate 46","OSLO","0553","OSLO","0301","Norge","NO","8200","Personlig næringsdrivende","","2019-01-15","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Kunstproduksjon, kurator og konsulentvirksomhet: Konsept til ferdigstillelse i visuell kunstbransje med spesialisering innen gatekunst. Opplæringsaktiviteter: Praktiske kurs, presentasjoner og guidede turer."
"923439846","WEPREZZ","FLI","Forening/lag/innretning","63.910","Nyhetsbyråer","","","","","","","false","","","","","","","","","","Jæktskippergata 8","STEINKJER","7725","STEINKJER","5006","Norge","NO","2500","Private produsentorienterte organisasjoner uten profittformål","","2019-09-23","2019-07-15","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2019-07-15","WePrezz er et medlemsbasert nonprofit og uavhengig nyhetsbyrå som skal produsere og formidle medietjenester med journalistisk innhold av et høyt kvalitetsnivå for det norske og internasjonale markedet. Det være seg enkeltvise artikler, reportasjer og fotografier så vel som komplette publikasjoner for kunder eller i egenregi, og annet som naturlig hører til.","Nyhetsbyrå"
"989785656","FELLESFORBUNDET AVD 20 TRANSPORT MØRE OG ROMSDAL","FLI","Forening/lag/innretning","94.200","Arbeidstakerorganisasjoner","","","","","","","true","","www.nordvest.org","","","","","","","","Lerstadvegen 508","ÅLESUND","6018","ÅLESUND","1508","Norge","NO","7000","Ideelle organisasjoner","","2006-05-20","2006-01-01","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Foreningens formål er ved agitasjon å søke å organisere transportarbeiderne i regionen slik at de i fellesskap kan verne om og fremme sine sosiale og faglige interesser og rettigheter ved et planmessig opplysningsarbeid."
"976485963","MOER HOLDING AS","AS","Aksjeselskap","43.210","Elektrisk installasjonsarbeid","","","","","70.100","Hovedkontortjenester","false","","","Stensarmen 3C","TØNSBERG","3112","TØNSBERG","3905","Norge","NO","Stensarmen 3C","TØNSBERG","3112","TØNSBERG","3905","Norge","NO","2100","Private aksjeselskaper mv.","2022","1996-05-29","1996-05-24","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2023-04-20","Eie og å drifte selskaper som driver med elektroinstallasjon inkl. salg av materiell som hører naturlig til virksomhetene.","Eie elektroinnstallasjoner og eiendom."
"915148824","HØIBACK EIENDOM AS","AS","Aksjeselskap","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","","","","","","","","c/o Anders Høiback/nMariskobakken 17","MJØNDALEN","3050","DRAMMEN","3301","Norge","NO","2100","Private aksjeselskaper mv.","2022","2018-07-09","2018-06-23","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2020-10-26","Kjøp, salg, drift av fast eiendom samt ved kjøp av aksjer eller på annen måte delta i andre virksomheter.","Holdingselskap, investering i aksjer og andeler, entrepenørvirksomhet, utleie og eiendom."
"932353288","TOM SMOLAN","ENK","Enkeltpersonforetak","47.919","Postordre-/Internetthandel med annet spesialisert vareutvalg","","","","","","","false","","","","","","","","","","Kvamsvegen 642","STEINKJER","7724","STEINKJER","5006","Norge","NO","8200","Personlig næringsdrivende","","2023-10-28","","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Salg av elsparkesykkel."
"920631797","SKJOMDALEN GRENDEHUS","FLI","Forening/lag/innretning","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","c/o Ann-Mari Bogholm/nPrestjordhaugen 13","BJERKVIK","8530","NARVIK","1806","Norge","NO","Gamnes","SKJOMEN","8523","NARVIK","1806","Norge","NO","7000","Ideelle organisasjoner","","2018-03-20","1993-12-31","false","","true","false","false","false","","false","","false","","","","","","","Bokmål","","","Grendehus. Uteleie og vedlikehold."
"996835243","VATNE & BJERKVIK AS","AS","Aksjeselskap","41.109","Utvikling og salg av egen fast eiendom ellers","","","","","","","false","","","","","","","","","","Indrehovdevegen 54","HOVDEBYGDA","6160","ØRSTA","1520","Norge","NO","2100","Private aksjeselskaper mv.","","2023-10-06","2023-09-07","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2023-09-07","Selge varer og tjenester innen byggeprosjekter - og annet som naturlig sammenfaller med dette - samt deltakelse i andre selskaper, investeringer og nærliggende virksomhet.","Utvikling av byggeprosjekter for salg eller utleie, totalentreprenør."
"983588824","KLETTAN/BJØNNKUVEN SA","SA","Samvirkeforetak","68.320","Eiendomsforvaltning","","","","","","","false","","","","","","","","","","c/o Jan Tollan/nRørosbakken 29","TOLGA","2540","TOLGA","3426","Norge","NO","2100","Private aksjeselskaper mv.","","2021-04-13","2021-02-20","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2021-02-20","Drifte seterveien, ved å kreve inn bompenger og utføre nødvendig vedlikehold.","Drifte seterveien, ved å kreve inn bompenger og utføre nødvendig vedlikehold."
"929114647","NAUSTE CONSULTING","ENK","Enkeltpersonforetak","85.599","Annen undervisning ikke nevnt annet sted","","","","","","","false","","","","","","","","","","c/o Ingeborg Elmentine Nauste/nOskar Braatens gate 4A","OSLO","0474","OSLO","0301","Norge","NO","8200","Personlig næringsdrivende","","2022-04-28","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Konsulenttjenester innen undervisning og administrasjon."
"929331753","SKRETTEBERG HANS JOHAN","ENK","Enkeltpersonforetak","01.410","Melkeproduksjon på storfe","","","","","","","false","","","","","","","","","","Vikerkleiva 99","VIKERSUND","3370","MODUM","3316","Norge","NO","8200","Personlig næringsdrivende","","1995-02-20","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","",""
"924847166","HAGALANDET AS","AS","Aksjeselskap","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","","","","","","","","Mannhellervegen 100","SOGNDAL","6856","SOGNDAL","4640","Norge","NO","2100","Private aksjeselskaper mv.","2022","2020-03-27","2020-02-26","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Nynorsk","2021-03-29","Eie og forvalte fast eiendom samt det som naturlig står i forbindelse med dette.","Eiendomsdrift"
"930764507","FURULUND MESTRING","ENK","Enkeltpersonforetak","85.599","Annen undervisning ikke nevnt annet sted","","","","","","","false","","","","","","","","","","Winston Churchills veg 87","TROMSØ","9014","TROMSØ","5501","Norge","NO","8200","Personlig næringsdrivende","","2023-02-03","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Kurs og opplæring til skoler, kommuner og fylkeskommuner som ønsker dette. Opplæringen vil foregå innenfor området pedagogikk og fag som kroppsøving og friluftsliv."
"919756756","PARANEE HAIR STUDIO & WELNESS PARANEE SAODEE","ENK","Enkeltpersonforetak","96.020","Frisering og annen skjønnhetspleie","","","","","","","false","","","","","","","","","","Barkvegen 42B","HAUGESUND","5535","HAUGESUND","1106","Norge","NO","8200","Personlig næringsdrivende","","2017-10-20","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Frisering og annen skjønnhetspleie."
"925536032","MULTI-STATE AB","UTLA","Utenlandsk enhet","","","","","","","","","false","","","c/o Steffen Paulsen/nSödra Karlsholmsgatan 23","SE-653 42 Karlstad","","","","Sverige","SE","Södra Karlsholmsgatan 23","SE-653 42 KARLSTAD","","","","Sverige","SE","","","","2020-08-26","2020-02-29","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2020-02-29","Utenlandsk foretak","Utenlandsk enhet/foretak. Morselskap i konsern."
"936908551","AS HOLMEN","AS","Aksjeselskap","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","","","","","","","","c/o adv Ragna Bang-Garåsen/nValdresvegen 6","FAGERNES","2900","NORD-AURDAL","3451","Norge","NO","2100","Private aksjeselskaper mv.","2023","1995-02-19","1985-02-22","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Bokmål","2003-12-12","Å eie, forvalte og leie ut faste eiendommer og alt som står i forbindelse med dette. Herunder også deltakelse i annet selskap.","Å eie, forvalte og leie ut faste eiendommer og alt som står i forbindelse med dette. Herunder også deltakelse i annet selskap."
"990202745","TORE ØSTBY SANDBERG","ENK","Enkeltpersonforetak","02.400","Tjenester tilknyttet skogbruk","","","","","","","false","","","","","","","","","","Vaksvikvegen 11","ØRSKOG","6240","ÅLESUND","1508","Norge","NO","8200","Personlig næringsdrivende","","2006-08-31","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Tjenester tilknyttet skogbruk, linjerydding m.m. Konsulenttjenester innen kontorvirksomhet."
"895718572","HOLM ANLEGGSERVISE AS","AS","Aksjeselskap","43.120","Grunnarbeid","","","","","","","false","","holm-anleggsservise.no","Fjellvegen 42","MOSJØEN","8664","VEFSN","1824","Norge","NO","Strandgata 22","MOSJØEN","8656","VEFSN","1824","Norge","NO","2100","Private aksjeselskaper mv.","2019","2010-07-08","2010-07-05","false","","false","true","false","false","","true","2022-04-27","true","","","","","2023-09-12","","Bokmål","2018-01-12","Selskapets virksomhet er å drive maskinentreprenørvirksomhet og geomatikk, samt virksomhet som står i denne forbindelse og deltagelse i andre virksomheter.","Drive maskinentreprenørvirksomhet og geomatikk, samt virksomhet som står i denne forbindelse og deltagelse i andre virksomheter."
"982358914","ROSETH BYGG OG VEDLIKEHALD","ENK","Enkeltpersonforetak","41.200","Oppføring av bygninger","","","","","","","false","","","","","","","","","","Asalvegen 8","ØRSTA","6153","ØRSTA","1520","Norge","NO","8200","Personlig næringsdrivende","","2020-03-20","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Tømrer og vaktmestertjeneste. Utleige av verktøy og stillas."
"892844232","FRAMVERRAN VEKST BA","BA","Selskap med begrenset ansvar","94.991","Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted","","","","","","","false","","","","","","","","","","c/o Edgar Markhus","MOSVIK","7690","INDERØY","5053","Norge","NO","7000","Ideelle organisasjoner","","2008-09-09","2008-02-02","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Arbeide for næringsutvikling og utvikling av grendesamfunnene Framverran, Sørsia og Trongsundet."
"956503523","BROTHERS AS","AS","Aksjeselskap","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","true","","","Postboks 444","MÅLØY","6701","KINN","4602","Norge","NO","","MÅLØY","6700","KINN","4602","Norge","NO","2100","Private aksjeselskaper mv.","2022","1995-02-19","1990-01-28","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2020-12-01","Eie aksjer og andeler i andre selskaper, eie og drive faste eiendommer samt gjøre seg næring av å kjøpe og selge valuta, ihendehaverobligasjoner og andre verdipapirer. Selskapet skal kunne investere deler av kapitalen i prosjekter med høy risiko, men dog skal der alltid tas hensyn til at man gjennom spredning av investeringene søker å redu- sere risikoen.","Eie aksjer og andeler i andre selskaper, eie og drive faste eiendommer samt gjøre seg næring av å kjøpe og selge valuta, ihendehaverobligasjoner og andre verdipapirer. Selskapet skal kunne investere deler av kapitalen i prosjekter med høy risiko, men dog skal der alltid tas hensyn til at man gjennom spredning av investeringene søker å redu- sere risikoen."
"918397981","LEAN FREELANCE CONSULTING AS","AS","Aksjeselskap","70.220","Bedriftsrådgivning og annen administrativ rådgivning","","","","","","","false","","www.leanfreelance.no","","","","","","","","Lyngneset 7","AUKLANDSHAMN","5551","SVEIO","4612","Norge","NO","2100","Private aksjeselskaper mv.","2022","2017-01-19","2017-01-03","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2017-01-03","Konsulentvirksomhet innen organisasjonsutvikling og kursvirksomhet for virksomheter og annet som naturlig faller sammen med dette.","Konsulentvirksomhet innen organisasjonsutvikling og kursvirksomhet. Ledertrening og kvalitetsledelse-TQM, LEAN filosofi, TPM (Total Productive Mantenance) og teamtrening."
"917505004","JOHN DE-SCHAI OLSEN OVERSETTELSE","ENK","Enkeltpersonforetak","74.300","Oversettelses- og tolkevirksomhet","","","","","","","false","","","","","","","","","","Grytting 104","STOKMARKNES","8450","HADSEL","1866","Norge","NO","8200","Personlig næringsdrivende","","2016-07-26","","true","","false","false","false","false","","false","","false","","","","","","","Nynorsk","","","Oversettelse, korrekturlesning og språkkonsulentvirksomhet."
"998590639","STIFTELSEN STEINLØFTET","STI","Stiftelse","94.991","Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted","","","","","","","false","","","c/o Torild Storvik Malmedal/nStølsvegen 2","ELNESVÅGEN","6440","HUSTADVIKA","1579","Norge","NO","","EIDE","6490","HUSTADVIKA","1579","Norge","NO","7000","Ideelle organisasjoner","2022","2012-07-21","2012-06-01","false","","true","false","true","false","","false","","false","","","","","","","Bokmål","","","Stiftelsen har som formål å fremme kunst og kultur i nærmiljøe i Eide kommune for barn, unge og voksne. Stiftelsen ""Steinløftet vil arrangere aktiviteter og kurs for befolkningen i området og innvolvere andre kulturer både lokalt og internasjonalt."
"923255664","AUTOHUSET VALDRES AS","AS","Aksjeselskap","45.200","Vedlikehold og reparasjon av motorvogner, unntatt motorsykler","","","","","","","true","12","","","","","","","","","Kongsvegen 4","LEIRA I VALDRES","2920","NORD-AURDAL","3451","Norge","NO","2100","Private aksjeselskaper mv.","2022","2019-08-26","2019-08-09","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2019-12-09","Kjøp, salg og reparasjon av motoriserte kjøretøy, samt salg av deler, verktøy, rekvisita og utstyr. Selskapet kan også drive annen næring som står i tilknytning til slik drift.","Kjøp, salg og reparasjon av motoriserte kjøretøy, samt salg av deler, verktøy, rekvisita og utstyr. Selskapet kan også drive annen næring som står i tilknytning til slik drift."
"915101410","ANDREAS BREIVIK","ENK","Enkeltpersonforetak","90.034","Selvstendig kunstnerisk virksomhet innen litteratur","","","","","","","false","","","","","","","","","","Christian Krohgs gate 28A","OSLO","0186","OSLO","0301","Norge","NO","8200","Personlig næringsdrivende","","2015-03-12","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Kultur. Tekster."
"922018499","CTL DRIFT AS","AS","Aksjeselskap","86.211","Allmenn legetjeneste","","","","","","","true","","www.majorstuenmedisinske.no","","","","","","","","Kirkeveien 65A","OSLO","0364","OSLO","0301","Norge","NO","2100","Private aksjeselskaper mv.","2022","2019-01-07","2018-12-10","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2020-01-10","Drive legesenter, legevirksomhet, annen virksomhet innenfor helseområdet, konsulentvirksomhet, rådgivning og undervisning, samt å eie og delta i andre selskaper med beslektet virksomhet.","Drive legesenter, legevirksomhet, annen virksomhet innenfor helseområdet, konsulentvirksomhet, rådgivning og undervisning, samt å eie og delta i andre selskaper med beslektet virksomhet."
"984643640","MARITIME FREIGHT IN GOTENBURG AB","UTLA","Utenlandsk enhet","","","","","","","","","false","","","v/Maritime Transport & Agencies AS/nPostboks 620  Skøyen","OSLO","0214","OSLO","0301","Norge","NO","Långgatan 21","413 27 Göteborg","","","","Sverige","SE","","","","2002-06-25","1994-01-05","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Er morforetak i konsern."
"995171899","ARE VALEN LUND","ENK","Enkeltpersonforetak","90.011","Utøvende kunstnere og underholdningsvirksomhet innen musikk","","","","","","","false","","","","","","","","","","Sofies plass 3A","OSLO","0169","OSLO","0301","Norge","NO","8200","Personlig næringsdrivende","","2010-02-13","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Musiker. Tilbyr musikkrelaterte tjenester som uttøver, komponist/låtskriver, produsent, arrangør og instrumentallærer (primært tangentinstrumenter)."
"928201309","MUBLI MEHEIA AS","AS","Aksjeselskap","41.109","Utvikling og salg av egen fast eiendom ellers","","","","","","","false","","","","","","","","","","c/o Blix Henriksen/nKirkeveien 48","NESODDEN","1459","NESODDEN","3212","Norge","NO","2100","Private aksjeselskaper mv.","2022","2021-11-23","2021-11-09","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2021-11-09","Kjøp, utvikling, oppføring av bygg, utleie og salg av eiendom, og andre produkter/tjenester som naturlig hører til dette, herunder å delta i andre selskap med lignende virksomhet, og kjøp og salg av aksjer eller på annen måte gjøre seg interessert i andre foretak.","Kjøp, utvikling, oppføring av bygg og salg av eiendom."
