organisasjonsnummer,navn,organisasjonsform.kode,organisasjonsform.beskrivelse,naeringskode1.kode,naeringskode1.beskrivelse,naeringskode2.kode,naeringskode2.beskrivelse,naeringskode3.kode,naeringskode3.beskrivelse,hjelpeenhetskode.kode,hjelpeenhetskode.beskrivelse,harRegistrertAntallAnsatte,antallAnsatte,hjemmeside,postadresse.adresse,postadresse.poststed,postadresse.postnummer,postadresse.kommune,postadresse.kommunenummer,postadresse.land,postadresse.landkode,beliggenhetsadresse.adresse,beliggenhetsadresse.poststed,beliggenhetsadresse.postnummer,beliggenhetsadresse.kommune,beliggenhetsadresse.kommunenummer,beliggenhetsadresse.land,beliggenhetsadresse.landkode,registreringsdatoIEnhetsregisteret,frivilligMvaRegistrertBeskrivelser,registrertIMvaregisteret,oppstartsdato,datoEierskifte,overordnetEnhet,nedleggelsesdato
"915260934","SMART PUMP AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","46.693","Engroshandel med maskiner og utstyr til industri ellers","","","","","","","false","","","c/o Kongsvinger Regnskap AS/nPostboks 553","KONGSVINGER","2203","KONGSVINGER","3401","Norge","NO","Digerudvegen 1","KONGSVINGER","2208","KONGSVINGER","3401","Norge","NO","2015-04-18","","false","2015-04-07","","915243533",""
"981289668","ARMEC AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","25.110","Produksjon av metallkonstruksjoner og deler","","","","","","","true","12","www.armec.no","Postboks 60","FLISA","2271","ÅSNES","3418","Norge","NO","Sønsterud Industriområde/nFlismyrvegen 22","GJESÅSEN","2280","ÅSNES","3418","Norge","NO","1999-11-22","","false","1999-11-01","","981255178",""
"932132141","NANSETKRYSSET AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","Postboks 9740 Torget Vest","DRAMMEN","3010","DRAMMEN","3301","Norge","NO","Edvard Stangs gate 33","DRAMMEN","3014","DRAMMEN","3301","Norge","NO","2023-09-26","","false","2023-09-19","","932083868",""
"929745868","NEGLER ZAK","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","96.020","Frisering og annen skjønnhetspleie","","","","","","","false","","","","","","","","","","Austesundvegen 48B","SÆBØVÅGEN","5938","ALVER","4631","Norge","NO","2022-08-31","","false","2022-07-01","","932083868",""
"971861878","KAUTOKEINO SØLVSMIE AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","32.120","Produksjon av gull- og sølvvarer og lignende artikler","","","","","","","true","","","","","","","","","","Boaronjárga 15","KAUTOKEINO","9520","KAUTOKEINO","5612","Norge","NO","1995-02-23","","false","1972-11-01","2023-06-28","932083868",""
"929186621","TØHF HOLDING AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","00.000","Uoppgitt","","","","","","","false","","","","","","","","","","Ingrids vei 29","TØNSBERG","3114","TØNSBERG","3905","Norge","NO","2022-05-10","","false","2022-03-14","","929006232",""
"919472065","SURINA'S TAKE-AWAY SURINA AUSTHEIM","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.102","Drift av gatekjøkken","","","","","","","false","","","","","","","","","","Saksumdalsvegen 1331","LILLEHAMMER","2608","LILLEHAMMER","3405","Norge","NO","2017-08-28","","false","2017-08-07","","929006232",""
"919048867","ÅKRE AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","11.030","Produksjon av sider og annen fruktvin","","","","","","","true","5","","","","","","","","","c/o Gjermund Åkre/nÅkre","NÅ","5776","ULLENSVANG","4618","Norge","NO","2017-05-27","","false","2017-05-10","","918976515",""
"922466114","PROSESS INDUSTRI AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","28.990","Produksjon av spesialmaskiner ikke nevnt annet sted","","","","","","","true","22","","","","","","","","","Flatholmen 5","ÅLESUND","6002","ÅLESUND","1508","Norge","NO","1995-02-23","","false","","2021-05-08","920070981",""
"820116852","STIFTELSEN STEINLØFTET","AAFY","Underenhet til ikke-næringsdrivende","94.991","Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted","","","","","","","false","","","c/o Torild Storvik Malmedal/nStølsvegen 2","ELNESVÅGEN","6440","HUSTADVIKA","1579","Norge","NO","","EIDE","6490","HUSTADVIKA","1579","Norge","NO","2017-12-15","","false","","","998590639",""
"971760354","AUTOHUSET VALDRES AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","45.200","Vedlikehold og reparasjon av motorvogner, unntatt motorsykler","","","","","","","true","12","","Postboks 95","FAGERNES","2901","NORD-AURDAL","3451","Norge","NO","Kongsvegen 4","LEIRA I VALDRES","2920","NORD-AURDAL","3451","Norge","NO","1995-02-22","","false","1965-12-31","2019-12-12","923255664",""
"814969142","NYKSUND EIENDOM AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","Storgata 39","MYRE","8430","ØKSNES","1868","Norge","NO","Nyksund","MYRE","8430","ØKSNES","1868","Norge","NO","2015-02-14","","false","2015-02-12","","914851262",""
"926076086","FRIDAR MALMSTEN STEINKOPF","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","90.012","Utøvende kunstnere og underholdningsvirksomhet innen scenekunst","","","","","","","false","","","","","","","","","","Høgestølen 15","STORD","5412","STORD","4614","Norge","NO","2020-12-01","","false","2020-10-10","","914851262",""
"928719510","ENGEN DETALJHANDEL","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","47.912","Postordre-/Internetthandel med tekstiler, utstyrsvarer, klær, skotøy, reiseeffekter og lærvarer","","","","","","","false","","","","","","","","","","Lyngdalsveien 810","FARSUND","4550","FARSUND","4206","Norge","NO","2022-02-10","","false","2022-01-04","","928554198",""
"972287091","DONNA CLASSICA AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","47.750","Butikkhandel med kosmetikk og toalettartikler","","","","","","","true","6","","","","","","","","","Jupitervegen 2/nM44- Nedremarka","BRYNE","4340","TIME","1121","Norge","NO","1995-03-12","","false","1992-01-01","1996-02-15","976126637",""
"927332450","RAGNHILD MARIE PEDERSEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","90.020","Tjenester tilknyttet underholdningsvirksomhet","","","","","","","false","","","","","","","","","","Maridalsveien 144B","OSLO","0461","OSLO","0301","Norge","NO","2020-01-07","","false","2019-09-01","","827291072",""
"997822714","IRENE RINDE HÅR & MAKEUP","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","96.020","Frisering og annen skjønnhetspleie","","","","","","","false","","","","","","","","","","Hertug Guthorms gate 5","TØNSBERG","3111","TØNSBERG","3905","Norge","NO","2012-01-11","","false","2012-01-06","","967877603",""
"929165330","CASTER NORGE AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","49.410","Godstransport på vei","","","","","","","true","","","","","","","","","","Biskop Gunnerus' gate 14A","OSLO","0185","OSLO","0301","Norge","NO","2022-05-07","","false","2022-03-29","","929126637",""
"989854119","MUNKEDAMSVEIEN 59 APARTMENTS AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","www.erlaeiendom.no","c/o Erla Eiendom AS/nHaakon VIIs gate 6","OSLO","0161","OSLO","0301","Norge","NO","Haakon VIIs gate 6","OSLO","0161","OSLO","0301","Norge","NO","2006-05-23","","false","2006-01-10","","929126637",""
"979155069","NRK AKTIVUM AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","60.200","Fjernsynskringkasting","","","","","73.110","Reklamebyråer","false","","","Postboks 8500 Majorstuen","OSLO","0340","OSLO","0301","Norge","NO","Bjørnstjerne Bjørnsons plass 1","OSLO","0340","OSLO","0301","Norge","NO","1997-08-21","","false","1997-06-01","","978650759",""
"930922412","D.J INVEST AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","00.000","Uoppgitt","","","","","","","false","","","c/o Daniel Jespersen/nFrognerhagan 150","RIDABU","2322","HAMAR","3403","Norge","NO","Frognerhagan 150","RIDABU","2322","HAMAR","3403","Norge","NO","2023-03-01","","false","2023-03-01","","930918709",""
"991176934","STEINAR ENGELBREKTSON MUSIC. ARTIST, FORMIDLING,PLATESELSKAP","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","90.011","Utøvende kunstnere og underholdningsvirksomhet innen musikk","","","","","","","false","","","","","","","","","","Rygg","SANDANE","6823","GLOPPEN","4650","Norge","NO","2007-04-24","","false","2006-07-01","","979578687",""
"929857917","TANNLEGE GRUNDTVIG","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.230","Tannhelsetjenester","","","","","","","false","","","","","","","","","","Olsvikmarken 119","OLSVIK","5183","BERGEN","4601","Norge","NO","2022-09-17","","false","2022-09-01","","929603532",""
"929158784","KRONBERG-MOE HOLDING AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","00.000","Uoppgitt","","","","","","","false","","","","","","","","","","c/o Aleksander Kronberg-Moe/nKittel-Nielsens vei 63","OSLO","1163","OSLO","0301","Norge","NO","2022-05-05","","false","2022-03-15","","928993310",""
"875009532","SKAUEN BARNEHAGE SA","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","88.911","Barnehager","","","","","","","true","13","","","","","","","","","Selvbyggerveien 141","OSLO","0591","OSLO","0301","Norge","NO","1998-04-21","","false","1982-01-01","2002-06-30","984652666",""
"827597732","URBAN FARMING","AAFY","Underenhet til ikke-næringsdrivende","94.991","Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted","","","","","","","false","","","","","","","","","","c/o Jonathan Ryan/nDronningens gate 40","TRONDHEIM","7011","TRONDHEIM","5001","Norge","NO","2021-08-26","","false","2021-08-26","","927594323",""
"972022381","INTERIØRTEMA AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","47.599","Butikkhandel med innredningsartikler ikke nevnt annet sted","","","","","","","true","5","","","","","","","","","Uranienborgveien 12","OSLO","0258","OSLO","0301","Norge","NO","1995-02-22","","false","1985-01-01","","941184790",""
"915716822","STATCHART OGOMEGBUNAM BENEDICT ARINZE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","53.200","Andre post- og budtjenester","","","","","","","false","","","","","","","","","","Øygardsdalen 9","SOLA","4051","SOLA","1124","Norge","NO","2015-07-28","","false","2015-06-22","","915600034",""
"917521271","JOHN DE-SCHAI OLSEN OVERSETTELSE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","74.300","Oversettelses- og tolkevirksomhet","","","","","","","false","","","","","","","","","","Grytting 104","STOKMARKNES","8450","HADSEL","1866","Norge","NO","2016-08-01","","false","2016-07-01","","917505004",""
"929895711","BOBILER AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","45.112","Detaljhandel med biler og lette motorvogner, unntatt motorsykler","","","","","","","false","","","Skrubbenesvegen 82","BRATTHOLMEN","5350","ØYGARDEN","4626","Norge","NO","Brattholmen","BRATTHOLMEN","5350","ØYGARDEN","4626","Norge","NO","2022-09-23","","false","2022-05-01","","876278812",""
"996464415","MYHRE ANLEGG & INDUSTRI AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","49.410","Godstransport på vei","","","","","","","true","","","Pålerudbyen 84","HØNEFOSS","3516","RINGERIKE","3305","Norge","NO","Hensveien 180","HØNEFOSS","3516","RINGERIKE","3305","Norge","NO","2011-01-24","","false","2010-12-13","","996294552",""
"818006292","HALLEBERG INVEST","AAFY","Underenhet til ikke-næringsdrivende","49.410","Godstransport på vei","","","","","","","true","","","","","","","","","","Sentvetveien 326","BÅSTAD","1866","INDRE ØSTFOLD","3118","Norge","NO","2016-11-05","","false","","","917937346",""
"922478848","SLIDRE GRENDELAG","AAFY","Underenhet til ikke-næringsdrivende","94.991","Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted","","","","","","","false","","","","","","","","","","c/o Ola Ellef Bang/nKjeldelie 2D","SLIDRE","2966","VESTRE SLIDRE","3452","Norge","NO","2019-03-25","","false","","","921053002",""
"926891057","SHAHEEN GHAUS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","70.220","Bedriftsrådgivning og annen administrativ rådgivning","","","","","","","false","","","","","","","","","","Klosterheimveien 11","OSLO","0666","OSLO","0301","Norge","NO","2021-03-30","","false","2021-03-07","","926792865",""
"920085067","STRØMME VEDLIKEHOLD","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","33.120","Reparasjon av maskiner","","","","","","","false","","","","","","","","","","Soldalen 28","ÅGOTNES","5363","ØYGARDEN","4626","Norge","NO","2017-12-15","","false","2016-01-01","","967068365",""
"928848175","LEIJA AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","69.201","Regnskap og bokføring","","","","","","","false","","www.leija.no","","","","","","","","Gladengveien 1","OSLO","0661","OSLO","0301","Norge","NO","2022-03-01","","false","2022-02-01","","928825086",""
"974188465","FJELLKNATTEN BARNEHAGE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","88.911","Barnehager","","","","","","","false","","","Postboks 30","YTRE ENEBAKK","1917","ENEBAKK","3220","Norge","NO","Fjellveien 8B","YTRE ENEBAKK","1914","ENEBAKK","3220","Norge","NO","1995-02-22","","false","1989-01-02","","871523142",""
"976111915","BEDRE OG BEDRE AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","82.300","Kongress-, messe- og utstillingsvirksomhet","","","","","","","true","19","","","","","","","","","Sankt Hallvards vei 15","LIERSTRANDA","3414","LIER","3312","Norge","NO","1996-02-21","","false","1993-11-01","","968398628",""
"972578797","KRISTIANSUND DYREKLINIKK AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","75.000","Veterinærtjenester","","","","","","","true","12","","","","","","","","","Langveien 51","KRISTIANSUND N","6510","KRISTIANSUND","1505","Norge","NO","1995-02-23","","false","1983-01-01","2023-01-01","930842125",""
"976442385","KONGENSGATE 24 KRISTIANSAND AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","","","","","","","","Kongens gate 24","KRISTIANSAND S","4610","KRISTIANSAND","4204","Norge","NO","1996-05-14","","false","1996-05-08","","976377680",""
"930820369","NERO AV ENGH","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","47.912","Postordre-/Internetthandel med tekstiler, utstyrsvarer, klær, skotøy, reiseeffekter og lærvarer","","","","","","","false","","","","","","","","","","Solerødveien 6","HALDEN","1784","HALDEN","3101","Norge","NO","2023-02-14","","false","2023-02-01","","930786829",""
"923725059","AFRIKANSK KULTURFORENING KRISTIANSAND","AAFY","Underenhet til ikke-næringsdrivende","94.991","Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted","","","","","","","false","","","","","","","","","","Rismyrvegen 4","NODELAND","4645","KRISTIANSAND","4204","Norge","NO","2019-10-30","","false","","","923636889",""
"925898333","PLUM AND PEACHY AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","46.421","Engroshandel med klær","","","","","","","false","","","Postboks 6513 Rodeløkka","OSLO","0501","OSLO","0301","Norge","NO","Christian Michelsens gate 6","OSLO","0568","OSLO","0301","Norge","NO","2020-11-03","","false","2020-11-02","","925874906",""
"993647977","JOHANSEN MAGNUS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","03.111","Hav- og kystfiske","","","","","","","false","","","","","","","","","","OTERBERG","LAKSELV","9700","PORSANGER","5622","Norge","NO","2009-02-12","","false","2008-01-01","","869616532",""
"914699355","HANS KONOWS STIFTELSE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","94.992","Fond/legater som støtter veldedige og allmennyttige formål","","","","","","","false","","","","","","","","","","C/O Gamlebyen og Grønland menighet/nEkebergveien 1C","OSLO","0192","OSLO","0301","Norge","NO","2014-12-21","","false","2013-01-01","","992562595",""
"997576152","NORPLAY AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","46.495","Engroshandel med spill og leker","","","","","","","true","6","","","","","","","","","P.A.Gloslis vei 16","SELLEBAKK","1654","FREDRIKSTAD","3107","Norge","NO","2011-11-10","","false","2011-01-01","2013-01-01","999541240",""
"929147715","TJENESTEYTER GJERMUND MYRVANG","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","43.320","Snekkerarbeid","","","","","","","false","","","","","","","","","","Balders vei 7A","SANDEFJORD","3216","SANDEFJORD","3907","Norge","NO","2022-05-04","","false","2022-03-21","","928983838",""
"926676830","GEN BEAUTY NGUYEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","96.020","Frisering og annen skjønnhetspleie","","","","","","","false","","","","","","","","","","Brekkerødlia 11","HALDEN","1782","HALDEN","3101","Norge","NO","2021-02-25","","false","2021-01-24","","926510940",""
"929875710","SEILER SKOGDALEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","90.034","Selvstendig kunstnerisk virksomhet innen litteratur","","","","","","","false","","","","","","","","","","Granvegen 34B","CHARLOTTENLUND","7058","TRONDHEIM","5001","Norge","NO","2022-09-20","","false","2022-07-01","","929619587",""
"972128198","TUSENFRYD","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","01.190","Dyrking av ettårige vekster ellers","","","","","","","false","","","Kjerkveien 1","RAMBERG","8380","FLAKSTAD","1859","Norge","NO","Flakstadveien 260","RAMBERG","8380","FLAKSTAD","1859","Norge","NO","1995-02-23","","false","1988-06-01","","946785954",""
"977011973","BERGSDALEN SOKN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","94.910","Religiøse organisasjoner","","","","","","","false","","","","","","","","","","BERGSDALEN","DALEKVAM","5722","VAKSDAL","4628","Norge","NO","1997-01-27","","false","","","976995279",""
"927478625","ØYELEGE HENRIK BJØRKEKJÆR JOHANNESSEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.221","Spesialisert legetjeneste, unntatt psykiatrisk legetjeneste","","","","","","","false","","","","","","","","","","Gydas vei 20","KRISTIANSAND S","4633","KRISTIANSAND","4204","Norge","NO","2021-07-29","","false","2021-06-30","","927279142",""
"991706453","OVERSETTERHUSET V/Mariell Myran","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","74.300","Oversettelses- og tolkevirksomhet","","","","","","","false","","","","","","","","","","Kongens gate 51A","TRONDHEIM","7012","TRONDHEIM","5001","Norge","NO","2007-09-15","","false","2007-09-10","","991702059",""
"916980876","FASTLEGE TUVA KOLSTAD HERTZBERG","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.211","Allmenn legetjeneste","","","","","","","false","","Www.østensjølegesenter.no/","","","","","","","","Østensjø legesenter/nVetlandsveien 99","OSLO","0685","OSLO","0301","Norge","NO","2016-04-06","","false","2016-04-01","","916957491",""
"824263132","SAMEIET BJERKEBAKKEN 39","AAFY","Underenhet til ikke-næringsdrivende","","","","","","","","","false","","","","","","","","","","Bjerkebakken 39","OSLO","0757","OSLO","0301","Norge","NO","2019-12-18","","false","","","998372992",""
"996272648","HS MASKIN & UTEMILJØ AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","81.300","Beplantning av hager og parkanlegg","","","","","","","true","5","www.hsmaskinogutemiljo.no","","","","","","","","Vinanvegen 61","ÅSEN","7630","LEVANGER","5037","Norge","NO","2010-12-07","","false","2010-11-25","","996263444",""
"830685952","KINO AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","52.214","Drift av taxisentraler og annen formidling av persontransport","","","","","","","false","","","","","","","","","","Motzfeldts gate 5","OSLO","0187","OSLO","0301","Norge","NO","2023-01-21","","false","2023-01-02","","930657190",""
"923448446","TROMSØ MALEKLUBB","AAFY","Underenhet til ikke-næringsdrivende","94.991","Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted","","","","","","","false","","","c/o Wenche Helen Bakkelund/nUtsikten 308","TROMSØ","9018","TROMSØ","5501","Norge","NO","Skippergata 11B","TROMSØ","9008","TROMSØ","5501","Norge","NO","2019-09-24","","false","","","923308199",""
"983332048","YS LYD Yngve Leidulv Sætre","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","90.031","Selvstendig kunstnerisk virksomhet innen visuell kunst","","","","","","","false","","","","","","","","","","Breistølen 39","BERGEN","5034","BERGEN","4601","Norge","NO","2001-05-03","","false","1998-01-01","","923308199",""
"921536941","BISLETT STUDIO DA","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","59.200","Produksjon og utgivelse av musikk- og lydopptak","","","","","","","false","","","","","","","","","","Pilestredet 75C","OSLO","0354","OSLO","0301","Norge","NO","2018-10-10","","false","2018-10-01","","921459025",""
"919408375","RUSH OSLO 1 AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","93.210","Drift av fornøyelses- og temaparker","","","","","","","true","52","","c/o Parc Invest AS/nPostboks 569","LYSAKER","1327","BÆRUM","3201","Norge","NO","Rosenholmveien 22","OSLO","1252","OSLO","0301","Norge","NO","2017-08-14","","false","2017-06-30","","919320389",""
"924535113","LEGENE BREKKE OG LARSEN DA","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.211","Allmenn legetjeneste","","","","","","","true","","","","","","","","","","Ringsveien 3","STABEKK","1368","BÆRUM","3201","Norge","NO","2020-02-03","","false","2020-01-01","","924504269",""
"930958433","COYS CAPITAL AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","00.000","Uoppgitt","","","","","","","false","","","","","","","","","","Gabels Gate 3A","OSLO","0272","OSLO","0301","Norge","NO","2023-03-06","","false","2023-02-27","","930955671",""
"931909681","RINGSAKER RÅDGIVNINGS- OG BYGGTJENESTER, ØYSTEIN TANGNES","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","71.121","Byggeteknisk konsulentvirksomhet","","","","","","","false","","","","","","","","","","Brukrovegen 254","BRØTTUM","2372","RINGSAKER","3411","Norge","NO","2023-08-17","","false","2023-08-13","","930955671",""
"927663953","DESIGNDONUT MIRJAM ØDEGÅRD","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","10.710","Produksjon av brød og ferske konditorvarer","","","","","","","false","","","Furulia 47","SANDE I VESTFOLD","3076","HOLMESTRAND","3903","Norge","NO","Langgaten 29","HOLMESTRAND","3080","HOLMESTRAND","3903","Norge","NO","2021-09-06","","false","2021-08-10","","927622785",""
"931229540","INVEST LANGNES AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","00.000","Uoppgitt","","","","","","","false","","","","","","","","","","Høylundsvingen 5","MYSEN","1850","INDRE ØSTFOLD","3118","Norge","NO","2023-04-19","","false","2023-03-03","","930940453",""
"924611308","EDDA WIND IV AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","42.220","Bygging av anlegg for elektrisitet og telekommunikasjon","","","","","","","false","","","","","","","","","","Spannavegen 152","HAUGESUND","5535","HAUGESUND","1106","Norge","NO","2020-02-17","","false","2020-02-17","","923862730",""
"920071287","NYGÅRD 37-189 AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","03.111","Hav- og kystfiske","","","","","68.209","Utleie av egen eller leid fast eiendom ellers","false","","","","","","","","","","c/o Berner Nygård/nViktenveien 23","NAPP","8382","FLAKSTAD","1859","Norge","NO","2017-12-13","","false","2017-11-14","","919971495",""
"993343757","AUTO PATSARIGOV M","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","49.320","Drosjebiltransport","","","","","","","false","","","","","","","","","","J. Schanche Olsens gate 13","SANDNES","4307","SANDNES","1108","Norge","NO","2008-11-22","","false","2008-12-01","","993327425",""
