organisasjonsnummer,navn,organisasjonsform.kode,organisasjonsform.beskrivelse,naeringskode1.kode,naeringskode1.beskrivelse,naeringskode2.kode,naeringskode2.beskrivelse,naeringskode3.kode,naeringskode3.beskrivelse,hjelpeenhetskode.kode,hjelpeenhetskode.beskrivelse,harRegistrertAntallAnsatte,antallAnsatte,hjemmeside,postadresse.adresse,postadresse.poststed,postadresse.postnummer,postadresse.kommune,postadresse.kommunenummer,postadresse.land,postadresse.landkode,forretningsadresse.adresse,forretningsadresse.poststed,forretningsadresse.postnummer,forretningsadresse.kommune,forretningsadresse.kommunenummer,forretningsadresse.land,forretningsadresse.landkode,institusjonellSektorkode.kode,institusjonellSektorkode.beskrivelse,sisteInnsendteAarsregnskap,registreringsdatoenhetsregisteret,stiftelsesdato,registrertIMvaRegisteret,frivilligMvaRegistrertBeskrivelser,registrertIFrivillighetsregisteret,registrertIForetaksregisteret,registrertIStiftelsesregisteret,konkurs,konkursdato,underAvvikling,underAvviklingDato,underTvangsavviklingEllerTvangsopplosning,tvangsopplostPgaManglendeDagligLederDato,tvangsopplostPgaManglendeRevisorDato,tvangsopplostPgaManglendeRegnskapDato,tvangsopplostPgaMangelfulltStyreDato,tvangsavvikletPgaManglendeSlettingDato,overordnetEnhet,maalform,vedtektsdato,vedtektsfestetFormaal,aktivitet
"913301714","RINGERIKE KJØLE & FRYSESERVICE AS","AS","Aksjeselskap","43.222","Kuldeanlegg- og varmepumpearbeid","","","","","","","true","","","Postboks 1318 Flattum","HØNEFOSS","3503","RINGERIKE","3305","Norge","NO","Hov Industripark","HØNEFOSS","3515","RINGERIKE","3305","Norge","NO","2100","Private aksjeselskaper mv.","2022","2014-03-01","2014-01-01","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2020-06-01","Tjenester som faller inn i virksomhetsområdet salg, montering og service av kjøle- og fryseteknisk utstyr og andre virksomheter som naturlig faller sammen med dette, samt deltakelse i andre selskaper som driver innenfor samme forretningsområde.","Salg, montering og service av kjøle- og fryseteknisk utstyr."
"996263444","HS MASKIN & UTEMILJØ AS","AS","Aksjeselskap","81.300","Beplantning av hager og parkanlegg","","","","","","","true","5","www.hsmaskinogutemiljo.no","","","","","","","","Vinanvegen 61","ÅSEN","7630","LEVANGER","5037","Norge","NO","2100","Private aksjeselskaper mv.","2022","2010-12-06","2010-11-25","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2021-06-11","Anleggsgartnervirksomhet, grunnarbeid, transport og det som naturlig følger med slik virksomhet, samt delta i andre selskap.","Anleggsgartnervirksomhet, grunnarbeid og transport."
"927583569","RIPL AS","AS","Aksjeselskap","00.000","Uoppgitt","","","","","","","false","","","Postboks 8038 Forus","STAVANGER","4068","STAVANGER","1103","Norge","NO","Vestre Svanholmen 14","SANDNES","4313","SANDNES","1108","Norge","NO","2100","Private aksjeselskaper mv.","2022","2020-09-25","2020-09-07","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2023-03-20","Å erverve, eie og forvalte aksjer og andeler i andre virksomheter, samt det som naturlig står i forbindelse med dette.","Å erverve, eie og forvalte aksjer og andeler i andre virksomheter, samt det som naturlig står i forbindelse med dette."
"917505004","JOHN DE-SCHAI OLSEN OVERSETTELSE","ENK","Enkeltpersonforetak","74.300","Oversettelses- og tolkevirksomhet","","","","","","","false","","","","","","","","","","Grytting 104","STOKMARKNES","8450","HADSEL","1866","Norge","NO","8200","Personlig næringsdrivende","","2016-07-26","","true","","false","false","false","false","","false","","false","","","","","","","Nynorsk","","","Oversettelse, korrekturlesning og språkkonsulentvirksomhet."
"996294552","MYHRE ANLEGG & INDUSTRI AS","AS","Aksjeselskap","49.410","Godstransport på vei","","","","","","","true","","","Pålerudbyen 84","HØNEFOSS","3516","RINGERIKE","3305","Norge","NO","Hensveien 180","HØNEFOSS","3516","RINGERIKE","3305","Norge","NO","2100","Private aksjeselskaper mv.","2022","2010-12-13","2010-12-03","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Bokmål","2023-10-01","Anleggs- og entreprenørvirksomhet, håndverk- og industrivirksomhet, utleie av eiendom, maskiner og utstyr, transport av gods (innenlands), kursvirksomhet, kjøp, salg og reparasjoner av maskiner, biler og varer (herunder import og eksport) og det som naturlig hører dertil. Salg av klær, reklame, profileringsartikler, klestrykk m.m. Kjøp og salg av kosmetisk utstyr og artikler, kosmetiske tjenester, kroppspleie, kurs, frisørvirksomhet og det som naturlig hører dertil. I tillegg kommer kjøp og salg av fast eiendom og øvrige investeringer i aksjer og andre selskaper.","Anleggs- og entreprenørvirksomhet, håndverk- og industrivirksomhet, utleie av eiendom, maskiner og utstyr, transport av gods (innenlands), kursvirksomhet, kjøp, salg og reparasjoner av maskiner,biler og varer (herunder import og eksport) og det som naturlig hører dertil. I tillegg kommer kjøp og salg av fast eiendom og øvrige investeringer i aksjer og andre selskaper."
"911929090","PILARCZYK MALESERVICE","ENK","Enkeltpersonforetak","43.341","Malerarbeid","","","","","","","true","","","Postboks 15","TRYSIL","2421","TRYSIL","3421","Norge","NO","co Trysil Økonomisenter AS/nSlettmovegen 30","TRYSIL","2420","TRYSIL","3421","Norge","NO","8200","Personlig næringsdrivende","","2013-05-11","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Maling og annen bygningsvedlikehold."
"819563292","SPORT OUTLET LILLEHAMMER 45 AS","AS","Aksjeselskap","47.641","Butikkhandel med sportsutstyr","","","","","","","true","8","","Ulvenvegen 344","HAGAVIK","5217","BJØRNAFJORDEN","4624","Norge","NO","Gudbrandsdalsvegen 188","LILLEHAMMER","2619","LILLEHAMMER","3405","Norge","NO","2100","Private aksjeselskaper mv.","2022","2017-09-14","2017-08-10","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2017-12-21","Engroshandel og detaljhandel av sportsutstyr og andre produkter, herunder å delta i andre selskap med lignende virksomhet.","Engroshandel og detaljhandel med sportsutstyr."
"986224068","LESS AS","AS","Aksjeselskap","32.500","Produksjon av medisinske og tanntekniske instrumenter og utstyr","","","","","","","true","8","www.less.no","Postboks 113","KAPP","2858","ØSTRE TOTEN","3442","Norge","NO","Kapp Næringshage","KAPP","2849","ØSTRE TOTEN","3442","Norge","NO","2100","Private aksjeselskaper mv.","2022","2003-11-19","2003-09-18","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2020-02-11","Selskapets formål er utvikling, produksjon og markedsføring av produkter og tjenenster rettet mot det helsemarkedet og andre relevante markeder. Selskapet kan ved aksjeinnskudd eller på annen måte engasjere seg i virksomheter i tilknytning til hovedvirksomheten.","Utvikling, produksjon og salg av produkter og tjenester rettet mot helsemarkedet."
"985163286","MILLUM AS","AS","Aksjeselskap","63.110","Databehandling, datalagring og tilknyttede tjenester","","","","","","","true","35","www.millum.no","Postboks 1","FORNEBU","1330","BÆRUM","3201","Norge","NO","Martin Linges vei 25","FORNEBU","1364","BÆRUM","3201","Norge","NO","2100","Private aksjeselskaper mv.","2022","2002-12-06","2002-12-01","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Bokmål","2024-01-11","Drift og salg av elektroniske markedsplasser og andre produkter som naturlig faller sammen med dette, herunder delta i andre selskaper med lignende virksomhet.","Drift og salg av elektroniske markedsplasser og andre produkter som naturlig faller sammen med dette, herunder delta i andre selskaper med lignende virksomhet."
"922056749","JAMES FINUCANE","ENK","Enkeltpersonforetak","90.031","Selvstendig kunstnerisk virksomhet innen visuell kunst","","","","","","","false","","","","","","","","","","Helgesens gate 46","OSLO","0553","OSLO","0301","Norge","NO","8200","Personlig næringsdrivende","","2019-01-15","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Kunstproduksjon, kurator og konsulentvirksomhet: Konsept til ferdigstillelse i visuell kunstbransje med spesialisering innen gatekunst. Opplæringsaktiviteter: Praktiske kurs, presentasjoner og guidede turer."
"989785656","FELLESFORBUNDET AVD 20 TRANSPORT MØRE OG ROMSDAL","FLI","Forening/lag/innretning","94.200","Arbeidstakerorganisasjoner","","","","","","","true","","www.nordvest.org","","","","","","","","Lerstadvegen 508","ÅLESUND","6018","ÅLESUND","1508","Norge","NO","7000","Ideelle organisasjoner","","2006-05-20","2006-01-01","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Foreningens formål er ved agitasjon å søke å organisere transportarbeiderne i regionen slik at de i fellesskap kan verne om og fremme sine sosiale og faglige interesser og rettigheter ved et planmessig opplysningsarbeid."
"923681183","ANLEGG VEST HOLDING AS","AS","Aksjeselskap","77.320","Utleie og leasing av bygge- og anleggsmaskiner og -utstyr","","","","","","","false","","","","","","","","","","Storebotn 26","KLEPPESTØ","5309","ASKØY","4627","Norge","NO","2100","Private aksjeselskaper mv.","2022","2020-10-23","2020-09-30","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2020-09-30","Utleie av anleggsutstyr samt det som måtte falle naturlig innunder dette. Samt kjøp og salg av fast eiendom.","Utleie av anleggsutstyr og maskiner samt det som måtte falle naturlig innunder dette. Samt kjøp og salg av fast eiendom."
"926025813","MONICA OTTOSEN","ENK","Enkeltpersonforetak","85.599","Annen undervisning ikke nevnt annet sted","","","","","","","false","","","","","","","","","","Sørhallet 5B","STAVANGER","4018","STAVANGER","1103","Norge","NO","8200","Personlig næringsdrivende","","2020-12-08","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Kurs og foredragsholder innen temaet autisme."
"927209837","PRIME IMPORT AS","AS","Aksjeselskap","46.390","Engroshandel med bredt utvalg av nærings- og nytelsesmidler","","","","","","","false","","","c/o Susanne Opsahl/nBriskebyvegen 12B","HAMAR","2321","HAMAR","3403","Norge","NO","Briskebyvegen 12B","HAMAR","2321","HAMAR","3403","Norge","NO","2100","Private aksjeselskaper mv.","2021","2021-06-07","2021-05-18","false","","false","true","false","true","2024-01-15","false","","false","","","","","","","Bokmål","2023-04-20","Import og salg av dagligvarer og andre produkter som naturlig hører hjemme i en dagligvarebutikk, samt som naturlig faller sammen med dette, herunder deltakelse i andre selskaper med lignende virksomheter.","Import og salg av daglivarer. Daglivarebutikk."
"919756756","PARANEE HAIR STUDIO & WELNESS PARANEE SAODEE","ENK","Enkeltpersonforetak","96.020","Frisering og annen skjønnhetspleie","","","","","","","false","","","","","","","","","","Barkvegen 42B","HAUGESUND","5535","HAUGESUND","1106","Norge","NO","8200","Personlig næringsdrivende","","2017-10-20","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Frisering og annen skjønnhetspleie."
"924411449","AUREAS BRÆNDEN","ENK","Enkeltpersonforetak","47.990","Detaljhandel utenom utsalgssted ellers","","","","","","","false","","","","","","","","","","c/o Vidar Brænden/nDamtjernvegen 210","ELVERUM","2413","ELVERUM","3420","Norge","NO","8200","Personlig næringsdrivende","","2020-01-29","","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Provisjonssalg, og kjøp og salg av treforedlede produkter. Yter tjenester som sivilingeniør. Konsultasjon og tjenesteyting innen produktutvikling, salg, markedsføring, engineering, design, layout, konstruksjon og beregning. Prosjektledelse. Kunstagententur."
"929404912","SOLEM BUSINESS","ENK","Enkeltpersonforetak","47.911","Postordre-/Internetthandel med bredt vareutvalg","","","","","","","false","","","","","","","","","","Trollvikveien 340","FINNSNES","9307","SENJA","5530","Norge","NO","8200","Personlig næringsdrivende","","2022-06-23","","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Netthandel internasjonalt med bredt vareutvalg."
"882703762","NAPER KRAGERØ AS","AS","Aksjeselskap","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","","","","","","","","Edvard Munchs vei 16","KRAGERØ","3770","KRAGERØ","4014","Norge","NO","2100","Private aksjeselskaper mv.","2022","2000-12-07","2000-10-01","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2015-03-25","Eie og drive fast eiendom og grafisk industri og hva dermed står i forbindelse, delta i andre foretak med samme formål, samt være et investeringsselskap. Selskapet skal også kunne tilby regnskaps- og administrative tjenester. Selskapet skal dessuten kunne delta i og/eller eie tilsvarende virksomheter.","Å eie og drive fast eiendom og grafisk industri og hva dermed står i forbindelse, samt delta i andre foretak med samme formål. Selskapet skal også kunne tilby regnskaps- og administrative tjenester."
"923641394","KILDEN SAMFUNNSBYGG AS","AS","Aksjeselskap","64.302","Alternative investeringsfond (AIF) som ikke er verdipapirfond","","","","","","","false","","","Postboks 1833 Vika","OSLO","0123","OSLO","0301","Norge","NO","Haakon VIIs gate 5","OSLO","0161","OSLO","0301","Norge","NO","4500","Alternative investeringsfond (AIF) unntatt verdipapirfond","2022","2019-10-21","2019-08-26","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Bokmål","2021-02-23","Investering i eiendom, aksjer og andre eierandeler, samt all annen virksomhet som hermed står i forbindelse.","Investering i eiendom, aksjer og andre eierandeler, samt all annen virksomhet som hermed står i forbindelse."
"899204182","FØRDE BILBERGING AS","AS","Aksjeselskap","52.219","Tjenester tilknyttet landtransport ellers","","","","","","","true","38","www.fordebilberging.no","Postboks 42","FØRDE","6801","SUNNFJORD","4647","Norge","NO","Brulandsvegen 310","FØRDE","6819","SUNNFJORD","4647","Norge","NO","2100","Private aksjeselskaper mv.","2022","2012-12-03","2012-11-27","true","","false","true","false","false","","false","","false","","","","","","","Nynorsk","2020-12-10","Berging og reparasjon av transportmidler og virksomhet i naturlig tilknytning til dette. Selskapet kan ved aksjetegning eller på annen måte investere i andre selskaper.","Berging og reparasjon av transportmidler og virksomhet i naturlig tilknytning til dette. Selskapet kan ved aksjetegning eller på annen måte investere i andre selskaper."
"996556530","PYROBAN LTD","NUF","Norskregistrert utenlandsk foretak","71.129","Annen teknisk konsulentvirksomhet","","","","","","","false","","","59 Endeavour Works Dolphin-Road/nShore Ham by sea","BN43 6QG WEST SUSSEX","","","","Storbritannia","GB","","","","","","","","","","","2011-02-12","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Utvikling av maskiner."
"847959142","ESTO RØR ANS","ANS","Ansvarlig selskap med solidarisk ansvar","43.221","Rørleggerarbeid","","","","","","","false","","","Solfallsveien 5A","SKI","1406","NORDRE FOLLO","3207","Norge","NO","Solfallsveien 5A","SKI","1406","NORDRE FOLLO","3207","Norge","NO","2300","Personlige foretak","","1995-02-19","1988-04-01","false","","false","true","false","false","","true","2022-08-12","false","","","","","","","Bokmål","1988-08-11","Handel, Service virksomhet.","Handel, Service virksomhet."
"811633062","NORDÅS BILDER","ENK","Enkeltpersonforetak","74.200","Fotografvirksomhet","","","","","","","false","","","","","","","","","","Håndverkervegen 3","LILLEHAMMER","2624","LILLEHAMMER","3405","Norge","NO","8200","Personlig næringsdrivende","","2013-02-28","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Levering av fototjenester."
"984049250","STATOIL JAKTFORENING","FLI","Forening/lag/innretning","94.991","Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted","","","","","","","false","","","","","","","","","","Forusbeen 50","STAVANGER","4035","STAVANGER","1103","Norge","NO","7000","Ideelle organisasjoner","","2002-02-06","1980-04-01","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Bedriftsintern jaktforening for ansatte i Statoil ASA med tilknytning til Jær-region"
"912828441","SKK HANDEL AS","AS","Aksjeselskap","47.111","Butikkhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler","","","","","","","true","5","","","","","","","","","Stabbursvikvegen 3","KVISVIK","6674","TINGVOLL","1560","Norge","NO","2100","Private aksjeselskaper mv.","2022","2013-12-02","2013-11-22","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2021-11-10","Dagligvare - og butikk drift eller aktivitet knyttet til handel.","Dagligvare og butikkdrift."
"829153742","STUDIO FJELDAL MARTINSEN","ENK","Enkeltpersonforetak","71.112","Arkitekttjenester vedrørende byggverk","","","","","","","false","","","","","","","","","","Kuholmsveien 110A","KRISTIANSAND S","4632","KRISTIANSAND","4204","Norge","NO","8200","Personlig næringsdrivende","","2022-05-05","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Arkitekttjenester vedrørende byggverk."
"991626905","FYSIOTERAPEUT TOMM ALEXANDER ØSTLIE","ENK","Enkeltpersonforetak","86.902","Fysioterapitjeneste","","","","","","","false","","www.porselensklinikken.no","","","","","","","","PORSELENSKLINIKKEN/nPorselensvegen 8","PORSGRUNN","3920","PORSGRUNN","4001","Norge","NO","8200","Personlig næringsdrivende","","2007-08-27","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Fysioterapi."
"980789640","STASJONSSTUA DA","DA","Ansvarlig selskap med delt ansvar","14.130","Produksjon av annet yttertøy","","","","","","","false","","","","","","","","","","Drangedal Stasjon","DRANGEDAL","3750","DRANGEDAL","4016","Norge","NO","2300","Personlige foretak","","1999-06-12","1999-05-01","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","1999-05-25","Agent for NSB, turistinformasjon, samt drive systue.","Systue, agent for NSB, turistinformasjon."
"892844232","FRAMVERRAN VEKST BA","BA","Selskap med begrenset ansvar","94.991","Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted","","","","","","","false","","","","","","","","","","c/o Edgar Markhus","MOSVIK","7690","INDERØY","5053","Norge","NO","7000","Ideelle organisasjoner","","2008-09-09","2008-02-02","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Arbeide for næringsutvikling og utvikling av grendesamfunnene Framverran, Sørsia og Trongsundet."
"994210211","NELLSPELL - WINTERBERG","ENK","Enkeltpersonforetak","90.031","Selvstendig kunstnerisk virksomhet innen visuell kunst","","","","","","","false","","","","","","","","","","Monssvevegen 12","GJØVIK","2825","GJØVIK","3407","Norge","NO","8200","Personlig næringsdrivende","","2023-11-07","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Maleri, tegning, digital kunst."
"994202294","ONL INVEST AS","AS","Aksjeselskap","64.308","Familieeide egeninvesteringsselskaper","","","","","","","false","","","","","","","","","","Storemyrvegen 46","FØRDE","6819","SUNNFJORD","4647","Norge","NO","4900","Øvrige finansielle foretak unntatt forsikring","2022","2009-06-13","2009-05-01","false","","false","true","false","false","","false","","false","","","","","","","Nynorsk","2009-05-01","Deltagelse i andre selskaper, porteføljeinvesteringer og hva hermed står i forbindelse.","Porteføljeinvesteringer."
"982358914","ROSETH BYGG OG VEDLIKEHALD","ENK","Enkeltpersonforetak","41.200","Oppføring av bygninger","","","","","","","false","","","","","","","","","","Asalvegen 8","ØRSTA","6153","ØRSTA","1520","Norge","NO","8200","Personlig næringsdrivende","","2020-03-20","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Tømrer og vaktmestertjeneste. Utleige av verktøy og stillas."
